# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = rectangles_model
# start_datetime = 2023-11-19 02:36:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 3969443246 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_rectangle_data/../../data/rectangles/rectangles_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,v.1,v.2,r.1,r.2,r.3,m.1.1,m.2.1,m.1.2,m.2.2,m.1.3,m.2.3,threeD.1.1.1,threeD.2.1.1,threeD.3.1.1,threeD.4.1.1,threeD.1.2.1,threeD.2.2.1,threeD.3.2.1,threeD.4.2.1,threeD.1.1.2,threeD.2.1.2,threeD.3.1.2,threeD.4.1.2,threeD.1.2.2,threeD.2.2.2,threeD.3.2.2,threeD.4.2.2,threeD.1.1.3,threeD.2.1.3,threeD.3.1.3,threeD.4.1.3,threeD.1.2.3,threeD.2.2.3,threeD.3.2.3,threeD.4.2.3,nu,z.real,z.imag,zv.1.real,zv.1.imag,zv.2.real,zv.2.imag,zm.1.1.real,zm.1.1.imag,zm.2.1.real,zm.2.1.imag,zm.1.2.real,zm.1.2.imag,zm.2.2.real,zm.2.2.imag,zm.1.3.real,zm.1.3.imag,zm.2.3.real,zm.2.3.imag,z3D.1.1.1.real,z3D.1.1.1.imag,z3D.2.1.1.real,z3D.2.1.1.imag,z3D.3.1.1.real,z3D.3.1.1.imag,z3D.4.1.1.real,z3D.4.1.1.imag,z3D.1.2.1.real,z3D.1.2.1.imag,z3D.2.2.1.real,z3D.2.2.1.imag,z3D.3.2.1.real,z3D.3.2.1.imag,z3D.4.2.1.real,z3D.4.2.1.imag,z3D.1.1.2.real,z3D.1.1.2.imag,z3D.2.1.2.real,z3D.2.1.2.imag,z3D.3.1.2.real,z3D.3.1.2.imag,z3D.4.1.2.real,z3D.4.1.2.imag,z3D.1.2.2.real,z3D.1.2.2.imag,z3D.2.2.2.real,z3D.2.2.2.imag,z3D.3.2.2.real,z3D.3.2.2.imag,z3D.4.2.2.real,z3D.4.2.2.imag,z3D.1.1.3.real,z3D.1.1.3.imag,z3D.2.1.3.real,z3D.2.1.3.imag,z3D.3.1.3.real,z3D.3.1.3.imag,z3D.4.1.3.real,z3D.4.1.3.imag,z3D.1.2.3.real,z3D.1.2.3.imag,z3D.2.2.3.real,z3D.2.2.3.imag,z3D.3.2.3.real,z3D.3.2.3.imag,z3D.4.2.3.real,z3D.4.2.3.imag
-0.561111,0.859255,1.11023,1,3,0,0.685172,-1.05935,-1.05935,-2.1187,-2.1187,-3.17805,-4.2374,-5.29675,-6.56797,-7.83919,-9.11041,-10.3816,-11.6528,-5.29675,-10.5935,-15.8902,-21.187,-6.56797,-13.1359,-19.7039,-26.2719,-7.83919,-15.6784,-23.5176,-31.3568,-9.11041,-18.2208,-27.3312,-36.4416,-10.3816,-20.7633,-31.1449,-41.5265,-11.6528,-23.3057,-34.9585,-46.6114,-1.79165,-1.79165,-3.5833,-5.37494,-7.16659,-8.95824,-10.7499,-5.29675,-4.29675,-6.56797,-5.56797,-7.83919,-6.83919,-9.11041,-8.11041,-10.3816,-9.38163,-11.6528,-10.6528,-5.29675,-4.29675,-10.5935,-9.5935,-15.8902,-14.8902,-21.187,-20.187,-6.56797,-5.56797,-13.1359,-12.1359,-19.7039,-18.7039,-26.2719,-25.2719,-7.83919,-6.83919,-15.6784,-14.6784,-23.5176,-22.5176,-31.3568,-30.3568,-9.11041,-8.11041,-18.2208,-17.2208,-27.3312,-26.3312,-36.4416,-35.4416,-10.3816,-9.38163,-20.7633,-19.7633,-31.1449,-30.1449,-41.5265,-40.5265,-11.6528,-10.6528,-23.3057,-22.3057,-34.9585,-33.9585,-46.6114,-45.6114
-0.440426,1,1.11023,1,1,0,0.633513,-0.938538,-0.938538,-1.87708,-1.87708,-2.81561,-3.75415,-4.69269,-5.81893,-6.94518,-8.07142,-9.19767,-10.3239,-4.69269,-9.38538,-14.0781,-18.7708,-5.81893,-11.6379,-17.4568,-23.2757,-6.94518,-13.8904,-20.8355,-27.7807,-8.07142,-16.1428,-24.2143,-32.2857,-9.19767,-18.3953,-27.593,-36.7907,-10.3239,-20.6478,-30.9717,-41.2957,-0.58298,-0.58298,-1.16596,-1.74894,-2.33192,-2.9149,-3.49788,-4.69269,-3.69269,-5.81893,-4.81893,-6.94518,-5.94518,-8.07142,-7.07142,-9.19767,-8.19767,-10.3239,-9.32391,-4.69269,-3.69269,-9.38538,-8.38538,-14.0781,-13.0781,-18.7708,-17.7708,-5.81893,-4.81893,-11.6379,-10.6379,-17.4568,-16.4568,-23.2757,-22.2757,-6.94518,-5.94518,-13.8904,-12.8904,-20.8355,-19.8355,-27.7807,-26.7807,-8.07142,-7.07142,-16.1428,-15.1428,-24.2143,-23.2143,-32.2857,-31.2857,-9.19767,-8.19767,-18.3953,-17.3953,-27.593,-26.593,-36.7907,-35.7907,-10.3239,-9.32391,-20.6478,-19.6478,-30.9717,-29.9717,-41.2957,-40.2957
-0.556374,0.966298,1.11023,1,1,0,0.665244,-1.05487,-1.05487,-2.10974,-2.10974,-3.16461,-4.21947,-5.27434,-6.54018,-7.80603,-9.07187,-10.3377,-11.6036,-5.27434,-10.5487,-15.823,-21.0974,-6.54018,-13.0804,-19.6206,-26.1607,-7.80603,-15.6121,-23.4181,-31.2241,-9.07187,-18.1437,-27.2156,-36.2875,-10.3377,-20.6754,-31.0131,-41.3508,-11.6036,-23.2071,-34.8107,-46.4142,-1.04154,-1.04154,-2.08309,-3.12463,-4.16617,-5.20772,-6.24926,-5.27434,-4.27434,-6.54018,-5.54018,-7.80603,-6.80603,-9.07187,-8.07187,-10.3377,-9.33771,-11.6036,-10.6036,-5.27434,-4.27434,-10.5487,-9.54868,-15.823,-14.823,-21.0974,-20.0974,-6.54018,-5.54018,-13.0804,-12.0804,-19.6206,-18.6206,-26.1607,-25.1607,-7.80603,-6.80603,-15.6121,-14.6121,-23.4181,-22.4181,-31.2241,-30.2241,-9.07187,-8.07187,-18.1437,-17.1437,-27.2156,-26.2156,-36.2875,-35.2875,-10.3377,-9.33771,-20.6754,-19.6754,-31.0131,-30.0131,-41.3508,-40.3508,-11.6036,-10.6036,-23.2071,-22.2071,-34.8107,-33.8107,-46.4142,-45.4142
-0.226339,1,1.11023,1,1,0,0.483497,-0.672814,-0.672814,-1.34563,-1.34563,-2.01844,-2.69125,-3.36407,-4.17144,-4.97882,-5.7862,-6.59357,-7.40095,-3.36407,-6.72814,-10.0922,-13.4563,-4.17144,-8.34289,-12.5143,-16.6858,-4.97882,-9.95764,-14.9365,-19.9153,-5.7862,-11.5724,-17.3586,-23.1448,-6.59357,-13.1871,-19.7807,-26.3743,-7.40095,-14.8019,-22.2029,-29.6038,-1.17129,-1.17129,-2.34259,-3.51388,-4.68517,-5.85647,-7.02776,-3.36407,-2.36407,-4.17144,-3.17144,-4.97882,-3.97882,-5.7862,-4.7862,-6.59357,-5.59357,-7.40095,-6.40095,-3.36407,-2.36407,-6.72814,-5.72814,-10.0922,-9.0922,-13.4563,-12.4563,-4.17144,-3.17144,-8.34289,-7.34289,-12.5143,-11.5143,-16.6858,-15.6858,-4.97882,-3.97882,-9.95764,-8.95764,-14.9365,-13.9365,-19.9153,-18.9153,-5.7862,-4.7862,-11.5724,-10.5724,-17.3586,-16.3586,-23.1448,-22.1448,-6.59357,-5.59357,-13.1871,-12.1871,-19.7807,-18.7807,-26.3743,-25.3743,-7.40095,-6.40095,-14.8019,-13.8019,-22.2029,-21.2029,-29.6038,-28.6038
-0.226339,0.373423,1.11023,1,3,0,3.29178,-0.672814,-0.672814,-1.34563,-1.34563,-2.01844,-2.69125,-3.36407,-4.17144,-4.97882,-5.7862,-6.59357,-7.40095,-3.36407,-6.72814,-10.0922,-13.4563,-4.17144,-8.34289,-12.5143,-16.6858,-4.97882,-9.95764,-14.9365,-19.9153,-5.7862,-11.5724,-17.3586,-23.1448,-6.59357,-13.1871,-19.7807,-26.3743,-7.40095,-14.8019,-22.2029,-29.6038,-0.636305,-0.636305,-1.27261,-1.90891,-2.54522,-3.18152,-3.81783,-3.36407,-2.36407,-4.17144,-3.17144,-4.97882,-3.97882,-5.7862,-4.7862,-6.59357,-5.59357,-7.40095,-6.40095,-3.36407,-2.36407,-6.72814,-5.72814,-10.0922,-9.0922,-13.4563,-12.4563,-4.17144,-3.17144,-8.34289,-7.34289,-12.5143,-11.5143,-16.6858,-15.6858,-4.97882,-3.97882,-9.95764,-8.95764,-14.9365,-13.9365,-19.9153,-18.9153,-5.7862,-4.7862,-11.5724,-10.5724,-17.3586,-16.3586,-23.1448,-22.1448,-6.59357,-5.59357,-13.1871,-12.1871,-19.7807,-18.7807,-26.3743,-25.3743,-7.40095,-6.40095,-14.8019,-13.8019,-22.2029,-21.2029,-29.6038,-28.6038
-0.00850674,0.682723,1.11023,2,3,0,2.44531,-0.130436,-0.130436,-0.260871,-0.260871,-0.391307,-0.521743,-0.652179,-0.808701,-0.965224,-1.12175,-1.27827,-1.43479,-0.652179,-1.30436,-1.95654,-2.60871,-0.808701,-1.6174,-2.4261,-3.23481,-0.965224,-1.93045,-2.89567,-3.8609,-1.12175,-2.24349,-3.36524,-4.48699,-1.27827,-2.55654,-3.83481,-5.11308,-1.43479,-2.86959,-4.30438,-5.73917,-0.971061,-0.971061,-1.94212,-2.91318,-3.88424,-4.8553,-5.82636,-0.652179,0.347821,-0.808701,0.191299,-0.965224,0.0347756,-1.12175,-0.121747,-1.27827,-0.27827,-1.43479,-0.434793,-0.652179,0.347821,-1.30436,-0.304357,-1.95654,-0.956536,-2.60871,-1.60871,-0.808701,0.191299,-1.6174,-0.617403,-2.4261,-1.4261,-3.23481,-2.23481,-0.965224,0.0347756,-1.93045,-0.930449,-2.89567,-1.89567,-3.8609,-2.8609,-1.12175,-0.121747,-2.24349,-1.24349,-3.36524,-2.36524,-4.48699,-3.48699,-1.27827,-0.27827,-2.55654,-1.55654,-3.83481,-2.83481,-5.11308,-4.11308,-1.43479,-0.434793,-2.86959,-1.86959,-4.30438,-3.30438,-5.73917,-4.73917
-0.536948,0.894607,1.11023,2,3,0,0.735241,1.03629,1.03629,2.07258,2.07258,3.10887,4.14516,5.18145,6.425,7.66854,8.91209,10.1556,11.3992,5.18145,10.3629,15.5443,20.7258,6.425,12.85,19.275,25.7,7.66854,15.3371,23.0056,30.6742,8.91209,17.8242,26.7363,35.6484,10.1556,20.3113,30.4669,40.6226,11.3992,22.7984,34.1976,45.5968,1.85287,1.85287,3.70574,5.55861,7.41149,9.26436,11.1172,5.18145,6.18145,6.425,7.425,7.66854,8.66854,8.91209,9.91209,10.1556,11.1556,11.3992,12.3992,5.18145,6.18145,10.3629,11.3629,15.5443,16.5443,20.7258,21.7258,6.425,7.425,12.85,13.85,19.275,20.275,25.7,26.7,7.66854,8.66854,15.3371,16.3371,23.0056,24.0056,30.6742,31.6742,8.91209,9.91209,17.8242,18.8242,26.7363,27.7363,35.6484,36.6484,10.1556,11.1556,20.3113,21.3113,30.4669,31.4669,40.6226,41.6226,11.3992,12.3992,22.7984,23.7984,34.1976,35.1976,45.5968,46.5968
-0.214191,1,1.11023,1,1,0,0.464082,0.654509,0.654509,1.30902,1.30902,1.96353,2.61804,3.27255,4.05796,4.84337,5.62878,6.41419,7.1996,3.27255,6.54509,9.81764,13.0902,4.05796,8.11592,12.1739,16.2318,4.84337,9.68674,14.5301,19.3735,5.62878,11.2576,16.8863,22.5151,6.41419,12.8284,19.2426,25.6568,7.1996,14.3992,21.5988,28.7984,-1.36599,-1.36599,-2.73198,-4.09797,-5.46396,-6.82995,-8.19593,3.27255,4.27255,4.05796,5.05796,4.84337,5.84337,5.62878,6.62878,6.41419,7.41419,7.1996,8.1996,3.27255,4.27255,6.54509,7.54509,9.81764,10.8176,13.0902,14.0902,4.05796,5.05796,8.11592,9.11592,12.1739,13.1739,16.2318,17.2318,4.84337,5.84337,9.68674,10.6867,14.5301,15.5301,19.3735,20.3735,5.62878,6.62878,11.2576,12.2576,16.8863,17.8863,22.5151,23.5151,6.41419,7.41419,12.8284,13.8284,19.2426,20.2426,25.6568,26.6568,7.1996,8.1996,14.3992,15.3992,21.5988,22.5988,28.7984,29.7984
-0.00304193,0.982029,1.11023,2,3,0,0.318908,0.0779991,0.0779991,0.155998,0.155998,0.233997,0.311996,0.389995,0.483594,0.577193,0.670792,0.764391,0.85799,0.389995,0.779991,1.16999,1.55998,0.483594,0.967189,1.45078,1.93438,0.577193,1.15439,1.73158,2.30877,0.670792,1.34158,2.01238,2.68317,0.764391,1.52878,2.29317,3.05756,0.85799,1.71598,2.57397,3.43196,0.865128,0.865128,1.73026,2.59538,3.46051,4.32564,5.19077,0.389995,1.39,0.483594,1.48359,0.577193,1.57719,0.670792,1.67079,0.764391,1.76439,0.85799,1.85799,0.389995,1.39,0.779991,1.77999,1.16999,2.16999,1.55998,2.55998,0.483594,1.48359,0.967189,1.96719,1.45078,2.45078,1.93438,2.93438,0.577193,1.57719,1.15439,2.15439,1.73158,2.73158,2.30877,3.30877,0.670792,1.67079,1.34158,2.34158,2.01238,3.01238,2.68317,3.68317,0.764391,1.76439,1.52878,2.52878,2.29317,3.29317,3.05756,4.05756,0.85799,1.85799,1.71598,2.71598,2.57397,3.57397,3.43196,4.43196
-0.00619861,0.974312,1.11023,2,3,0,0.13619,0.111343,0.111343,0.222686,0.222686,0.334028,0.445371,0.556714,0.690325,0.823937,0.957548,1.09116,1.22477,0.556714,1.11343,1.67014,2.22686,0.690325,1.38065,2.07098,2.7613,0.823937,1.64787,2.47181,3.29575,0.957548,1.9151,2.87264,3.83019,1.09116,2.18232,3.27348,4.36464,1.22477,2.44954,3.67431,4.89908,1.53531,1.53531,3.07061,4.60592,6.14122,7.67653,9.21183,0.556714,1.55671,0.690325,1.69033,0.823937,1.82394,0.957548,1.95755,1.09116,2.09116,1.22477,2.22477,0.556714,1.55671,1.11343,2.11343,1.67014,2.67014,2.22686,3.22686,0.690325,1.69033,1.38065,2.38065,2.07098,3.07098,2.7613,3.7613,0.823937,1.82394,1.64787,2.64787,2.47181,3.47181,3.29575,4.29575,0.957548,1.95755,1.9151,2.9151,2.87264,3.87264,3.83019,4.83019,1.09116,2.09116,2.18232,3.18232,3.27348,4.27348,4.36464,5.36464,1.22477,2.22477,2.44954,3.44954,3.67431,4.67431,4.89908,5.89908
-0.423203,0.90094,1.11023,1,3,0,0.452806,0.920004,0.920004,1.84001,1.84001,2.76001,3.68001,4.60002,5.70402,6.80803,7.91203,9.01604,10.12,4.60002,9.20004,13.8001,18.4001,5.70402,11.408,17.1121,22.8161,6.80803,13.6161,20.4241,27.2321,7.91203,15.8241,23.7361,31.6481,9.01604,18.0321,27.0481,36.0641,10.12,20.2401,30.3601,40.4802,1.67857,1.67857,3.35713,5.0357,6.71426,8.39283,10.0714,4.60002,5.60002,5.70402,6.70402,6.80803,7.80803,7.91203,8.91203,9.01604,10.016,10.12,11.12,4.60002,5.60002,9.20004,10.2,13.8001,14.8001,18.4001,19.4001,5.70402,6.70402,11.408,12.408,17.1121,18.1121,22.8161,23.8161,6.80803,7.80803,13.6161,14.6161,20.4241,21.4241,27.2321,28.2321,7.91203,8.91203,15.8241,16.8241,23.7361,24.7361,31.6481,32.6481,9.01604,10.016,18.0321,19.0321,27.0481,28.0481,36.0641,37.0641,10.12,11.12,20.2401,21.2401,30.3601,31.3601,40.4802,41.4802
-0.417518,1,1.11023,1,1,0,0.543816,0.913803,0.913803,1.82761,1.82761,2.74141,3.65521,4.56901,5.66558,6.76214,7.8587,8.95527,10.0518,4.56901,9.13803,13.707,18.2761,5.66558,11.3312,16.9967,22.6623,6.76214,13.5243,20.2864,27.0486,7.8587,15.7174,23.5761,31.4348,8.95527,17.9105,26.8658,35.8211,10.0518,20.1037,30.1555,40.2073,2.06319,2.06319,4.12637,6.18956,8.25274,10.3159,12.3791,4.56901,5.56901,5.66558,6.66558,6.76214,7.76214,7.8587,8.8587,8.95527,9.95527,10.0518,11.0518,4.56901,5.56901,9.13803,10.138,13.707,14.707,18.2761,19.2761,5.66558,6.66558,11.3312,12.3312,16.9967,17.9967,22.6623,23.6623,6.76214,7.76214,13.5243,14.5243,20.2864,21.2864,27.0486,28.0486,7.8587,8.8587,15.7174,16.7174,23.5761,24.5761,31.4348,32.4348,8.95527,9.95527,17.9105,18.9105,26.8658,27.8658,35.8211,36.8211,10.0518,11.0518,20.1037,21.1037,30.1555,31.1555,40.2073,41.2073
-0.0395497,0.941597,1.11023,2,3,0,0.806904,0.281246,0.281246,0.562492,0.562492,0.843738,1.12498,1.40623,1.74373,2.08122,2.41872,2.75621,3.09371,1.40623,2.81246,4.21869,5.62492,1.74373,3.48745,5.23118,6.9749,2.08122,4.16244,6.24366,8.32488,2.41872,4.83743,7.25615,9.67486,2.75621,5.51242,8.26863,11.0248,3.09371,6.18741,9.28112,12.3748,1.30261,1.30261,2.60523,3.90784,5.21045,6.51307,7.81568,1.40623,2.40623,1.74373,2.74373,2.08122,3.08122,2.41872,3.41872,2.75621,3.75621,3.09371,4.09371,1.40623,2.40623,2.81246,3.81246,4.21869,5.21869,5.62492,6.62492,1.74373,2.74373,3.48745,4.48745,5.23118,6.23118,6.9749,7.9749,2.08122,3.08122,4.16244,5.16244,6.24366,7.24366,8.32488,9.32488,2.41872,3.41872,4.83743,5.83743,7.25615,8.25615,9.67486,10.6749,2.75621,3.75621,5.51242,6.51242,8.26863,9.26863,11.0248,12.0248,3.09371,4.09371,6.18741,7.18741,9.28112,10.2811,12.3748,13.3748
-0.00413063,0.993741,1.11023,2,3,0,0.0780614,0.0908915,0.0908915,0.181783,0.181783,0.272674,0.363566,0.454457,0.563527,0.672597,0.781667,0.890736,0.999806,0.454457,0.908915,1.36337,1.81783,0.563527,1.12705,1.69058,2.25411,0.672597,1.34519,2.01779,2.69039,0.781667,1.56333,2.345,3.12667,0.890736,1.78147,2.67221,3.56295,0.999806,1.99961,2.99942,3.99923,-0.515699,-0.515699,-1.0314,-1.5471,-2.06279,-2.57849,-3.09419,0.454457,1.45446,0.563527,1.56353,0.672597,1.6726,0.781667,1.78167,0.890736,1.89074,0.999806,1.99981,0.454457,1.45446,0.908915,1.90891,1.36337,2.36337,1.81783,2.81783,0.563527,1.56353,1.12705,2.12705,1.69058,2.69058,2.25411,3.25411,0.672597,1.6726,1.34519,2.34519,2.01779,3.01779,2.69039,3.69039,0.781667,1.78167,1.56333,2.56333,2.345,3.345,3.12667,4.12667,0.890736,1.89074,1.78147,2.78147,2.67221,3.67221,3.56295,4.56295,0.999806,1.99981,1.99961,2.99961,2.99942,3.99942,3.99923,4.99923
-0.238571,0.937032,1.11023,1,3,0,0.297443,-0.690754,-0.690754,-1.38151,-1.38151,-2.07226,-2.76302,-3.45377,-4.28268,-5.11158,-5.94049,-6.76939,-7.5983,-3.45377,-6.90754,-10.3613,-13.8151,-4.28268,-8.56535,-12.848,-17.1307,-5.11158,-10.2232,-15.3347,-20.4463,-5.94049,-11.881,-17.8215,-23.762,-6.76939,-13.5388,-20.3082,-27.0776,-7.5983,-15.1966,-22.7949,-30.3932,-0.626128,-0.626128,-1.25226,-1.87838,-2.50451,-3.13064,-3.75677,-3.45377,-2.45377,-4.28268,-3.28268,-5.11158,-4.11158,-5.94049,-4.94049,-6.76939,-5.76939,-7.5983,-6.5983,-3.45377,-2.45377,-6.90754,-5.90754,-10.3613,-9.36132,-13.8151,-12.8151,-4.28268,-3.28268,-8.56535,-7.56535,-12.848,-11.848,-17.1307,-16.1307,-5.11158,-4.11158,-10.2232,-9.22317,-15.3347,-14.3347,-20.4463,-19.4463,-5.94049,-4.94049,-11.881,-10.881,-17.8215,-16.8215,-23.762,-22.762,-6.76939,-5.76939,-13.5388,-12.5388,-20.3082,-19.3082,-27.0776,-26.0776,-7.5983,-6.5983,-15.1966,-14.1966,-22.7949,-21.7949,-30.3932,-29.3932
-0.413196,0.949678,1.11023,1,1,0,0.456288,-0.909061,-0.909061,-1.81812,-1.81812,-2.72718,-3.63624,-4.5453,-5.63618,-6.72705,-7.81792,-8.90879,-9.99967,-4.5453,-9.09061,-13.6359,-18.1812,-5.63618,-11.2724,-16.9085,-22.5447,-6.72705,-13.4541,-20.1811,-26.9082,-7.81792,-15.6358,-23.4538,-31.2717,-8.90879,-17.8176,-26.7264,-35.6352,-9.99967,-19.9993,-29.999,-39.9987,0.488219,0.488219,0.976439,1.46466,1.95288,2.4411,2.92932,-4.5453,-3.5453,-5.63618,-4.63618,-6.72705,-5.72705,-7.81792,-6.81792,-8.90879,-7.90879,-9.99967,-8.99967,-4.5453,-3.5453,-9.09061,-8.09061,-13.6359,-12.6359,-18.1812,-17.1812,-5.63618,-4.63618,-11.2724,-10.2724,-16.9085,-15.9085,-22.5447,-21.5447,-6.72705,-5.72705,-13.4541,-12.4541,-20.1811,-19.1811,-26.9082,-25.9082,-7.81792,-6.81792,-15.6358,-14.6358,-23.4538,-22.4538,-31.2717,-30.2717,-8.90879,-7.90879,-17.8176,-16.8176,-26.7264,-25.7264,-35.6352,-34.6352,-9.99967,-8.99967,-19.9993,-18.9993,-29.999,-28.999,-39.9987,-38.9987
-0.389701,0.794479,1.11023,2,3,0,1.80809,-0.882838,-0.882838,-1.76568,-1.76568,-2.64851,-3.53135,-4.41419,-5.47359,-6.533,-7.5924,-8.65181,-9.71121,-4.41419,-8.82838,-13.2426,-17.6568,-5.47359,-10.9472,-16.4208,-21.8944,-6.533,-13.066,-19.599,-26.132,-7.5924,-15.1848,-22.7772,-30.3696,-8.65181,-17.3036,-25.9554,-34.6072,-9.71121,-19.4224,-29.1336,-38.8449,-1.45693,-1.45693,-2.91385,-4.37078,-5.8277,-7.28463,-8.74156,-4.41419,-3.41419,-5.47359,-4.47359,-6.533,-5.533,-7.5924,-6.5924,-8.65181,-7.65181,-9.71121,-8.71121,-4.41419,-3.41419,-8.82838,-7.82838,-13.2426,-12.2426,-17.6568,-16.6568,-5.47359,-4.47359,-10.9472,-9.94719,-16.4208,-15.4208,-21.8944,-20.8944,-6.533,-5.533,-13.066,-12.066,-19.599,-18.599,-26.132,-25.132,-7.5924,-6.5924,-15.1848,-14.1848,-22.7772,-21.7772,-30.3696,-29.3696,-8.65181,-7.65181,-17.3036,-16.3036,-25.9554,-24.9554,-34.6072,-33.6072,-9.71121,-8.71121,-19.4224,-18.4224,-29.1336,-28.1336,-38.8449,-37.8449
-0.656051,0.924268,1.11023,1,1,0,0.72877,-1.14547,-1.14547,-2.29094,-2.29094,-3.43641,-4.58188,-5.72735,-7.10191,-8.47648,-9.85104,-11.2256,-12.6002,-5.72735,-11.4547,-17.182,-22.9094,-7.10191,-14.2038,-21.3057,-28.4077,-8.47648,-16.953,-25.4294,-33.9059,-9.85104,-19.7021,-29.5531,-39.4042,-11.2256,-22.4512,-33.6768,-44.9024,-12.6002,-25.2003,-37.8005,-50.4007,-2.18695,-2.18695,-4.37391,-6.56086,-8.74782,-10.9348,-13.1217,-5.72735,-4.72735,-7.10191,-6.10191,-8.47648,-7.47648,-9.85104,-8.85104,-11.2256,-10.2256,-12.6002,-11.6002,-5.72735,-4.72735,-11.4547,-10.4547,-17.182,-16.182,-22.9094,-21.9094,-7.10191,-6.10191,-14.2038,-13.2038,-21.3057,-20.3057,-28.4077,-27.4077,-8.47648,-7.47648,-16.953,-15.953,-25.4294,-24.4294,-33.9059,-32.9059,-9.85104,-8.85104,-19.7021,-18.7021,-29.5531,-28.5531,-39.4042,-38.4042,-11.2256,-10.2256,-22.4512,-21.4512,-33.6768,-32.6768,-44.9024,-43.9024,-12.6002,-11.6002,-25.2003,-24.2003,-37.8005,-36.8005,-50.4007,-49.4007
-0.482359,1,1.11023,1,1,0,0.716432,-0.982201,-0.982201,-1.9644,-1.9644,-2.9466,-3.9288,-4.91101,-6.08965,-7.26829,-8.44693,-9.62557,-10.8042,-4.91101,-9.82201,-14.733,-19.644,-6.08965,-12.1793,-18.2689,-24.3586,-7.26829,-14.5366,-21.8049,-29.0732,-8.44693,-16.8939,-25.3408,-33.7877,-9.62557,-19.2511,-28.8767,-38.5023,-10.8042,-21.6084,-32.4126,-43.2168,-0.149727,-0.149727,-0.299454,-0.449181,-0.598907,-0.748634,-0.898361,-4.91101,-3.91101,-6.08965,-5.08965,-7.26829,-6.26829,-8.44693,-7.44693,-9.62557,-8.62557,-10.8042,-9.80421,-4.91101,-3.91101,-9.82201,-8.82201,-14.733,-13.733,-19.644,-18.644,-6.08965,-5.08965,-12.1793,-11.1793,-18.2689,-17.2689,-24.3586,-23.3586,-7.26829,-6.26829,-14.5366,-13.5366,-21.8049,-20.8049,-29.0732,-28.0732,-8.44693,-7.44693,-16.8939,-15.8939,-25.3408,-24.3408,-33.7877,-32.7877,-9.62557,-8.62557,-19.2511,-18.2511,-28.8767,-27.8767,-38.5023,-37.5023,-10.8042,-9.80421,-21.6084,-20.6084,-32.4126,-31.4126,-43.2168,-42.2168
-1.25532,0.931897,1.11023,2,3,0,1.30268,-1.5845,-1.5845,-3.169,-3.169,-4.7535,-6.338,-7.92249,-9.82389,-11.7253,-13.6267,-15.5281,-17.4295,-7.92249,-15.845,-23.7675,-31.69,-9.82389,-19.6478,-29.4717,-39.2956,-11.7253,-23.4506,-35.1759,-46.9012,-13.6267,-27.2534,-40.8801,-54.5068,-15.5281,-31.0562,-46.5843,-62.1124,-17.4295,-34.859,-52.2885,-69.718,-1.36336,-1.36336,-2.72672,-4.09009,-5.45345,-6.81681,-8.18017,-7.92249,-6.92249,-9.82389,-8.82389,-11.7253,-10.7253,-13.6267,-12.6267,-15.5281,-14.5281,-17.4295,-16.4295,-7.92249,-6.92249,-15.845,-14.845,-23.7675,-22.7675,-31.69,-30.69,-9.82389,-8.82389,-19.6478,-18.6478,-29.4717,-28.4717,-39.2956,-38.2956,-11.7253,-10.7253,-23.4506,-22.4506,-35.1759,-34.1759,-46.9012,-45.9012,-13.6267,-12.6267,-27.2534,-26.2534,-40.8801,-39.8801,-54.5068,-53.5068,-15.5281,-14.5281,-31.0562,-30.0562,-46.5843,-45.5843,-62.1124,-61.1124,-17.4295,-16.4295,-34.859,-33.859,-52.2885,-51.2885,-69.718,-68.718
