# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = pure_01_model
# start_datetime = 2023-12-14 14:11:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1876201642 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/data/pure_01/pure_01_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-97-g305c045
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,mu,nu,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,bar:1,bar:2,bar2:1,bar2:2:1,bar2:2:2,bar3:1,bar3:2:1,bar3:2:2:1,bar3:2:2:2,z.real,z.imag,zv.1.real,zv.1.imag,zv.2.real,zv.2.imag
-8.33294,0.851569,0.540817,3,7,0,12.1109,0.378029,-0.834057,-0.165673,-1.2262,0.43613,-1.19935,1.44246,-0.149102,1.29045,-0.401686,-0.569778,-0.336831,0.243691,-0.409659,0.939084,0.0644477,-0.163104,-2.59632,-0.165673,-0.331347,-0.49702,-0.662694,-0.828367,-0.994041
-13.7589,0.820132,0.540817,3,7,0,19.8507,0.472916,1.06824,-0.467322,0.141885,-1.85999,0.771097,-1.90326,0.944033,-1.98552,0.529079,2.36062,0.100216,0.516843,0.295503,-0.651682,-0.550926,-0.857862,1.89309,-0.467322,-0.934645,-1.40197,-1.86929,-2.33661,-2.80393
-10.4141,1,0.540817,3,7,0,21.7465,-2.30769,-0.796109,0.851641,-1.54157,0.87962,-0.712357,-0.246584,0.495106,-1.17543,-0.154635,-0.410254,2.13327,0.301185,0.319016,0.865647,-0.504215,0.913209,0.188849,0.851641,1.70328,2.55492,3.40657,4.25821,5.10985
-17.8387,0.814547,0.540817,3,7,0,24.3624,1.83826,1.35128,-0.299514,-0.515545,-1.16951,0.628831,-1.24697,-0.14426,1.86315,0.351625,0.40411,-3.30796,-1.39276,-2.18437,-0.00385971,0.993783,-1.12572,0.689597,-0.299514,-0.599028,-0.898541,-1.19806,-1.49757,-1.79708
-14.143,1,0.540817,3,7,0,29.9515,0.357479,0.389692,0.5433,-1.42472,0.117176,-0.533322,-0.727037,1.44028,1.78955,2.00611,-1.53865,-0.537766,-1.82704,-0.544567,1.17348,0.274809,-2.10352,1.9121,0.5433,1.0866,1.6299,2.1732,2.7165,3.2598
-11.2484,0.888964,0.540817,3,7,0,25.3816,0.859442,-1.20257,-1.69541,0.500007,1.06054,0.231707,0.649576,-0.210782,1.18971,2.32393,0.74426,2.89503,1.16486,-0.438338,-0.291861,0.261074,0.215002,-0.821325,-1.69541,-3.39081,-5.08622,-6.78163,-8.47704,-10.1724
-11.9565,0.989965,0.540817,3,7,0,16.1884,-0.811795,1.00484,1.4272,-0.485635,-1.13796,-0.48745,-0.63126,0.00242432,-1.2167,-2.30645,-0.953163,-2.92385,-1.16801,0.467267,0.19943,-0.133175,-0.215861,1.39812,1.4272,2.85439,4.28159,5.70879,7.13598,8.56318
-10.294,0.888627,0.540817,3,7,0,25.6556,1.23047,-0.139677,0.54837,0.43868,1.24014,0.470257,-0.289205,0.265312,1.64785,1.92029,1.03895,1.70266,0.275456,-0.788911,-0.743321,-0.4304,1.55197,-1.4998,0.54837,1.09674,1.64511,2.19348,2.74185,3.29022
-7.09877,0.956759,0.540817,3,7,0,19.4569,0.569229,-0.753448,-1.48404,0.952566,-0.274636,1.11205,0.293049,0.196632,-0.453136,-0.0679409,-0.567667,1.6447,1.90335,1.04417,-1.3481,0.725927,-0.0483617,-0.362125,-1.48404,-2.96808,-4.45211,-5.93615,-7.42019,-8.90423
-7.67964,0.822011,0.540817,3,7,0,17.1692,0.560886,-0.914769,-0.246972,-0.943708,0.253832,-0.970322,-0.550989,-0.296706,-0.961842,0.916307,0.686489,-1.66517,-2.13605,-0.908571,0.760661,-0.316295,-0.564829,0.281208,-0.246972,-0.493945,-0.740917,-0.98789,-1.23486,-1.48183
-9.33252,0.788892,0.540817,3,7,0,15.0234,0.914701,-0.666891,0.393977,-1.07403,-0.263324,1.12911,-1.27896,-0.771713,-0.00679037,1.67773,-0.657252,-1.98824,-1.80961,-0.382759,0.53654,-0.528895,-0.51956,-0.265482,0.393977,0.787955,1.18193,1.57591,1.96989,2.36386
-6.80019,0.814933,0.540817,3,7,0,19.3799,0.663818,0.132722,0.957366,1.86277,-1.83703,-0.438953,0.149438,0.832372,-0.145561,-0.716963,-0.285146,0.343324,1.41221,-0.624163,-0.405878,-0.209356,0.749077,0.906446,0.957366,1.91473,2.8721,3.82946,4.78683,5.7442
-8.08399,0.821551,0.540817,3,7,0,16.8562,0.462659,-0.00601627,-0.70679,2.06038,-1.25578,0.382566,0.0042875,1.09023,-0.470299,-1.58424,0.961657,0.170154,1.14268,-0.279353,-0.917424,-1.11746,0.85908,0.639346,-0.70679,-1.41358,-2.12037,-2.82716,-3.53395,-4.24074
-8.77958,0.968015,0.540817,3,7,0,17.7268,1.01954,1.20497,2.80679,0.887818,-0.618276,0.202024,1.83114,1.30836,-0.0997328,0.162156,-0.0155448,-0.188259,-0.152315,-0.630818,0.472857,-1.409,1.47968,1.15514,2.80679,5.61358,8.42037,11.2272,14.0339,16.8407
-8.01809,0.993635,0.540817,3,7,0,15.017,-1.72942,0.420007,0.510521,0.933014,1.27264,0.914006,-1.15628,-1.46941,-0.454647,0.599002,0.48963,0.412689,1.0583,-0.11585,-0.725972,0.996629,-1.3933,-0.684419,0.510521,1.02104,1.53156,2.04208,2.5526,3.06312
-7.29734,0.858642,0.540817,3,7,0,19.6752,1.81834,-0.54249,-0.849723,-0.934652,-0.926624,-0.80202,1.11615,1.27102,0.426132,-0.559818,-0.302443,-0.0154,-1.06677,-0.171902,0.732448,-0.967158,1.15353,1.05172,-0.849723,-1.69945,-2.54917,-3.39889,-4.24861,-5.09834
-7.42436,0.746797,0.540817,3,7,0,17.5832,-0.861385,-1.0295,0.317632,0.723366,0.913631,1.04899,-0.0889786,-1.72303,-0.843316,0.0814993,0.209007,0.049658,0.456856,-0.215034,-1.31916,0.611895,-1.26576,-1.03019,0.317632,0.635264,0.952895,1.27053,1.58816,1.90579
-7.4916,0.986807,0.540817,3,7,0,13.4138,0.103853,0.00307498,-1.77098,-1.08897,0.592287,-0.736078,1.05624,1.57802,-0.885036,-0.235791,1.00077,-0.0467019,0.537076,0.851499,-0.801509,0.599002,-0.79041,-1.28794,-1.77098,-3.54196,-5.31294,-7.08391,-8.85489,-10.6259
-15.5833,0.63046,0.540817,3,7,0,23.7884,-0.508439,-0.256714,1.40888,1.37778,-0.384007,0.729913,-1.43437,-2.18178,0.354979,-0.780786,-0.767908,-1.88886,-2.45901,-0.758987,-2.54768,-0.594036,-0.508383,-0.232116,1.40888,2.81775,4.22663,5.6355,7.04438,8.45325
-14.8302,1,0.540817,3,7,0,25.0122,0.946171,-0.14506,-0.925719,-2.23014,0.353327,-0.142513,0.758847,1.87095,0.507669,1.6653,-0.25367,3.452,1.18641,-0.425736,0.54032,1.07724,-0.233293,0.912399,-0.925719,-1.85144,-2.77716,-3.70288,-4.62859,-5.55431
-13.5517,0.783151,0.540817,3,7,0,29.9141,-1.38502,-0.127964,2.22301,-0.392595,-0.436377,2.90622,1.06032,1.14406,0.810365,1.11976,-0.504796,0.353377,0.663809,1.71812,0.612872,1.44015,-0.373406,0.382113,2.22301,4.44603,6.66904,8.89206,11.1151,13.3381
-9.81714,0.985322,0.540817,3,7,0,20.8345,0.327982,0.410317,-1.82379,0.715073,0.127088,0.842527,1.08265,0.596277,0.0424972,-1.31323,-1.12136,0.193126,-0.452902,0.00779148,1.77894,-1.07616,-0.535826,-1.9406,-1.82379,-3.64758,-5.47137,-7.29516,-9.11895,-10.9427
-8.85226,1,0.540817,3,7,0,13.2521,-0.297059,1.40087,-0.420771,-0.728743,0.52571,-0.579645,-1.18916,-0.334151,-0.0324321,1.32842,0.879015,-0.139978,0.455,-0.0271171,-1.8053,0.960915,0.562598,1.54968,-0.420771,-0.841541,-1.26231,-1.68308,-2.10385,-2.52462
-8.27886,0.975037,0.540817,3,7,0,17.3666,2.39126,0.50485,2.00853,0.195757,0.0389985,0.552386,-0.453067,-0.51623,0.830294,-0.00661637,-1.14909,-0.720856,0.0547642,-1.35492,-0.0572722,-0.77334,-0.994917,-1.24397,2.00853,4.01706,6.02559,8.03412,10.0426,12.0512
-5.03914,1,0.540817,3,7,0,11.8153,-0.839491,0.0328073,-1.17302,-0.220432,-0.22652,-0.945096,0.429481,0.180333,-0.745613,-0.239154,-0.468087,0.248029,0.1671,1.09914,1.12856,0.800475,-0.321143,1.60032,-1.17302,-2.34604,-3.51906,-4.69208,-5.8651,-7.03812
-6.30399,0.720173,0.540817,3,7,0,13.9522,-0.249015,0.822647,-0.116943,-0.894569,0.418223,0.0341282,0.135426,-0.453038,1.74725,1.12557,-0.44113,-0.398016,-0.553793,0.652454,2.04634,-0.378865,0.172321,0.143404,-0.116943,-0.233886,-0.350829,-0.467772,-0.584715,-0.701658
-5.77704,0.968305,0.540817,3,7,0,13.0076,0.19101,-2.13065,-2.68923,0.503976,-0.286109,-0.0408215,-0.426858,0.227082,-0.533202,-0.327184,1.72174,-0.146056,-1.00544,0.9617,-0.787708,-0.150765,-0.0384026,-0.370234,-2.68923,-5.37846,-8.0677,-10.7569,-13.4462,-16.1354
-7.00218,0.674975,0.540817,3,7,0,16.0863,0.17034,2.23129,1.81007,-0.0869823,0.269933,-0.535397,0.081048,-0.290268,0.949464,0.392094,-1.89529,-0.46615,1.62597,-0.526089,-0.162262,0.323329,0.638534,0.193922,1.81007,3.62013,5.4302,7.24027,9.05033,10.8604
-11.5834,0.709751,0.540817,3,7,0,17.2297,0.688269,2.28048,1.97171,-0.357977,-1.1732,-2.13933,-0.109164,-0.554488,1.44709,-0.083777,-1.26761,-0.621817,0.659357,-0.61691,-0.12379,-0.598065,-0.0183111,-2.39025,1.97171,3.94342,5.91513,7.88683,9.85854,11.8303
-9.15549,0.978152,0.540817,3,7,0,19.0909,-0.967887,-0.0980832,1.11727,1.39042,1.01343,0.33783,0.906703,0.810726,0.232645,-0.534866,2.24784,0.235505,0.267362,-0.163429,-1.09702,0.0320116,2.12624,-0.24831,1.11727,2.23455,3.35182,4.4691,5.58637,6.70365
-7.81675,0.878017,0.540817,3,7,0,17.2742,-0.812456,0.34304,-0.768756,-1.64545,0.759657,1.05064,-0.948972,0.10647,-1.74748,-0.214594,0.276232,0.804059,0.951877,-1.1489,-0.0755401,-0.210401,-0.0401544,1.48968,-0.768756,-1.53751,-2.30627,-3.07503,-3.84378,-4.61254
-7.76895,1,0.540817,3,7,0,10.4246,0.773887,0.0627847,-1.16614,1.64558,-0.524749,-0.861321,0.979931,0.249669,1.7396,0.226029,-0.311218,-0.832813,-0.943922,1.11298,0.161982,0.195103,0.0809577,-1.61515,-1.16614,-2.33229,-3.49843,-4.66458,-5.83072,-6.99687
-7.34523,0.925228,0.540817,3,7,0,17.6699,-0.672008,1.85715,1.11239,-0.491648,0.457419,1.07045,-1.2873,0.315744,-0.908883,-0.117143,0.236142,0.341533,0.675691,-1.63128,0.507549,-0.290618,0.259673,1.53043,1.11239,2.22478,3.33718,4.44957,5.56196,6.67435
-7.82314,0.778576,0.540817,3,7,0,16.5928,-0.155955,0.297478,1.93927,-0.0354023,-0.283021,2.03264,0.105221,-0.197143,-1.03532,-1.0147,0.0519744,-1.68845,0.143304,0.365,1.54339,0.270539,-0.439096,0.90454,1.93927,3.87854,5.8178,7.75707,9.69634,11.6356
-6.83471,0.934593,0.540817,3,7,0,15.8975,0.191177,0.620211,0.75562,-0.609559,0.00600681,1.14907,0.342706,-0.736164,-0.510609,-1.91662,-0.3644,-1.72668,-0.078745,0.150841,1.56219,1.12188,0.311868,0.0698157,0.75562,1.51124,2.26686,3.02248,3.7781,4.53372
-7.37168,0.989098,0.540817,3,7,0,12.9632,0.500887,0.755957,0.932339,-0.256112,-0.324029,1.47093,-0.597125,-0.0749858,0.248846,-2.44904,0.148571,-1.06991,-0.484142,0.163955,1.49708,1.11198,0.228769,0.419038,0.932339,1.86468,2.79702,3.72936,4.6617,5.59404
-12.6483,0.573439,0.540817,3,7,0,17.9536,0.807233,-0.188917,-2.54599,0.264293,-0.228119,-1.38337,2.06249,-0.518011,0.0472271,1.64623,-0.377111,0.904498,1.43574,-0.95195,-1.53994,-0.938446,-0.898835,-1.33995,-2.54599,-5.09197,-7.63796,-10.1839,-12.7299,-15.2759
-8.04571,0.895589,0.540817,3,7,0,21.6887,0.720989,0.572243,0.212256,0.229313,0.871028,-0.0716913,0.940445,1.07384,0.615204,1.1676,-0.0550812,0.666996,1.78892,-2.15575,0.0677927,-0.573626,1.30283,0.438651,0.212256,0.424513,0.636769,0.849026,1.06128,1.27354
-6.72249,0.992003,0.540817,3,7,0,14.2565,-1.06211,-0.403847,-0.597821,0.328619,-1.0222,0.272035,-0.615933,-0.667683,-0.268306,-1.27714,0.0160976,-0.984561,-1.41721,1.66711,0.331008,0.986699,-1.1232,-0.508879,-0.597821,-1.19564,-1.79346,-2.39128,-2.9891,-3.58692
-8.43332,0.796487,0.540817,3,7,0,15.5143,-0.140199,1.01058,1.45787,1.28995,-0.624125,1.57749,0.915024,0.891517,1.13691,0.0867078,0.45928,0.96253,-0.285213,-1.93387,1.07363,0.97744,-1.02031,-0.209398,1.45787,2.91574,4.37361,5.83149,7.28936,8.74723
-10.2916,0.757129,0.540817,3,7,0,19.3675,-0.081616,-0.215883,1.01491,-0.973134,-0.852102,-0.791089,1.65227,2.30322,-0.125992,0.224915,0.125036,1.01396,0.687109,-2.09244,0.237365,0.193352,0.0942486,1.61805,1.01491,2.02982,3.04473,4.05963,5.07454,6.08945
-5.21264,1,0.540817,3,7,0,14.0644,0.108757,0.81999,1.25,0.458398,-0.142922,0.448605,-0.303502,-2.03862,-0.0567558,-0.263599,-0.345645,0.41389,0.546743,0.850579,-0.417301,-1.28086,-0.244702,-1.27113,1.25,2.5,3.75,5,6.25,7.49999
-4.58401,0.81836,0.540817,3,7,0,15.388,-0.139376,-1.00161,-1.32644,-0.449149,0.547098,-0.507903,0.501152,1.59563,0.0537867,0.29946,0.730298,-0.49511,-0.529587,-0.304444,0.319021,1.42192,0.200876,1.03706,-1.32644,-2.65288,-3.97932,-5.30576,-6.6322,-7.95864
-5.3107,0.726235,0.540817,3,7,0,14.2405,-0.851183,-0.362121,-1.55331,-1.22638,0.00101575,-0.704581,0.843488,1.44966,-0.530315,-0.976388,0.413869,0.0901758,-0.0231768,-0.781599,0.35658,0.450793,0.348231,1.02779,-1.55331,-3.10663,-4.65994,-6.21326,-7.76657,-9.31989
-11.0059,0.655803,0.540817,3,7,0,16.9802,-0.875042,0.247914,1.3939,-2.02475,1.21186,0.983811,0.868711,-0.692029,0.514042,-0.318217,1.94085,0.741433,-1.14319,0.71429,0.2174,-0.819569,1.88654,-1.15086,1.3939,2.7878,4.1817,5.5756,6.9695,8.3634
-11.1905,0.990961,0.540817,3,7,0,16.3949,0.553313,-0.712452,-0.277037,1.81388,-1.73446,-0.858182,-1.05269,1.38418,-0.498203,0.22148,-1.21508,-0.63108,1.14729,-2.05809,-0.037265,0.692719,-1.64944,-0.626718,-0.277037,-0.554074,-0.831111,-1.10815,-1.38519,-1.66222
-11.9701,0.843475,0.540817,3,7,0,24.7242,-0.606055,-1.34375,-1.1737,-1.82022,1.13108,0.947083,1.27327,-1.28195,0.512365,-0.214893,1.60028,0.402842,-1.13199,2.15623,0.0492852,-0.690255,1.84396,-0.377567,-1.1737,-2.34741,-3.52111,-4.69482,-5.86852,-7.04223
-4.91009,0.977968,0.540817,3,7,0,17.041,0.0148581,0.060001,-0.641401,1.67627,0.165257,-0.809633,1.09001,0.418811,0.654885,-0.783001,1.33021,0.333583,0.0701941,0.585991,0.89239,-0.0959153,-0.625367,-0.022583,-0.641401,-1.2828,-1.9242,-2.56561,-3.20701,-3.84841
-5.92635,0.995222,0.540817,3,7,0,8.12931,-0.174325,-0.074025,-0.297187,-2.22159,-0.164291,0.601852,-1.27332,-0.241211,-0.79693,0.855566,-1.29028,-0.32492,-0.394975,-0.338286,-0.386276,0.375693,1.03176,0.00335509,-0.297187,-0.594374,-0.891561,-1.18875,-1.48593,-1.78312
-8.41729,0.883592,0.540817,3,7,0,14.3436,0.645511,-1.35575,-1.72552,-0.43719,-0.169812,0.931945,-0.154791,-0.820606,-0.551148,0.515167,-1.34306,-0.103684,0.773487,0.420916,0.81271,-1.68009,2.37591,-0.608217,-1.72552,-3.45105,-5.17657,-6.9021,-8.62762,-10.3531
-7.55733,0.941093,0.540817,3,7,0,15.5014,-0.409589,-0.894865,-1.45962,-0.71342,1.05916,-1.01653,1.79098,-0.222531,-0.466472,0.0340022,-0.33733,-0.809335,0.421374,-0.0106335,1.6644,-1.2825,0.348127,-1.48474,-1.45962,-2.91923,-4.37885,-5.83847,-7.29808,-8.7577
-10.5338,0.861157,0.540817,3,7,0,18.4685,0.575485,0.86615,0.946857,-0.263766,0.618902,0.265118,1.53833,-0.299204,0.752645,-0.391783,-0.251176,0.219437,0.221185,-0.155277,1.12048,-0.961505,-1.75888,-3.28982,0.946857,1.89371,2.84057,3.78743,4.73429,5.68114
-8.758,1,0.540817,3,7,0,16.9294,1.44801,1.2962,1.77867,0.837209,0.145149,0.866184,1.70406,0.320486,-0.0360723,1.34823,-0.813406,-0.0335528,-0.492252,0.107467,0.749959,-1.68676,-1.62525,-0.492859,1.77867,3.55734,5.33601,7.11468,8.89335,10.672
-8.60118,0.808808,0.540817,3,7,0,21.6545,-0.773532,0.348604,-0.469123,1.05634,0.0590362,0.173961,0.462658,-2.06744,0.251396,0.0632792,0.379267,-2.54087,-0.0414616,-1.14088,-0.961083,0.650163,0.730088,0.570947,-0.469123,-0.938246,-1.40737,-1.87649,-2.34562,-2.81474
-9.30028,0.931267,0.540817,3,7,0,17.6666,0.667585,-0.128826,1.29217,0.658145,1.50299,-0.0572575,1.59499,-0.0059675,0.643176,1.34269,0.40718,-1.7338,0.0434167,1.18284,-1.84228,-0.535854,-0.235488,0.594715,1.29217,2.58433,3.8765,5.16867,6.46084,7.753
-9.3498,1,0.540817,3,7,0,16.4311,-0.310547,-1.244,-1.44526,-1.04533,-1.51477,-0.343449,-1.41557,-0.216737,-0.461081,-1.86676,-0.250249,2.08122,-0.0885661,-1.2279,0.784435,0.210488,-0.907602,-0.607176,-1.44526,-2.89052,-4.33577,-5.78103,-7.22629,-8.67155
-7.28116,0.989263,0.540817,3,7,0,16.0263,1.04728,1.08423,1.94908,1.39467,0.559895,-0.0978749,0.32469,0.379817,-0.717721,2.46539,-0.0985673,-0.289214,0.0909614,1.23928,0.0529268,0.747426,0.0374742,-0.48016,1.94908,3.89816,5.84724,7.79632,9.74541,11.6945
