# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = pure_01_model
# start_datetime = 2023-12-14 14:11:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1876201642 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/data/pure_01/pure_01_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-97-g305c045
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,mu,nu,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,bar:1,bar:2,bar2:1,bar2:2:1,bar2:2:2,bar3:1,bar3:2:1,bar3:2:2:1,bar3:2:2:2,z.real,z.imag,zv.1.real,zv.1.imag,zv.2.real,zv.2.imag
-17.3649,0.986882,0.459898,3,7,0,21.5003,-1.32679,-0.976012,-4.42475,-0.182164,0.477181,2.56711,-0.133192,-0.470313,1.23254,1.4153,0.620407,1.05049,-0.473616,-1.24355,0.487271,-1.57315,-1.82864,0.442398,-4.42475,-8.8495,-13.2742,-17.699,-22.1237,-26.5485
-18.1986,0.976706,0.459898,3,7,0,31.4862,-0.202154,-2.79118,-1.58705,-0.768414,0.138708,-0.172994,-2.68914,0.0803275,-2.52903,-0.425934,-1.80067,-1.11438,1.88411,1.74495,0.78967,-0.360062,0.89021,-0.19007,-1.58705,-3.17409,-4.76114,-6.34818,-7.93523,-9.52228
-12.6917,1,0.459898,3,7,0,27.95,0.482387,-0.492243,-2.64076,-0.172965,1.48951,-0.987227,-0.418153,1.47771,-1.46835,0.157793,-1.13669,2.74795,0.81333,0.128311,-1.00858,0.495426,-1.07228,-0.771965,-2.64076,-5.28152,-7.92229,-10.563,-13.2038,-15.8446
-13.0981,0.874958,0.459898,3,7,0,27.7441,-0.326959,2.73795,1.79158,0.241426,-1.49029,0.797851,0.291629,-1.09881,1.21161,-0.203867,0.543643,-2.80021,-0.597452,0.0696845,1.5185,-0.534046,0.70207,0.630103,1.79158,3.58316,5.37473,7.16631,8.95789,10.7495
-7.32323,1,0.459898,3,7,0,17.4405,0.761344,0.155072,2.40054,0.665979,0.218798,1.25819,0.486305,-0.52503,-0.579324,-0.86681,0.0749572,-0.54935,1.1924,1.02582,-0.395468,-1.05894,0.819427,-0.772207,2.40054,4.80109,7.20163,9.60218,12.0027,14.4033
-5.17795,0.963617,0.459898,3,7,0,16.4357,-0.270825,0.543176,1.87914,-0.948212,-0.305703,-0.986034,-0.227974,0.52474,-0.288353,0.922298,-0.0918485,0.389589,-1.26399,-0.917345,0.413724,1.11453,-0.921409,0.339164,1.87914,3.75828,5.63742,7.51657,9.39571,11.2748
-6.63653,0.926534,0.459898,3,15,0,10.8825,-0.109008,1.13039,-0.127966,-0.334505,1.28209,-0.428916,-0.977779,0.242762,-0.148537,-0.0882558,0.137405,1.49763,-0.974793,-1.00711,0.603039,1.00249,-1.23298,0.548054,-0.127966,-0.255933,-0.383899,-0.511866,-0.639832,-0.767799
-4.96667,0.793849,0.459898,3,7,0,19.5446,-0.0501042,0.301159,-0.111366,-1.01046,1.66609,0.248247,-0.498864,0.205476,-0.0413719,0.0657907,0.931065,1.53057,-1.44242,0.175991,-0.203957,0.247825,-0.237162,-0.184392,-0.111366,-0.222732,-0.334098,-0.445464,-0.55683,-0.668196
-4.72896,0.844619,0.459898,3,7,0,10.015,0.85883,0.917292,-0.42809,-0.733374,0.632081,-0.111684,0.253675,0.293366,0.628897,-0.220385,1.11667,0.35394,-0.622441,-0.870344,-0.979082,0.186849,-1.00208,0.0984374,-0.42809,-0.85618,-1.28427,-1.71236,-2.14045,-2.56854
-3.1706,0.923615,0.459898,3,7,0,12.9873,0.639905,-0.459844,-0.38969,-0.812385,-1.3263,0.755778,-1.05201,0.612554,0.0139598,0.0544858,-0.141338,-0.273054,0.100071,0.954371,0.171483,-0.370909,-0.0345853,0.237556,-0.38969,-0.779379,-1.16907,-1.55876,-1.94845,-2.33814
-4.30165,0.866115,0.459898,3,7,0,10.4439,0.237878,0.027651,0.743662,-0.681598,-1.87974,1.16085,-0.480761,0.360711,0.0543014,-0.197719,-0.880342,-0.552518,0.529564,0.807355,-0.0412201,-0.191862,-0.441768,-0.195403,0.743662,1.48732,2.23099,2.97465,3.71831,4.46197
-6.52103,0.905255,0.459898,3,7,0,11.8632,1.24937,-0.297539,-1.00819,0.320221,-1.07669,0.752371,1.19755,-0.0827429,-0.254275,0.969185,0.707886,-0.0213019,-1.88176,1.19352,1.03424,-0.0497501,-0.0618759,0.26787,-1.00819,-2.01637,-3.02456,-4.03275,-5.04093,-6.04912
-7.50639,0.989622,0.459898,3,7,0,12.1364,-0.805162,0.856295,1.01354,0.252917,1.20201,-1.48449,-0.469992,-0.131168,0.615491,-2.31605,-0.0745082,0.180702,1.23826,-0.438736,-1.1221,0.382889,-0.223898,-0.832558,1.01354,2.02708,3.04062,4.05416,5.0677,6.08124
-6.97154,0.95513,0.459898,3,7,0,15.7528,0.677162,-1.44325,-1.68291,-0.190024,-0.681258,1.89902,0.58425,0.41611,-0.691739,1.1253,-0.0144229,0.0392636,-1.23111,0.640234,1.1443,-1.00544,0.484027,0.704569,-1.68291,-3.36581,-5.04872,-6.73162,-8.41453,-10.0974
-12.347,0.772468,0.459898,3,7,0,20.9319,-1.55989,0.919119,1.34358,-1.30766,0.823817,-0.724372,0.45716,-0.196592,-0.467252,1.7526,2.2563,0.624162,1.05683,-0.359954,-0.0768061,1.46262,2.33468,0.679669,1.34358,2.68715,4.03073,5.3743,6.71788,8.06146
-5.91663,1,0.459898,3,7,0,17.411,0.759109,0.2831,0.504289,0.82285,0.0617894,-2.0977,-0.322172,0.751161,-0.940788,0.507994,-0.312482,0.472646,-0.248743,-1.25025,-1.27243,0.519126,0.630569,0.0572001,0.504289,1.00858,1.51287,2.01716,2.52145,3.02573
-8.20883,0.902204,0.459898,3,7,0,15.1721,-2.79636,0.339323,0.551032,0.206909,0.180854,-0.605108,-2.1958,-0.320883,0.0267515,-0.311568,-0.124971,0.542035,1.23179,0.083341,0.023629,0.681928,-0.691241,-0.443934,0.551032,1.10206,1.6531,2.20413,2.75516,3.30619
-8.25455,0.936858,0.459898,3,7,0,18.1869,-1.47577,1.50078,1.81571,0.0800036,0.920627,0.730349,-1.9916,0.733427,1.07729,1.5128,-0.230483,-0.222637,0.165716,0.227195,1.41469,-0.198945,0.480935,0.429925,1.81571,3.63142,5.44714,7.26285,9.07856,10.8943
-8.79701,0.756163,0.459898,3,7,0,18.0243,1.57198,0.941866,0.490847,-1.49859,-0.988841,-0.248783,0.743591,0.985709,-2.01201,-0.0676678,1.09876,-0.84922,0.0169082,1.73113,0.107153,-0.13374,-0.271427,-0.375478,0.490847,0.981693,1.47254,1.96339,2.45423,2.94508
-11.4262,0.801515,0.459898,3,7,0,22.9562,0.415762,-0.718342,-1.0508,-1.76089,2.2695,0.543715,-0.30221,-1.98273,-1.62621,0.563028,0.982944,1.28765,0.336297,-0.584628,0.110422,-0.489803,1.72628,-0.459067,-1.0508,-2.1016,-3.1524,-4.2032,-5.254,-6.3048
-11.3062,0.98341,0.459898,3,7,0,16.7699,-0.367849,0.0697067,0.175151,1.77362,-2.27039,-0.39919,0.584518,2.04208,1.61483,-0.537502,-0.921953,-1.27639,-0.233733,0.929129,-0.199535,0.541815,-1.56566,0.641359,0.175151,0.350302,0.525453,0.700604,0.875755,1.05091
-11.4812,0.79333,0.459898,3,7,0,22.7869,0.805135,-0.232548,-1.47146,0.21938,-1.23022,0.577185,-0.246609,-2.06725,-1.01251,-1.66941,0.329706,1.33462,-0.835319,-0.349598,0.774397,0.952616,0.455875,-2.50183,-1.47146,-2.94293,-4.41439,-5.88585,-7.35732,-8.82878
-9.478,1,0.459898,3,7,0,18.3828,0.815167,-0.950944,-1.03114,0.841874,-1.20369,1.03132,0.0848935,-0.488852,-2.00591,-1.62716,0.0209017,0.653258,-1.55605,0.76497,0.180985,-0.785775,1.42125,-1.06688,-1.03114,-2.06228,-3.09342,-4.12455,-5.15569,-6.18683
-9.90482,0.867058,0.459898,3,7,0,23.383,-0.344081,0.0718616,-0.557687,0.519612,1.41228,0.0258008,-0.22888,1.22022,-1.62404,-0.535352,0.845508,2.44861,-0.562081,-0.70073,0.51452,-1.84997,0.962777,0.653853,-0.557687,-1.11537,-1.67306,-2.23075,-2.78844,-3.34612
-8.26744,0.979069,0.459898,3,7,0,17.3724,-0.000459335,0.245092,1.47858,0.276596,-0.588665,1.70661,-1.25997,0.0393089,1.24013,-1.1838,-0.311019,-1.62007,-0.164674,1.36658,-1.15028,-0.9833,-0.423413,-0.0639519,1.47858,2.95716,4.43575,5.91433,7.39291,8.87149
-15.7702,0.786324,0.459898,3,7,0,24.5461,0.262017,-0.0280236,0.442065,1.22262,-0.536357,3.87036,0.279518,-0.600031,-0.960596,-0.650573,-1.19843,-1.94236,0.629399,2.0398,0.203814,0.341797,-1.11266,1.24153,0.442065,0.884129,1.32619,1.76826,2.21032,2.65239
-9.92364,0.959553,0.459898,3,7,0,23.917,0.239006,0.756316,-0.364973,-1.42747,-0.0104546,-2.88296,-0.305884,-1.00711,0.255174,0.63235,0.360458,0.927569,0.00373398,-0.554412,-0.0186857,-1.47015,0.29487,-1.57874,-0.364973,-0.729947,-1.09492,-1.45989,-1.82487,-2.18984
-5.7248,1,0.459898,3,7,0,14.6755,0.483544,-1.43135,-0.757291,0.160339,0.671325,0.145421,0.921827,-1.21494,-0.0621669,-0.252736,0.830908,-0.340574,-0.409426,-0.0247124,-0.238443,-2.16552,-0.0598451,0.311431,-0.757291,-1.51458,-2.27187,-3.02917,-3.78646,-4.54375
-6.53808,0.803811,0.459898,3,7,0,18.306,-0.00300458,0.435951,-0.625915,0.117156,-0.242923,0.188146,0.236865,1.12789,-0.819651,1.51291,1.07664,1.1044,0.436947,0.656175,0.149776,0.745501,1.63134,-1.05907,-0.625915,-1.25183,-1.87774,-2.50366,-3.12957,-3.75549
-6.96801,0.892565,0.459898,3,7,0,18.1124,0.0564292,0.502804,-0.54031,-0.0208458,0.241525,-0.0507977,-0.34156,-1.38826,0.805511,-1.53966,-0.0370393,-1.08743,-0.761132,-1.23058,0.340165,-0.729496,-1.7044,0.798029,-0.54031,-1.08062,-1.62093,-2.16124,-2.70155,-3.24186
-7.01132,0.996996,0.459898,3,7,0,12.1522,0.923479,-0.638597,-1.22409,0.522222,-1.27862,0.119922,-0.0375007,0.910901,-0.546011,0.467198,0.677951,0.875799,0.329344,1.45146,-0.35257,1.1483,1.34309,-1.56878,-1.22409,-2.44818,-3.67227,-4.89636,-6.12045,-7.34454
-12.1517,0.731949,0.459898,3,7,0,20.4671,-2.13511,1.02643,0.984605,-1.55945,1.57052,-0.348743,2.2621,1.57027,-0.845035,-0.740624,-1.024,-0.167316,-0.694519,-0.903441,-0.0252762,1.21936,-0.689296,-0.697272,0.984605,1.96921,2.95382,3.93842,4.92303,5.90763
-7.54088,1,0.459898,3,7,0,17.2455,1.90049,0.936558,1.23231,1.134,-0.926156,0.401451,-1.93164,-0.0495076,-0.158259,0.720011,0.477043,-0.680637,-0.224077,1.30985,-0.307843,-0.957986,0.203865,0.642206,1.23231,2.46462,3.69694,4.92925,6.16156,7.39387
-10.4851,0.875798,0.459898,3,7,0,17.4986,-1.89062,0.773573,1.55059,0.962884,-0.429744,-1.28925,0.275694,1.62238,-1.4843,-0.194334,1.26834,-0.871502,0.142854,1.30179,-0.989041,-1.66594,0.640704,0.472526,1.55059,3.10119,4.65178,6.20237,7.75297,9.30356
-5.91927,0.967585,0.459898,3,7,0,16.2781,0.312857,0.0739849,-1.07615,0.019328,0.0701666,-0.414446,1.05022,0.104646,1.35042,0.473818,0.151109,0.6134,-0.703984,-2.08423,0.594104,-0.688967,-1.00116,-0.0677435,-1.07615,-2.1523,-3.22845,-4.3046,-5.38076,-6.45691
-6.42106,0.963446,0.459898,3,7,0,13.7528,-0.169349,0.764673,-0.101053,0.0355908,-0.0714369,0.171773,-1.27926,0.0730958,-1.18127,-0.470915,0.296741,-0.619421,0.430831,2.21399,-0.838914,0.727166,1.1801,0.00591218,-0.101053,-0.202107,-0.30316,-0.404213,-0.505266,-0.60632
-7.89579,0.98866,0.459898,3,7,0,11.3853,0.333388,0.201601,0.442339,0.19694,-0.154544,0.443088,-0.722538,1.01688,-0.62887,-0.442217,1.65539,-0.286556,0.0830526,3.03622,0.153499,0.433696,0.931137,-0.221589,0.442339,0.884677,1.32702,1.76935,2.21169,2.65403
-8.23502,0.959623,0.459898,3,7,0,14.9747,0.397317,-0.583941,-0.480304,-1.92392,-0.0157589,-1.01209,-0.0702011,-1.38768,-0.453238,1.086,-0.00270437,1.02771,-0.46374,-1.85851,-0.229531,0.0289533,0.657719,1.64547,-0.480304,-0.960608,-1.44091,-1.92122,-2.40152,-2.88182
-9.02915,0.926513,0.459898,3,7,0,17.218,-1.68327,1.68261,1.43641,0.473587,-1.62952,1.53959,0.79746,-0.525851,1.25616,0.680162,-0.728873,0.90536,0.922203,0.537454,0.320638,0.889762,-0.168516,-0.846739,1.43641,2.87282,4.30923,5.74564,7.18205,8.61846
-6.62961,0.883897,0.459898,3,7,0,20.7516,1.71592,-0.704671,-1.05512,-0.0690152,1.11601,-0.691596,-0.560347,0.354166,-0.766951,-0.178181,0.630952,-1.60785,-1.06729,-0.48661,-0.541365,-0.991028,-0.0778901,1.12564,-1.05512,-2.11024,-3.16536,-4.22048,-5.2756,-6.33072
-7.73039,0.904789,0.459898,3,7,0,14.9146,-0.998447,-0.0149449,-0.238107,-0.949769,1.27397,1.05033,0.927376,0.180708,0.406699,-0.563111,1.62702,1.14654,-0.929581,-0.30675,1.7716,0.0437022,-1.0714,-0.449555,-0.238107,-0.476214,-0.714321,-0.952428,-1.19053,-1.42864
-8.29852,0.872135,0.459898,3,7,0,16.8119,0.775218,-0.125883,-0.241503,0.949309,-1.27344,-0.879629,-0.863952,-0.087867,-0.55019,0.691119,-1.8806,-1.1161,1.00656,0.640334,-1.76959,-0.0950909,1.28366,0.376769,-0.241503,-0.483005,-0.724508,-0.966011,-1.20751,-1.44902
-6.97116,0.990106,0.459898,3,7,0,15.1042,0.602732,0.365498,0.304729,-0.346079,1.2061,-0.279255,0.363818,0.45638,-0.566473,-1.07448,1.619,1.561,-1.10949,-0.638218,0.868824,-1.22554,-0.941744,0.365266,0.304729,0.609458,0.914188,1.21892,1.52365,1.82838
-8.80667,0.693592,0.459898,3,7,0,24.2166,1.00092,0.267784,-0.24595,-0.942339,-0.122421,-1.2525,0.433177,-1.08927,-1.6256,2.14953,0.417538,-0.948246,-0.53843,1.19841,0.582324,-1.20024,0.713663,0.279828,-0.24595,-0.491899,-0.737849,-0.983799,-1.22975,-1.4757
-6.23806,0.997687,0.459898,3,7,0,12.6695,-1.15503,-0.154208,-0.855152,0.432834,0.228428,1.58907,0.147261,1.6591,0.987915,-1.72071,0.254279,0.199289,-0.345701,-0.761557,-0.439905,0.111673,-0.330243,-0.179558,-0.855152,-1.7103,-2.56546,-3.42061,-4.27576,-5.13091
-6.62223,0.920303,0.459898,3,7,0,13.6202,0.399391,-0.0936169,-0.0888605,-0.448099,-0.247472,-0.0271707,-0.0916618,0.41269,-0.674729,1.31592,-0.781504,-0.837391,0.443783,-1.77779,1.37043,-0.618656,1.80494,0.509644,-0.0888605,-0.177721,-0.266582,-0.355442,-0.444303,-0.533163
-10.0822,0.887345,0.459898,3,7,0,16.8242,-0.141931,-1.59464,-1.40766,0.846982,0.483418,0.204113,1.10307,-0.374165,-0.828013,-1.27184,0.409549,-0.00306646,-1.47575,0.805442,-2.41267,1.01391,-1.75027,0.0831216,-1.40766,-2.81532,-4.22299,-5.63065,-7.03831,-8.44597
-11.0632,0.886098,0.459898,3,7,0,23.9017,0.791793,0.317383,1.03273,0.0309889,-0.0547513,-2.36476,0.195669,0.219506,0.594669,0.482352,0.169546,1.31793,1.43499,-1.67862,1.94781,-0.879168,0.422745,-1.79721,1.03273,2.06545,3.09818,4.1309,5.16363,6.19635
-10.1723,1,0.459898,3,7,0,19.8726,0.894807,0.167142,-0.144501,-1.33796,0.275732,-2.60935,-0.0896223,-1.785,-0.855067,-0.75755,0.228615,1.40252,-0.925111,0.125872,-1.51981,-0.666748,0.762647,0.133237,-0.144501,-0.289003,-0.433504,-0.578005,-0.722507,-0.867008
-10.57,0.972149,0.459898,3,7,0,20.2543,0.597568,0.148643,0.224906,2.09831,-0.40401,-0.147959,-0.938804,-0.29564,1.93647,-0.351763,-1.0759,1.39144,1.01395,-1.63331,1.83146,0.725186,-0.621816,-0.517882,0.224906,0.449812,0.674719,0.899625,1.12453,1.34944
-12.8819,0.94235,0.459898,3,7,0,22.3168,1.23392,-1.88954,-1.44994,1.51635,-0.650458,1.6613,-0.170637,-0.22835,2.12663,0.424565,0.996097,0.955781,1.91393,-1.61937,0.665139,0.894271,0.0463545,-0.88074,-1.44994,-2.89988,-4.34981,-5.79975,-7.24969,-8.69963
-14.3077,0.965131,0.459898,3,7,0,19.632,-0.671883,0.813216,1.36968,-1.13824,0.265192,-2.21208,-0.911659,-0.143236,-1.36276,-0.474149,-1.35763,-1.07508,-2.55553,1.6804,-0.833942,-2.0048,-0.214541,0.941327,1.36968,2.73935,4.10903,5.47871,6.84839,8.21806
-10.021,1,0.459898,3,7,0,22.7007,0.160481,-0.69896,-1.36687,1.12975,-0.809756,-0.171826,-0.284073,-0.22802,1.57424,2.17159,0.259327,-1.54236,1.05686,0.142672,1.1466,0.972647,1.4055,-1.4049,-1.36687,-2.73373,-4.1006,-5.46746,-6.83433,-8.20119
-12.2974,0.945594,0.459898,3,7,0,18.8298,0.612665,-0.327832,-1.57108,-0.257522,-1.26414,-0.440545,0.21829,-0.949035,1.17166,2.66445,0.0548217,-1.29197,-0.0022814,0.109233,2.49843,0.773949,1.44438,0.822229,-1.57108,-3.14216,-4.71323,-6.28431,-7.85539,-9.42647
-12.5435,0.969537,0.459898,3,7,0,22.0357,-0.464759,-0.238045,1.07105,0.6795,0.573524,-0.181799,-0.450836,0.612776,-0.225053,-3.26095,-0.278627,1.37607,1.27071,0.553958,-1.26882,0.772075,-1.96176,-1.03271,1.07105,2.14209,3.21314,4.28419,5.35523,6.42628
-8.2826,1,0.459898,3,7,0,21.0618,-1.06899,1.24147,1.26358,0.719594,0.752322,0.219449,-0.343593,1.20976,0.531886,-0.586994,0.215962,2.10112,0.453384,-0.293801,1.25166,1.28844,-1.34237,-0.870515,1.26358,2.52716,3.79074,5.05432,6.31791,7.58149
-7.67635,0.840332,0.459898,3,7,0,19.3526,0.908817,0.348486,-0.721129,-0.568848,-0.903326,-0.551425,-0.14462,-1.51425,-0.339503,0.383032,-0.320923,-1.64149,-0.623138,0.0618139,-1.4208,-0.884819,1.20016,1.34543,-0.721129,-1.44226,-2.16339,-2.88451,-3.60564,-4.32677
-6.96255,0.997047,0.459898,3,7,0,14.4199,1.05397,-0.0568507,-0.420451,0.163676,-0.652101,-0.311038,1.10373,-1.59994,-0.496901,0.622178,-0.351777,-1.65069,-0.202866,0.149659,-1.67432,-0.994786,0.704277,0.718989,-0.420451,-0.840901,-1.26135,-1.6818,-2.10225,-2.5227
-14.9281,0.754639,0.459898,3,7,0,21.5643,2.20947,0.9756,0.0675391,-0.798542,-1.22154,2.31559,0.942353,-0.0912028,0.156934,-0.147895,-0.636534,-2.15109,-1.03911,-0.92479,-1.28147,-1.74604,1.12033,1.36017,0.0675391,0.135078,0.202617,0.270156,0.337695,0.405235
-6.54205,1,0.459898,3,7,0,18.7682,0.865112,0.153943,1.58194,-0.609054,-1.79832,0.386609,0.387001,-0.945572,-0.396254,0.07712,-0.221854,-1.61064,-0.502577,-0.454596,0.170021,0.661379,1.10907,-0.715972,1.58194,3.16387,4.74581,6.32775,7.90968,9.49162
-9.78944,0.807082,0.459898,3,7,0,18.2939,1.31021,0.137447,1.23675,-1.32763,0.596866,0.170828,0.677937,-1.70501,-0.598851,-0.386366,-0.744428,-0.704742,0.497213,1.07089,-0.989624,1.88674,0.0688849,-1.90356,1.23675,2.4735,3.71026,4.94701,6.18376,7.42051
-8.84601,0.872075,0.459898,3,7,0,21.6972,0.682316,0.526978,-0.394266,0.157019,0.590277,0.323183,0.21975,-0.10701,0.611569,-1.22223,-1.60517,-1.40661,2.22079,1.10059,-0.252021,0.214762,-1.6102,0.542413,-0.394266,-0.788531,-1.1828,-1.57706,-1.97133,-2.36559
-8.70797,0.821569,0.459898,3,7,0,23.7467,1.58377,-0.537797,-0.651431,0.661142,-0.305599,0.482995,0.874826,0.133459,1.16756,-1.18709,-0.540253,-0.738865,2.53783,0.140962,-0.210754,0.264967,-1.04446,1.33506,-0.651431,-1.30286,-1.95429,-2.60572,-3.25716,-3.90859
-10.0914,0.791686,0.459898,3,7,0,23.0142,-1.73144,0.317146,0.689116,-0.76243,0.304791,-0.662701,-1.23548,0.44293,-1.09653,1.11817,1.57204,0.741423,-2.31446,-0.448329,0.192358,-0.234511,1.3827,-1.03671,0.689116,1.37823,2.06735,2.75646,3.44558,4.13469
-8.26887,0.991341,0.459898,3,7,0,18.0031,0.487792,-1.26414,-2.4077,-0.391203,0.488546,1.53991,0.596505,-0.0692664,1.26944,0.602576,-1.23144,0.673818,0.888073,0.129314,0.384766,-1.97195,1.21612,-0.0656511,-2.4077,-4.8154,-7.2231,-9.6308,-12.0385,-14.4462
-9.31223,0.939181,0.459898,3,7,0,16.3121,-0.545761,0.737729,1.1037,0.178892,-0.263082,-1.42624,-1.85941,0.0563816,-0.596732,-0.21159,1.72648,0.833174,0.013993,-1.92653,1.20878,1.22368,-1.1039,-0.296395,1.1037,2.20741,3.31111,4.41482,5.51852,6.62222
-5.85201,0.96746,0.459898,3,7,0,15.9088,-0.0475944,-0.797388,-1.70659,-0.804341,1.12265,-1.21116,0.362238,-0.226461,0.153067,0.597835,-0.218222,-1.26277,-0.40084,0.4769,-1.41669,-0.0111566,-1.45289,-0.391614,-1.70659,-3.41319,-5.11978,-6.82638,-8.53297,-10.2396
-8.26781,0.848257,0.459898,3,7,0,14.3536,1.29681,-0.41883,-2.30407,0.905358,-1.08668,0.984866,-0.0514466,0.253101,0.236335,-1.39395,0.319432,0.225836,0.035908,-1.59043,0.998865,0.819926,1.27689,-0.322407,-2.30407,-4.60814,-6.91222,-9.21629,-11.5204,-13.8244
-6.92651,0.97554,0.459898,3,7,0,15.423,-0.587613,-0.621804,0.263608,0.238683,0.301405,-0.244507,-0.48429,0.421118,0.45106,1.98524,-1.0144,0.647168,0.139754,0.194262,1.87283,-0.333372,1.48127,-0.505095,0.263608,0.527217,0.790825,1.05443,1.31804,1.58165
