# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = tup_04_model
# start_datetime = 2023-12-05 14:03:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1098149309 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/data/tup_04/tup_04_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-74-g10b8ef0
# stancflags = --warn-pedantic
lp__,accept_stat__,base,a.1.1:1,a.1.1:2.1,a.1.1:2.2,a.2.1:1,a.2.1:2.1,a.2.1:2.2,a.3.1:1,a.3.1:2.1,a.3.1:2.2,a.1.2:1,a.1.2:2.1,a.1.2:2.2,a.2.2:1,a.2.2:2.1,a.2.2:2.2,a.3.2:1,a.3.2:2.1,a.3.2:2.2
0,0,-0.0467231,-0.560677,-0.6074,-0.0467231,-0.747569,-0.794292,-0.0467231,-0.934461,-0.981184,-0.0467231,-0.654123,-0.700846,-0.0467231,-0.841015,-0.887738,-0.0467231,-1.02791,-1.07463,-0.0467231
0,0,-1.6009,-19.2108,-20.8116,-1.6009,-25.6143,-27.2152,-1.6009,-32.0179,-33.6188,-1.6009,-22.4125,-24.0134,-1.6009,-28.8161,-30.417,-1.6009,-35.2197,-36.8206,-1.6009
0,0,-1.44908,-17.3889,-18.838,-1.44908,-23.1853,-24.6343,-1.44908,-28.9816,-30.4306,-1.44908,-20.2871,-21.7362,-1.44908,-26.0834,-27.5325,-1.44908,-31.8797,-33.3288,-1.44908
0,0,-1.24428,-14.9314,-16.1757,-1.24428,-19.9085,-21.1528,-1.24428,-24.8857,-26.13,-1.24428,-17.42,-18.6643,-1.24428,-22.3971,-23.6414,-1.24428,-27.3742,-28.6185,-1.24428
0,0,0.78215,9.3858,10.168,0.78215,12.5144,13.2966,0.78215,15.643,16.4252,0.78215,10.9501,11.7323,0.78215,14.0787,14.8609,0.78215,17.2073,17.9895,0.78215
0,0,0.90606,10.8727,11.7788,0.90606,14.497,15.403,0.90606,18.1212,19.0273,0.90606,12.6848,13.5909,0.90606,16.3091,17.2151,0.90606,19.9333,20.8394,0.90606
0,0,-0.596188,-7.15425,-7.75044,-0.596188,-9.539,-10.1352,-0.596188,-11.9238,-12.5199,-0.596188,-8.34663,-8.94282,-0.596188,-10.7314,-11.3276,-0.596188,-13.1161,-13.7123,-0.596188
0,0,-0.934429,-11.2131,-12.1476,-0.934429,-14.9509,-15.8853,-0.934429,-18.6886,-19.623,-0.934429,-13.082,-14.0164,-0.934429,-16.8197,-17.7541,-0.934429,-20.5574,-21.4919,-0.934429
0,0,0.465564,5.58677,6.05233,0.465564,7.44902,7.91458,0.465564,9.31128,9.77684,0.465564,6.51789,6.98346,0.465564,8.38015,8.84571,0.465564,10.2424,10.708,0.465564
0,0,0.449577,5.39492,5.8445,0.449577,7.19323,7.64281,0.449577,8.99154,9.44111,0.449577,6.29408,6.74365,0.449577,8.09238,8.54196,0.449577,9.89069,10.3403,0.449577
0,0,1.72024,20.6429,22.3631,1.72024,27.5239,29.2441,1.72024,34.4048,36.1251,1.72024,24.0834,25.8036,1.72024,30.9644,32.6846,1.72024,37.8453,39.5656,1.72024
0,0,-0.457306,-5.48767,-5.94497,-0.457306,-7.31689,-7.7742,-0.457306,-9.14611,-9.60342,-0.457306,-6.40228,-6.85959,-0.457306,-8.2315,-8.68881,-0.457306,-10.0607,-10.518,-0.457306
0,0,-0.259489,-3.11387,-3.37336,-0.259489,-4.15183,-4.41132,-0.259489,-5.18979,-5.44928,-0.259489,-3.63285,-3.89234,-0.259489,-4.67081,-4.9303,-0.259489,-5.70877,-5.96825,-0.259489
0,0,-0.769405,-9.23286,-10.0023,-0.769405,-12.3105,-13.0799,-0.769405,-15.3881,-16.1575,-0.769405,-10.7717,-11.5411,-0.769405,-13.8493,-14.6187,-0.769405,-16.9269,-17.6963,-0.769405
0,0,-0.380334,-4.56401,-4.94434,-0.380334,-6.08534,-6.46568,-0.380334,-7.60668,-7.98701,-0.380334,-5.32467,-5.70501,-0.380334,-6.84601,-7.22634,-0.380334,-8.36735,-8.74768,-0.380334
0,0,0.208076,2.49691,2.70499,0.208076,3.32922,3.53729,0.208076,4.16152,4.3696,0.208076,2.91306,3.12114,0.208076,3.74537,3.95344,0.208076,4.57767,4.78575,0.208076
0,0,1.02297,12.2756,13.2986,1.02297,16.3675,17.3904,1.02297,20.4593,21.4823,1.02297,14.3215,15.3445,1.02297,18.4134,19.4364,1.02297,22.5053,23.5282,1.02297
0,0,0.631689,7.58026,8.21195,0.631689,10.107,10.7387,0.631689,12.6338,13.2655,0.631689,8.84364,9.47533,0.631689,11.3704,12.0021,0.631689,13.8971,14.5288,0.631689
0,0,0.444197,5.33036,5.77455,0.444197,7.10714,7.55134,0.444197,8.88393,9.32813,0.444197,6.21875,6.66295,0.444197,7.99554,8.43973,0.444197,9.77232,10.2165,0.444197
0,0,-0.247523,-2.97028,-3.2178,-0.247523,-3.96037,-4.20789,-0.247523,-4.95046,-5.19799,-0.247523,-3.46533,-3.71285,-0.247523,-4.45542,-4.70294,-0.247523,-5.44551,-5.69303,-0.247523
0,0,0.156243,1.87491,2.03116,0.156243,2.49988,2.65613,0.156243,3.12485,3.2811,0.156243,2.1874,2.34364,0.156243,2.81237,2.96861,0.156243,3.43734,3.59358,0.156243
0,0,-1.01429,-12.1715,-13.1858,-1.01429,-16.2287,-17.243,-1.01429,-20.2859,-21.3002,-1.01429,-14.2001,-15.2144,-1.01429,-18.2573,-19.2716,-1.01429,-22.3145,-23.3287,-1.01429
0,0,1.32657,15.9188,17.2454,1.32657,21.2251,22.5517,1.32657,26.5314,27.8579,1.32657,18.572,19.8985,1.32657,23.8782,25.2048,1.32657,29.1845,30.5111,1.32657
0,0,-0.464232,-5.57078,-6.03501,-0.464232,-7.4277,-7.89194,-0.464232,-9.28463,-9.74886,-0.464232,-6.49924,-6.96347,-0.464232,-8.35617,-8.8204,-0.464232,-10.2131,-10.6773,-0.464232
0,0,-0.384544,-4.61452,-4.99907,-0.384544,-6.1527,-6.53724,-0.384544,-7.69087,-8.07541,-0.384544,-5.38361,-5.76815,-0.384544,-6.92178,-7.30633,-0.384544,-8.45996,-8.8445,-0.384544
0,0,-0.02741,-0.32892,-0.35633,-0.02741,-0.438561,-0.465971,-0.02741,-0.548201,-0.575611,-0.02741,-0.38374,-0.411151,-0.02741,-0.493381,-0.520791,-0.02741,-0.603021,-0.630431,-0.02741
0,0,0.687965,8.25558,8.94354,0.687965,11.0074,11.6954,0.687965,13.7593,14.4473,0.687965,9.6315,10.3195,0.687965,12.3834,13.0713,0.687965,15.1352,15.8232,0.687965
0,0,-0.530936,-6.37123,-6.90216,-0.530936,-8.49497,-9.02591,-0.530936,-10.6187,-11.1497,-0.530936,-7.4331,-7.96404,-0.530936,-9.55684,-10.0878,-0.530936,-11.6806,-12.2115,-0.530936
0,0,-0.53075,-6.36899,-6.89974,-0.53075,-8.49199,-9.02274,-0.53075,-10.615,-11.1457,-0.53075,-7.43049,-7.96124,-0.53075,-9.55349,-10.0842,-0.53075,-11.6765,-12.2072,-0.53075
0,0,-0.757999,-9.09599,-9.85398,-0.757999,-12.128,-12.886,-0.757999,-15.16,-15.918,-0.757999,-10.612,-11.37,-0.757999,-13.644,-14.402,-0.757999,-16.676,-17.434,-0.757999
0,0,-0.57796,-6.93552,-7.51348,-0.57796,-9.24736,-9.82532,-0.57796,-11.5592,-12.1372,-0.57796,-8.09144,-8.6694,-0.57796,-10.4033,-10.9812,-0.57796,-12.7151,-13.2931,-0.57796
0,0,-0.29966,-3.59592,-3.89558,-0.29966,-4.79456,-5.09422,-0.29966,-5.9932,-6.29286,-0.29966,-4.19524,-4.4949,-0.29966,-5.39388,-5.69354,-0.29966,-6.59252,-6.89218,-0.29966
0,0,-1.08066,-12.9679,-14.0485,-1.08066,-17.2905,-18.3712,-1.08066,-21.6131,-22.6938,-1.08066,-15.1292,-16.2098,-1.08066,-19.4518,-20.5325,-1.08066,-23.7744,-24.8551,-1.08066
0,0,-0.391301,-4.69562,-5.08692,-0.391301,-6.26082,-6.65212,-0.391301,-7.82603,-8.21733,-0.391301,-5.47822,-5.86952,-0.391301,-7.04342,-7.43473,-0.391301,-8.60863,-8.99993,-0.391301
0,0,-1.06688,-12.8026,-13.8695,-1.06688,-17.0701,-18.137,-1.06688,-21.3377,-22.4046,-1.06688,-14.9364,-16.0033,-1.06688,-19.2039,-20.2708,-1.06688,-23.4714,-24.5383,-1.06688
0,0,-1.38528,-16.6234,-18.0087,-1.38528,-22.1645,-23.5498,-1.38528,-27.7057,-29.091,-1.38528,-19.394,-20.7793,-1.38528,-24.9351,-26.3204,-1.38528,-30.4762,-31.8615,-1.38528
0,0,0.689259,8.2711,8.96036,0.689259,11.0281,11.7174,0.689259,13.7852,14.4744,0.689259,9.64962,10.3389,0.689259,12.4067,13.0959,0.689259,15.1637,15.8529,0.689259
0,0,0.813752,9.76502,10.5788,0.813752,13.02,13.8338,0.813752,16.275,17.0888,0.813752,11.3925,12.2063,0.813752,14.6475,15.4613,0.813752,17.9025,18.7163,0.813752
0,0,-0.189805,-2.27766,-2.46747,-0.189805,-3.03688,-3.22669,-0.189805,-3.79611,-3.98591,-0.189805,-2.65727,-2.84708,-0.189805,-3.4165,-3.6063,-0.189805,-4.17572,-4.36552,-0.189805
0,0,-2.12115,-25.4538,-27.5749,-2.12115,-33.9384,-36.0595,-2.12115,-42.423,-44.5441,-2.12115,-29.6961,-31.8172,-2.12115,-38.1807,-40.3018,-2.12115,-46.6653,-48.7864,-2.12115
0,0,0.50452,6.05424,6.55876,0.50452,8.07232,8.57684,0.50452,10.0904,10.5949,0.50452,7.06328,7.5678,0.50452,9.08136,9.58588,0.50452,11.0994,11.604,0.50452
0,0,-0.00635481,-0.0762577,-0.0826125,-0.00635481,-0.101677,-0.108032,-0.00635481,-0.127096,-0.133451,-0.00635481,-0.0889674,-0.0953222,-0.00635481,-0.114387,-0.120741,-0.00635481,-0.139806,-0.146161,-0.00635481
0,0,0.90842,10.901,11.8095,0.90842,14.5347,15.4431,0.90842,18.1684,19.0768,0.90842,12.7179,13.6263,0.90842,16.3516,17.26,0.90842,19.9853,20.8937,0.90842
0,0,1.02321,12.2785,13.3017,1.02321,16.3714,17.3946,1.02321,20.4642,21.4874,1.02321,14.325,15.3482,1.02321,18.4178,19.441,1.02321,22.5107,23.5339,1.02321
0,0,2.42413,29.0896,31.5137,2.42413,38.7861,41.2103,2.42413,48.4827,50.9068,2.42413,33.9379,36.362,2.42413,43.6344,46.0585,2.42413,53.3309,55.7551,2.42413
0,0,1.71681,20.6017,22.3185,1.71681,27.469,29.1858,1.71681,34.3362,36.053,1.71681,24.0353,25.7521,1.71681,30.9026,32.6194,1.71681,37.7698,39.4866,1.71681
0,0,-0.40883,-4.90596,-5.31479,-0.40883,-6.54128,-6.95011,-0.40883,-8.1766,-8.58543,-0.40883,-5.72362,-6.13245,-0.40883,-7.35894,-7.76777,-0.40883,-8.99425,-9.40308,-0.40883
0,0,-2.39374,-28.7249,-31.1187,-2.39374,-38.2999,-40.6936,-2.39374,-47.8749,-50.2686,-2.39374,-33.5124,-35.9061,-2.39374,-43.0874,-45.4811,-2.39374,-52.6624,-55.0561,-2.39374
0,0,-0.170787,-2.04944,-2.22023,-0.170787,-2.73259,-2.90338,-0.170787,-3.41574,-3.58652,-0.170787,-2.39102,-2.5618,-0.170787,-3.07416,-3.24495,-0.170787,-3.75731,-3.9281,-0.170787
0,0,0.792643,9.51172,10.3044,0.792643,12.6823,13.4749,0.792643,15.8529,16.6455,0.792643,11.097,11.8896,0.792643,14.2676,15.0602,0.792643,17.4381,18.2308,0.792643
0,0,-0.413628,-4.96353,-5.37716,-0.413628,-6.61804,-7.03167,-0.413628,-8.27256,-8.68618,-0.413628,-5.79079,-6.20442,-0.413628,-7.4453,-7.85893,-0.413628,-9.09981,-9.51344,-0.413628
0,0,0.393421,4.72105,5.11447,0.393421,6.29473,6.68815,0.393421,7.86841,8.26183,0.393421,5.50789,5.90131,0.393421,7.08157,7.47499,0.393421,8.65526,9.04868,0.393421
0,0,-1.29702,-15.5643,-16.8613,-1.29702,-20.7524,-22.0494,-1.29702,-25.9405,-27.2375,-1.29702,-18.1583,-19.4554,-1.29702,-23.3464,-24.6435,-1.29702,-28.5345,-29.8315,-1.29702
0,0,0.316163,3.79395,4.11011,0.316163,5.0586,5.37476,0.316163,6.32325,6.63941,0.316163,4.42628,4.74244,0.316163,5.69093,6.00709,0.316163,6.95558,7.27174,0.316163
0,0,1.23536,14.8243,16.0596,1.23536,19.7657,21.0011,1.23536,24.7071,25.9425,1.23536,17.295,18.5303,1.23536,22.2364,23.4718,1.23536,27.1778,28.4132,1.23536
0,0,1.0252,12.3024,13.3276,1.0252,16.4032,17.4284,1.0252,20.504,21.5292,1.0252,14.3528,15.378,1.0252,18.4536,19.4788,1.0252,22.5545,23.5797,1.0252
0,0,0.495026,5.94031,6.43533,0.495026,7.92041,8.41544,0.495026,9.90051,10.3955,0.495026,6.93036,7.42538,0.495026,8.91046,9.40549,0.495026,10.8906,11.3856,0.495026
0,0,-2.58644,-31.0373,-33.6238,-2.58644,-41.3831,-43.9696,-2.58644,-51.7289,-54.3153,-2.58644,-36.2102,-38.7967,-2.58644,-46.556,-49.1424,-2.58644,-56.9018,-59.4882,-2.58644
0,0,-0.493948,-5.92738,-6.42133,-0.493948,-7.90317,-8.39712,-0.493948,-9.87896,-10.3729,-0.493948,-6.91527,-7.40922,-0.493948,-8.89107,-9.38502,-0.493948,-10.8669,-11.3608,-0.493948
0,0,1.01825,12.2189,13.2372,1.01825,16.2919,17.3102,1.01825,20.3649,21.3832,1.01825,14.2554,15.2737,1.01825,18.3284,19.3467,1.01825,22.4014,23.4197,1.01825
0,0,-0.464274,-5.57129,-6.03556,-0.464274,-7.42839,-7.89266,-0.464274,-9.28548,-9.74976,-0.464274,-6.49984,-6.96411,-0.464274,-8.35694,-8.82121,-0.464274,-10.214,-10.6783,-0.464274
0,0,-0.0804066,-0.964879,-1.04529,-0.0804066,-1.28651,-1.36691,-0.0804066,-1.60813,-1.68854,-0.0804066,-1.12569,-1.2061,-0.0804066,-1.44732,-1.52772,-0.0804066,-1.76894,-1.84935,-0.0804066
0,0,-0.956005,-11.4721,-12.4281,-0.956005,-15.2961,-16.2521,-0.956005,-19.1201,-20.0761,-0.956005,-13.3841,-14.3401,-0.956005,-17.2081,-18.1641,-0.956005,-21.0321,-21.9881,-0.956005
0,0,-0.985514,-11.8262,-12.8117,-0.985514,-15.7682,-16.7537,-0.985514,-19.7103,-20.6958,-0.985514,-13.7972,-14.7827,-0.985514,-17.7393,-18.7248,-0.985514,-21.6813,-22.6668,-0.985514
0,0,1.43434,17.2121,18.6464,1.43434,22.9495,24.3838,1.43434,28.6868,30.1212,1.43434,20.0808,21.5151,1.43434,25.8181,27.2525,1.43434,31.5555,32.9899,1.43434
0,0,-1.48311,-17.7974,-19.2805,-1.48311,-23.7298,-25.2129,-1.48311,-29.6623,-31.1454,-1.48311,-20.7636,-22.2467,-1.48311,-26.696,-28.1791,-1.48311,-32.6285,-34.1116,-1.48311
0,0,0.429626,5.15551,5.58514,0.429626,6.87401,7.30364,0.429626,8.59252,9.02214,0.429626,6.01476,6.44439,0.429626,7.73327,8.16289,0.429626,9.45177,9.8814,0.429626
0,0,-0.0505838,-0.607005,-0.657589,-0.0505838,-0.80934,-0.859924,-0.0505838,-1.01168,-1.06226,-0.0505838,-0.708173,-0.758756,-0.0505838,-0.910508,-0.961092,-0.0505838,-1.11284,-1.16343,-0.0505838
0,0,-0.28817,-3.45804,-3.74621,-0.28817,-4.61072,-4.89889,-0.28817,-5.7634,-6.05157,-0.28817,-4.03438,-4.32255,-0.28817,-5.18706,-5.47523,-0.28817,-6.33974,-6.6279,-0.28817
0,0,-0.84875,-10.185,-11.0337,-0.84875,-13.58,-14.4287,-0.84875,-16.975,-17.8237,-0.84875,-11.8825,-12.7312,-0.84875,-15.2775,-16.1262,-0.84875,-18.6725,-19.5212,-0.84875
0,0,0.127686,1.53223,1.65992,0.127686,2.04298,2.17066,0.127686,2.55372,2.68141,0.127686,1.78761,1.91529,0.127686,2.29835,2.42604,0.127686,2.80909,2.93678,0.127686
0,0,-1.98609,-23.8331,-25.8192,-1.98609,-31.7774,-33.7635,-1.98609,-39.7218,-41.7079,-1.98609,-27.8053,-29.7914,-1.98609,-35.7496,-37.7357,-1.98609,-43.694,-45.6801,-1.98609
0,0,-1.33971,-16.0765,-17.4162,-1.33971,-21.4353,-22.7751,-1.33971,-26.7942,-28.1339,-1.33971,-18.7559,-20.0956,-1.33971,-24.1148,-25.4545,-1.33971,-29.4736,-30.8133,-1.33971
0,0,0.229125,2.74951,2.97863,0.229125,3.66601,3.89513,0.229125,4.58251,4.81164,0.229125,3.20776,3.43688,0.229125,4.12426,4.35338,0.229125,5.04076,5.26989,0.229125
0,0,-0.991521,-11.8982,-12.8898,-0.991521,-15.8643,-16.8559,-0.991521,-19.8304,-20.8219,-0.991521,-13.8813,-14.8728,-0.991521,-17.8474,-18.8389,-0.991521,-21.8135,-22.805,-0.991521
0,0,-0.695401,-8.34481,-9.04021,-0.695401,-11.1264,-11.8218,-0.695401,-13.908,-14.6034,-0.695401,-9.73561,-10.431,-0.695401,-12.5172,-13.2126,-0.695401,-15.2988,-15.9942,-0.695401
0,0,0.295851,3.55022,3.84607,0.295851,4.73362,5.02947,0.295851,5.91703,6.21288,0.295851,4.14192,4.43777,0.295851,5.32533,5.62118,0.295851,6.50873,6.80458,0.295851
0,0,0.836491,10.0379,10.8744,0.836491,13.3839,14.2203,0.836491,16.7298,17.5663,0.836491,11.7109,12.5474,0.836491,15.0568,15.8933,0.836491,18.4028,19.2393,0.836491
0,0,0.324672,3.89606,4.22073,0.324672,5.19475,5.51942,0.324672,6.49344,6.81811,0.324672,4.54541,4.87008,0.324672,5.84409,6.16877,0.324672,7.14278,7.46745,0.324672
0,0,-1.6666,-19.9993,-21.6659,-1.6666,-26.6657,-28.3323,-1.6666,-33.3321,-34.9987,-1.6666,-23.3325,-24.9991,-1.6666,-29.9989,-31.6655,-1.6666,-36.6653,-38.3319,-1.6666
0,0,0.94186,11.3023,12.2442,0.94186,15.0698,16.0116,0.94186,18.8372,19.7791,0.94186,13.186,14.1279,0.94186,16.9535,17.8953,0.94186,20.7209,21.6628,0.94186
0,0,-0.438949,-5.26739,-5.70634,-0.438949,-7.02318,-7.46213,-0.438949,-8.77898,-9.21793,-0.438949,-6.14529,-6.58423,-0.438949,-7.90108,-8.34003,-0.438949,-9.65688,-10.0958,-0.438949
0,0,-0.246311,-2.95573,-3.20204,-0.246311,-3.94097,-4.18728,-0.246311,-4.92621,-5.17253,-0.246311,-3.44835,-3.69466,-0.246311,-4.43359,-4.6799,-0.246311,-5.41884,-5.66515,-0.246311
0,0,-0.18818,-2.25817,-2.44635,-0.18818,-3.01089,-3.19907,-0.18818,-3.76361,-3.95179,-0.18818,-2.63453,-2.82271,-0.18818,-3.38725,-3.57543,-0.18818,-4.13997,-4.32815,-0.18818
0,0,-0.0396872,-0.476247,-0.515934,-0.0396872,-0.634996,-0.674683,-0.0396872,-0.793745,-0.833432,-0.0396872,-0.555621,-0.595308,-0.0396872,-0.71437,-0.754057,-0.0396872,-0.873119,-0.912806,-0.0396872
0,0,-0.423662,-5.08394,-5.5076,-0.423662,-6.77859,-7.20225,-0.423662,-8.47323,-8.89689,-0.423662,-5.93126,-6.35492,-0.423662,-7.62591,-8.04957,-0.423662,-9.32055,-9.74422,-0.423662
0,0,-0.527228,-6.32673,-6.85396,-0.527228,-8.43565,-8.96287,-0.527228,-10.5446,-11.0718,-0.527228,-7.38119,-7.90842,-0.527228,-9.4901,-10.0173,-0.527228,-11.599,-12.1262,-0.527228
0,0,-1.03798,-12.4557,-13.4937,-1.03798,-16.6077,-17.6456,-1.03798,-20.7596,-21.7976,-1.03798,-14.5317,-15.5697,-1.03798,-18.6836,-19.7216,-1.03798,-22.8355,-23.8735,-1.03798
0,0,0.49925,5.991,6.49025,0.49925,7.988,8.48725,0.49925,9.985,10.4843,0.49925,6.9895,7.48875,0.49925,8.9865,9.48575,0.49925,10.9835,11.4828,0.49925
0,0,-1.62876,-19.5451,-21.1739,-1.62876,-26.0602,-27.6889,-1.62876,-32.5752,-34.204,-1.62876,-22.8027,-24.4314,-1.62876,-29.3177,-30.9465,-1.62876,-35.8327,-37.4615,-1.62876
0,0,0.601041,7.21249,7.81353,0.601041,9.61665,10.2177,0.601041,12.0208,12.6219,0.601041,8.41457,9.01561,0.601041,10.8187,11.4198,0.601041,13.2229,13.8239,0.601041
0,0,-0.638643,-7.66371,-8.30235,-0.638643,-10.2183,-10.8569,-0.638643,-12.7729,-13.4115,-0.638643,-8.941,-9.57964,-0.638643,-11.4956,-12.1342,-0.638643,-14.0501,-14.6888,-0.638643
0,0,-0.592514,-7.11017,-7.70268,-0.592514,-9.48022,-10.0727,-0.592514,-11.8503,-12.4428,-0.592514,-8.2952,-8.88771,-0.592514,-10.6653,-11.2578,-0.592514,-13.0353,-13.6278,-0.592514
0,0,-0.676637,-8.11965,-8.79628,-0.676637,-10.8262,-11.5028,-0.676637,-13.5327,-14.2094,-0.676637,-9.47292,-10.1496,-0.676637,-12.1795,-12.8561,-0.676637,-14.886,-15.5627,-0.676637
0,0,0.586709,7.0405,7.62721,0.586709,9.38734,9.97405,0.586709,11.7342,12.3209,0.586709,8.21392,8.80063,0.586709,10.5608,11.1475,0.586709,12.9076,13.4943,0.586709
0,0,1.29574,15.5489,16.8447,1.29574,20.7319,22.0276,1.29574,25.9149,27.2106,1.29574,18.1404,19.4361,1.29574,23.3234,24.6191,1.29574,28.5064,29.8021,1.29574
0,0,-0.0627402,-0.752882,-0.815623,-0.0627402,-1.00384,-1.06658,-0.0627402,-1.2548,-1.31754,-0.0627402,-0.878363,-0.941103,-0.0627402,-1.12932,-1.19206,-0.0627402,-1.38028,-1.44302,-0.0627402
0,0,0.204172,2.45006,2.65423,0.204172,3.26675,3.47092,0.204172,4.08344,4.28761,0.204172,2.85841,3.06258,0.204172,3.67509,3.87927,0.204172,4.49178,4.69595,0.204172
