# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = tup_04_model
# start_datetime = 2023-12-05 14:03:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1098149309 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/data/tup_04/tup_04_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-74-g10b8ef0
# stancflags = --warn-pedantic
lp__,accept_stat__,base,a.1.1:1,a.1.1:2.1,a.1.1:2.2,a.2.1:1,a.2.1:2.1,a.2.1:2.2,a.3.1:1,a.3.1:2.1,a.3.1:2.2,a.1.2:1,a.1.2:2.1,a.1.2:2.2,a.2.2:1,a.2.2:2.1,a.2.2:2.2,a.3.2:1,a.3.2:2.1,a.3.2:2.2
0,0,1.29257,15.5108,16.8034,1.29257,20.6811,21.9737,1.29257,25.8514,27.144,1.29257,18.096,19.3886,1.29257,23.2663,24.5588,1.29257,28.4365,29.7291,1.29257
0,0,-1.00086,-12.0104,-13.0112,-1.00086,-16.0138,-17.0147,-1.00086,-20.0173,-21.0182,-1.00086,-14.0121,-15.013,-1.00086,-18.0156,-19.0164,-1.00086,-22.019,-23.0199,-1.00086
0,0,1.33891,16.0669,17.4058,1.33891,21.4225,22.7614,1.33891,26.7782,28.1171,1.33891,18.7447,20.0836,1.33891,24.1004,25.4393,1.33891,29.456,30.7949,1.33891
0,0,-0.751178,-9.01414,-9.76532,-0.751178,-12.0189,-12.77,-0.751178,-15.0236,-15.7747,-0.751178,-10.5165,-11.2677,-0.751178,-13.5212,-14.2724,-0.751178,-16.5259,-17.2771,-0.751178
0,0,-0.401614,-4.81937,-5.22099,-0.401614,-6.42583,-6.82744,-0.401614,-8.03229,-8.4339,-0.401614,-5.6226,-6.02421,-0.401614,-7.22906,-7.63067,-0.401614,-8.83551,-9.23713,-0.401614
0,0,-0.394648,-4.73578,-5.13042,-0.394648,-6.31437,-6.70902,-0.394648,-7.89296,-8.28761,-0.394648,-5.52507,-5.91972,-0.394648,-7.10366,-7.49831,-0.394648,-8.68226,-9.0769,-0.394648
0,0,-1.34918,-16.1902,-17.5394,-1.34918,-21.587,-22.9361,-1.34918,-26.9837,-28.3329,-1.34918,-18.8886,-20.2378,-1.34918,-24.2853,-25.6345,-1.34918,-29.6821,-31.0312,-1.34918
0,0,-0.524481,-6.29378,-6.81826,-0.524481,-8.3917,-8.91618,-0.524481,-10.4896,-11.0141,-0.524481,-7.34274,-7.86722,-0.524481,-9.44066,-9.96514,-0.524481,-11.5386,-12.0631,-0.524481
0,0,1.13745,13.6494,14.7869,1.13745,18.1992,19.3367,1.13745,22.749,23.8865,1.13745,15.9243,17.0618,1.13745,20.4741,21.6116,1.13745,25.0239,26.1614,1.13745
0,0,-0.821256,-9.85507,-10.6763,-0.821256,-13.1401,-13.9614,-0.821256,-16.4251,-17.2464,-0.821256,-11.4976,-12.3188,-0.821256,-14.7826,-15.6039,-0.821256,-18.0676,-18.8889,-0.821256
0,0,0.147295,1.76754,1.91484,0.147295,2.35672,2.50402,0.147295,2.9459,3.0932,0.147295,2.06213,2.20943,0.147295,2.65131,2.79861,0.147295,3.24049,3.38779,0.147295
0,0,-1.74066,-20.888,-22.6286,-1.74066,-27.8506,-29.5913,-1.74066,-34.8133,-36.554,-1.74066,-24.3693,-26.11,-1.74066,-31.332,-33.0726,-1.74066,-38.2946,-40.0353,-1.74066
0,0,0.253122,3.03747,3.29059,0.253122,4.04995,4.30308,0.253122,5.06244,5.31557,0.253122,3.54371,3.79683,0.253122,4.5562,4.80932,0.253122,5.56869,5.82181,0.253122
0,0,-2.23766,-26.8519,-29.0896,-2.23766,-35.8025,-38.0402,-2.23766,-44.7532,-46.9908,-2.23766,-31.3272,-33.5649,-2.23766,-40.2778,-42.5155,-2.23766,-49.2285,-51.4661,-2.23766
0,0,-0.388361,-4.66034,-5.0487,-0.388361,-6.21378,-6.60214,-0.388361,-7.76723,-8.15559,-0.388361,-5.43706,-5.82542,-0.388361,-6.9905,-7.37887,-0.388361,-8.54395,-8.93231,-0.388361
0,0,0.552438,6.62925,7.18169,0.552438,8.839,9.39144,0.552438,11.0488,11.6012,0.552438,7.73413,8.28657,0.552438,9.94388,10.4963,0.552438,12.1536,12.7061,0.552438
0,0,-0.501879,-6.02255,-6.52443,-0.501879,-8.03007,-8.53195,-0.501879,-10.0376,-10.5395,-0.501879,-7.02631,-7.52819,-0.501879,-9.03383,-9.53571,-0.501879,-11.0413,-11.5432,-0.501879
0,0,-0.75883,-9.10596,-9.86479,-0.75883,-12.1413,-12.9001,-0.75883,-15.1766,-15.9354,-0.75883,-10.6236,-11.3824,-0.75883,-13.6589,-14.4178,-0.75883,-16.6943,-17.4531,-0.75883
0,0,-0.687565,-8.25077,-8.93834,-0.687565,-11.001,-11.6886,-0.687565,-13.7513,-14.4389,-0.687565,-9.6259,-10.3135,-0.687565,-12.3762,-13.0637,-0.687565,-15.1264,-15.814,-0.687565
0,0,-0.171605,-2.05926,-2.23087,-0.171605,-2.74569,-2.91729,-0.171605,-3.43211,-3.60371,-0.171605,-2.40247,-2.57408,-0.171605,-3.0889,-3.2605,-0.171605,-3.77532,-3.94692,-0.171605
0,0,-1.02296,-12.2755,-13.2985,-1.02296,-16.3674,-17.3904,-1.02296,-20.4592,-21.4822,-1.02296,-14.3215,-15.3444,-1.02296,-18.4133,-19.4363,-1.02296,-22.5052,-23.5281,-1.02296
0,0,-0.0150432,-0.180518,-0.195562,-0.0150432,-0.240691,-0.255734,-0.0150432,-0.300864,-0.315907,-0.0150432,-0.210605,-0.225648,-0.0150432,-0.270778,-0.285821,-0.0150432,-0.33095,-0.345994,-0.0150432
0,0,-1.28455,-15.4146,-16.6992,-1.28455,-20.5528,-21.8374,-1.28455,-25.691,-26.9756,-1.28455,-17.9837,-19.2683,-1.28455,-23.1219,-24.4065,-1.28455,-28.2601,-29.5447,-1.28455
0,0,1.16996,14.0396,15.2095,1.16996,18.7194,19.8894,1.16996,23.3993,24.5693,1.16996,16.3795,17.5495,1.16996,21.0594,22.2293,1.16996,25.7392,26.9092,1.16996
0,0,-0.203533,-2.4424,-2.64593,-0.203533,-3.25653,-3.46006,-0.203533,-4.07066,-4.27419,-0.203533,-2.84946,-3.053,-0.203533,-3.66359,-3.86713,-0.203533,-4.47773,-4.68126,-0.203533
0,0,-0.0918429,-1.10211,-1.19396,-0.0918429,-1.46949,-1.56133,-0.0918429,-1.83686,-1.9287,-0.0918429,-1.2858,-1.37764,-0.0918429,-1.65317,-1.74501,-0.0918429,-2.02054,-2.11239,-0.0918429
0,0,1.66139,19.9366,21.598,1.66139,26.5822,28.2435,1.66139,33.2277,34.8891,1.66139,23.2594,24.9208,1.66139,29.9049,31.5663,1.66139,36.5505,38.2119,1.66139
0,0,-1.05412,-12.6494,-13.7035,-1.05412,-16.8659,-17.92,-1.05412,-21.0824,-22.1365,-1.05412,-14.7577,-15.8118,-1.05412,-18.9741,-20.0282,-1.05412,-23.1906,-24.2447,-1.05412
0,0,-1.04163,-12.4995,-13.5411,-1.04163,-16.666,-17.7076,-1.04163,-20.8325,-21.8741,-1.04163,-14.5828,-15.6244,-1.04163,-18.7493,-19.7909,-1.04163,-22.9158,-23.9574,-1.04163
0,0,-1.08103,-12.9724,-14.0534,-1.08103,-17.2965,-18.3776,-1.08103,-21.6207,-22.7017,-1.08103,-15.1345,-16.2155,-1.08103,-19.4586,-20.5396,-1.08103,-23.7827,-24.8638,-1.08103
0,0,1.22403,14.6883,15.9124,1.22403,19.5845,20.8085,1.22403,24.4806,25.7046,1.22403,17.1364,18.3604,1.22403,22.0325,23.2565,1.22403,26.9286,28.1527,1.22403
0,0,0.133712,1.60455,1.73826,0.133712,2.13939,2.27311,0.133712,2.67424,2.80796,0.133712,1.87197,2.00568,0.133712,2.40682,2.54053,0.133712,2.94167,3.07538,0.133712
0,0,-0.135618,-1.62741,-1.76303,-0.135618,-2.16989,-2.3055,-0.135618,-2.71236,-2.84797,-0.135618,-1.89865,-2.03427,-0.135618,-2.44112,-2.57674,-0.135618,-2.98359,-3.11921,-0.135618
0,0,-1.62026,-19.4431,-21.0634,-1.62026,-25.9241,-27.5444,-1.62026,-32.4052,-34.0254,-1.62026,-22.6836,-24.3039,-1.62026,-29.1646,-30.7849,-1.62026,-35.6457,-37.2659,-1.62026
0,0,-0.202,-2.42401,-2.62601,-0.202,-3.23201,-3.43401,-0.202,-4.04001,-4.24201,-0.202,-2.82801,-3.03001,-0.202,-3.63601,-3.83801,-0.202,-4.44401,-4.64601,-0.202
0,0,0.480044,5.76052,6.24057,0.480044,7.6807,8.16074,0.480044,9.60087,10.0809,0.480044,6.72061,7.20065,0.480044,8.64078,9.12083,0.480044,10.561,11.041,0.480044
0,0,-1.99745,-23.9694,-25.9668,-1.99745,-31.9592,-33.9566,-1.99745,-39.949,-41.9464,-1.99745,-27.9643,-29.9617,-1.99745,-35.9541,-37.9515,-1.99745,-43.9439,-45.9413,-1.99745
0,0,2.32679,27.9215,30.2483,2.32679,37.2287,39.5555,2.32679,46.5359,48.8627,2.32679,32.5751,34.9019,2.32679,41.8823,44.2091,2.32679,51.1895,53.5163,2.32679
0,0,1.73997,20.8796,22.6196,1.73997,27.8395,29.5794,1.73997,34.7994,36.5393,1.73997,24.3595,26.0995,1.73997,31.3194,33.0594,1.73997,38.2793,40.0193,1.73997
0,0,-1.58447,-19.0137,-20.5982,-1.58447,-25.3516,-26.9361,-1.58447,-31.6895,-33.2739,-1.58447,-22.1826,-23.7671,-1.58447,-28.5205,-30.105,-1.58447,-34.8584,-36.4429,-1.58447
0,0,-1.75377,-21.0452,-22.799,-1.75377,-28.0603,-29.8141,-1.75377,-35.0754,-36.8292,-1.75377,-24.5528,-26.3066,-1.75377,-31.5679,-33.3216,-1.75377,-38.5829,-40.3367,-1.75377
0,0,-1.42347,-17.0816,-18.5051,-1.42347,-22.7755,-24.1989,-1.42347,-28.4693,-29.8928,-1.42347,-19.9285,-21.352,-1.42347,-25.6224,-27.0459,-1.42347,-31.3163,-32.7397,-1.42347
0,0,0.602622,7.23146,7.83408,0.602622,9.64195,10.2446,0.602622,12.0524,12.6551,0.602622,8.43671,9.03933,0.602622,10.8472,11.4498,0.602622,13.2577,13.8603,0.602622
0,0,1.49078,17.8894,19.3801,1.49078,23.8525,25.3433,1.49078,29.8156,31.3064,1.49078,20.8709,22.3617,1.49078,26.834,28.3248,1.49078,32.7972,34.2879,1.49078
0,0,-0.183991,-2.20789,-2.39189,-0.183991,-2.94386,-3.12785,-0.183991,-3.67982,-3.86382,-0.183991,-2.57588,-2.75987,-0.183991,-3.31184,-3.49583,-0.183991,-4.04781,-4.2318,-0.183991
0,0,0.857903,10.2948,11.1527,0.857903,13.7265,14.5844,0.857903,17.1581,18.016,0.857903,12.0106,12.8685,0.857903,15.4423,16.3002,0.857903,18.8739,19.7318,0.857903
0,0,-1.46475,-17.577,-19.0418,-1.46475,-23.436,-24.9008,-1.46475,-29.295,-30.7598,-1.46475,-20.5065,-21.9713,-1.46475,-26.3655,-27.8303,-1.46475,-32.2245,-33.6893,-1.46475
0,0,0.149421,1.79305,1.94247,0.149421,2.39073,2.54016,0.149421,2.98842,3.13784,0.149421,2.09189,2.24131,0.149421,2.68958,2.839,0.149421,3.28726,3.43668,0.149421
0,0,-1.05446,-12.6536,-13.708,-1.05446,-16.8714,-17.9259,-1.05446,-21.0893,-22.1437,-1.05446,-14.7625,-15.817,-1.05446,-18.9803,-20.0348,-1.05446,-23.1982,-24.2527,-1.05446
0,0,0.325343,3.90411,4.22945,0.325343,5.20548,5.53082,0.325343,6.50685,6.83219,0.325343,4.5548,4.88014,0.325343,5.85617,6.18151,0.325343,7.15754,7.48288,0.325343
0,0,-0.261518,-3.13822,-3.39974,-0.261518,-4.18429,-4.44581,-0.261518,-5.23036,-5.49188,-0.261518,-3.66125,-3.92277,-0.261518,-4.70733,-4.96884,-0.261518,-5.7534,-6.01492,-0.261518
0,0,-0.246865,-2.96238,-3.20924,-0.246865,-3.94984,-4.1967,-0.246865,-4.93729,-5.18416,-0.246865,-3.45611,-3.70297,-0.246865,-4.44356,-4.69043,-0.246865,-5.43102,-5.67789,-0.246865
0,0,1.91842,23.021,24.9394,1.91842,30.6947,32.6131,1.91842,38.3683,40.2868,1.91842,26.8578,28.7763,1.91842,34.5315,36.4499,1.91842,42.2052,44.1236,1.91842
0,0,-0.715974,-8.59168,-9.30766,-0.715974,-11.4556,-12.1716,-0.715974,-14.3195,-15.0354,-0.715974,-10.0236,-10.7396,-0.715974,-12.8875,-13.6035,-0.715974,-15.7514,-16.4674,-0.715974
0,0,-2.71214,-32.5457,-35.2578,-2.71214,-43.3943,-46.1064,-2.71214,-54.2428,-56.955,-2.71214,-37.97,-40.6821,-2.71214,-48.8185,-51.5307,-2.71214,-59.6671,-62.3792,-2.71214
0,0,0.192171,2.30605,2.49822,0.192171,3.07473,3.2669,0.192171,3.84341,4.03558,0.192171,2.69039,2.88256,0.192171,3.45907,3.65124,0.192171,4.22775,4.41993,0.192171
0,0,0.132246,1.58696,1.7192,0.132246,2.11594,2.24819,0.132246,2.64493,2.77717,0.132246,1.85145,1.98369,0.132246,2.38043,2.51268,0.132246,2.90942,3.04167,0.132246
0,0,1.28349,15.4019,16.6854,1.28349,20.5359,21.8194,1.28349,25.6698,26.9533,1.28349,17.9689,19.2524,1.28349,23.1029,24.3864,1.28349,28.2368,29.5203,1.28349
0,0,-0.14018,-1.68217,-1.82235,-0.14018,-2.24289,-2.38307,-0.14018,-2.80361,-2.94379,-0.14018,-1.96253,-2.10271,-0.14018,-2.52325,-2.66343,-0.14018,-3.08397,-3.22415,-0.14018
0,0,1.0675,12.8099,13.8774,1.0675,17.0799,18.1474,1.0675,21.3499,22.4174,1.0675,14.9449,16.0124,1.0675,19.2149,20.2824,1.0675,23.4849,24.5524,1.0675
0,0,-0.425893,-5.11071,-5.5366,-0.425893,-6.81428,-7.24017,-0.425893,-8.51785,-8.94374,-0.425893,-5.9625,-6.38839,-0.425893,-7.66607,-8.09196,-0.425893,-9.36964,-9.79553,-0.425893
0,0,-0.338263,-4.05915,-4.39742,-0.338263,-5.4122,-5.75047,-0.338263,-6.76526,-7.10352,-0.338263,-4.73568,-5.07394,-0.338263,-6.08873,-6.42699,-0.338263,-7.44178,-7.78004,-0.338263
0,0,-1.23482,-14.8179,-16.0527,-1.23482,-19.7571,-20.992,-1.23482,-24.6964,-25.9312,-1.23482,-17.2875,-18.5223,-1.23482,-22.2268,-23.4616,-1.23482,-27.1661,-28.4009,-1.23482
0,0,-0.223881,-2.68657,-2.91046,-0.223881,-3.5821,-3.80598,-0.223881,-4.47762,-4.7015,-0.223881,-3.13434,-3.35822,-0.223881,-4.02986,-4.25374,-0.223881,-4.92539,-5.14927,-0.223881
0,0,-0.477438,-5.72926,-6.2067,-0.477438,-7.63902,-8.11645,-0.477438,-9.54877,-10.0262,-0.477438,-6.68414,-7.16158,-0.477438,-8.59389,-9.07133,-0.477438,-10.5036,-10.9811,-0.477438
0,0,-0.131395,-1.57674,-1.70813,-0.131395,-2.10231,-2.23371,-0.131395,-2.62789,-2.75929,-0.131395,-1.83953,-1.97092,-0.131395,-2.3651,-2.4965,-0.131395,-2.89068,-3.02208,-0.131395
0,0,-0.732084,-8.78501,-9.51709,-0.732084,-11.7133,-12.4454,-0.732084,-14.6417,-15.3738,-0.732084,-10.2492,-10.9813,-0.732084,-13.1775,-13.9096,-0.732084,-16.1058,-16.8379,-0.732084
0,0,1.72428,20.6913,22.4156,1.72428,27.5884,29.3127,1.72428,34.4855,36.2098,1.72428,24.1399,25.8641,1.72428,31.037,32.7612,1.72428,37.9341,39.6583,1.72428
0,0,0.351293,4.21551,4.56681,0.351293,5.62068,5.97198,0.351293,7.02585,7.37715,0.351293,4.9181,5.26939,0.351293,6.32327,6.67456,0.351293,7.72844,8.07973,0.351293
0,0,0.439391,5.2727,5.71209,0.439391,7.03026,7.46965,0.439391,8.78783,9.22722,0.439391,6.15148,6.59087,0.439391,7.90904,8.34843,0.439391,9.66661,10.106,0.439391
0,0,-0.294144,-3.52973,-3.82387,-0.294144,-4.70631,-5.00045,-0.294144,-5.88288,-6.17703,-0.294144,-4.11802,-4.41216,-0.294144,-5.29459,-5.58874,-0.294144,-6.47117,-6.76531,-0.294144
0,0,1.36285,16.3542,17.7171,1.36285,21.8056,23.1685,1.36285,27.257,28.6199,1.36285,19.0799,20.4428,1.36285,24.5313,25.8942,1.36285,29.9827,31.3456,1.36285
0,0,0.396728,4.76074,5.15747,0.396728,6.34766,6.74438,0.396728,7.93457,8.3313,0.396728,5.5542,5.95093,0.396728,7.14111,7.53784,0.396728,8.72803,9.12476,0.396728
0,0,0.17191,2.06291,2.23482,0.17191,2.75055,2.92246,0.17191,3.43819,3.6101,0.17191,2.40673,2.57864,0.17191,3.09437,3.26628,0.17191,3.78201,3.95392,0.17191
0,0,-1.16906,-14.0287,-15.1977,-1.16906,-18.7049,-19.874,-1.16906,-23.3811,-24.5502,-1.16906,-16.3668,-17.5359,-1.16906,-21.043,-22.2121,-1.16906,-25.7193,-26.8883,-1.16906
0,0,0.47145,5.6574,6.12885,0.47145,7.5432,8.01465,0.47145,9.429,9.90045,0.47145,6.6003,7.07175,0.47145,8.4861,8.95755,0.47145,10.3719,10.8434,0.47145
0,0,-0.800824,-9.60989,-10.4107,-0.800824,-12.8132,-13.614,-0.800824,-16.0165,-16.8173,-0.800824,-11.2115,-12.0124,-0.800824,-14.4148,-15.2157,-0.800824,-17.6181,-18.4189,-0.800824
0,0,0.425241,5.10289,5.52813,0.425241,6.80386,7.2291,0.425241,8.50482,8.93006,0.425241,5.95337,6.37861,0.425241,7.65434,8.07958,0.425241,9.3553,9.78054,0.425241
0,0,1.19486,14.3384,15.5332,1.19486,19.1178,20.3127,1.19486,23.8973,25.0922,1.19486,16.7281,17.923,1.19486,21.5076,22.7024,1.19486,26.287,27.4819,1.19486
0,0,-0.392012,-4.70415,-5.09616,-0.392012,-6.2722,-6.66421,-0.392012,-7.84025,-8.23226,-0.392012,-5.48817,-5.88019,-0.392012,-7.05622,-7.44824,-0.392012,-8.62427,-9.01629,-0.392012
0,0,-0.197575,-2.3709,-2.56848,-0.197575,-3.1612,-3.35878,-0.197575,-3.9515,-4.14908,-0.197575,-2.76605,-2.96363,-0.197575,-3.55635,-3.75393,-0.197575,-4.34665,-4.54423,-0.197575
0,0,0.891444,10.6973,11.5888,0.891444,14.2631,15.1546,0.891444,17.8289,18.7203,0.891444,12.4802,13.3717,0.891444,16.046,16.9374,0.891444,19.6118,20.5032,0.891444
0,0,1.55527,18.6633,20.2185,1.55527,24.8844,26.4396,1.55527,31.1054,32.6607,1.55527,21.7738,23.3291,1.55527,27.9949,29.5502,1.55527,34.216,35.7713,1.55527
