# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = mixed_01_model
# start_datetime = 2023-12-07 13:58:25 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1270620533 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/data/mixed_01/mixed_01_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-74-g10b8ef0
# stancflags = --warn-pedantic
lp__,accept_stat__,base,a.1.1:1,a.1.1:2.1,a.1.1:2.2,a.2.1:1,a.2.1:2.1,a.2.1:2.2,a.3.1:1,a.3.1:2.1,a.3.1:2.2,a.1.2:1,a.1.2:2.1,a.1.2:2.2,a.2.2:1,a.2.2:2.1,a.2.2:2.2,a.3.2:1,a.3.2:2.1,a.3.2:2.2
0,0,0.643389,7.72067,8.36406,0.643389,10.2942,10.9376,0.643389,12.8678,13.5112,0.643389,9.00745,9.65084,0.643389,11.581,12.2244,0.643389,14.1546,14.7979,0.643389
0,0,-0.404858,-4.8583,-5.26315,-0.404858,-6.47773,-6.88259,-0.404858,-8.09716,-8.50202,-0.404858,-5.66801,-6.07287,-0.404858,-7.28744,-7.6923,-0.404858,-8.90688,-9.31173,-0.404858
0,0,-0.57411,-6.88932,-7.46343,-0.57411,-9.18576,-9.75987,-0.57411,-11.4822,-12.0563,-0.57411,-8.03754,-8.61165,-0.57411,-10.334,-10.9081,-0.57411,-12.6304,-13.2045,-0.57411
0,0,-2.21486,-26.5783,-28.7932,-2.21486,-35.4378,-37.6526,-2.21486,-44.2972,-46.5121,-2.21486,-31.0081,-33.2229,-2.21486,-39.8675,-42.0824,-2.21486,-48.7269,-50.9418,-2.21486
0,0,-2.79595,-33.5514,-36.3473,-2.79595,-44.7351,-47.5311,-2.79595,-55.9189,-58.7149,-2.79595,-39.1433,-41.9392,-2.79595,-50.327,-53.123,-2.79595,-61.5108,-64.3068,-2.79595
0,0,0.930546,11.1665,12.0971,0.930546,14.8887,15.8193,0.930546,18.6109,19.5415,0.930546,13.0276,13.9582,0.930546,16.7498,17.6804,0.930546,20.472,21.4025,0.930546
0,0,-1.12717,-13.5261,-14.6532,-1.12717,-18.0347,-19.1619,-1.12717,-22.5434,-23.6706,-1.12717,-15.7804,-16.9076,-1.12717,-20.2891,-21.4163,-1.12717,-24.7978,-25.9249,-1.12717
0,0,2.10134,25.2161,27.3175,2.10134,33.6215,35.7228,2.10134,42.0268,44.1282,2.10134,29.4188,31.5201,2.10134,37.8242,39.9255,2.10134,46.2295,48.3309,2.10134
0,0,-1.41967,-17.036,-18.4557,-1.41967,-22.7147,-24.1344,-1.41967,-28.3934,-29.813,-1.41967,-19.8754,-21.295,-1.41967,-25.554,-26.9737,-1.41967,-31.2327,-32.6524,-1.41967
0,0,-0.3931,-4.7172,-5.1103,-0.3931,-6.2896,-6.6827,-0.3931,-7.862,-8.2551,-0.3931,-5.5034,-5.8965,-0.3931,-7.0758,-7.4689,-0.3931,-8.6482,-9.0413,-0.3931
0,0,1.00956,12.1148,13.1243,1.00956,16.153,17.1626,1.00956,20.1913,21.2008,1.00956,14.1339,15.1435,1.00956,18.1722,19.1817,1.00956,22.2104,23.22,1.00956
0,0,2.09151,25.0981,27.1896,2.09151,33.4641,35.5556,2.09151,41.8301,43.9216,2.09151,29.2811,31.3726,2.09151,37.6471,39.7386,2.09151,46.0131,48.1046,2.09151
0,0,-0.245404,-2.94485,-3.19025,-0.245404,-3.92646,-4.17187,-0.245404,-4.90808,-5.15348,-0.245404,-3.43565,-3.68106,-0.245404,-4.41727,-4.66267,-0.245404,-5.39888,-5.64429,-0.245404
0,0,-0.492565,-5.91078,-6.40334,-0.492565,-7.88104,-8.3736,-0.492565,-9.8513,-10.3439,-0.492565,-6.89591,-7.38847,-0.492565,-8.86617,-9.35873,-0.492565,-10.8364,-11.329,-0.492565
0,0,-1.06286,-12.7543,-13.8172,-1.06286,-17.0057,-18.0686,-1.06286,-21.2572,-22.32,-1.06286,-14.88,-15.9429,-1.06286,-19.1314,-20.1943,-1.06286,-23.3829,-24.4457,-1.06286
0,0,0.813108,9.75729,10.5704,0.813108,13.0097,13.8228,0.813108,16.2622,17.0753,0.813108,11.3835,12.1966,0.813108,14.6359,15.449,0.813108,17.8884,18.7015,0.813108
0,0,-0.755019,-9.06023,-9.81525,-0.755019,-12.0803,-12.8353,-0.755019,-15.1004,-15.8554,-0.755019,-10.5703,-11.3253,-0.755019,-13.5903,-14.3454,-0.755019,-16.6104,-17.3654,-0.755019
0,0,-0.570782,-6.84938,-7.42017,-0.570782,-9.13251,-9.70329,-0.570782,-11.4156,-11.9864,-0.570782,-7.99095,-8.56173,-0.570782,-10.2741,-10.8449,-0.570782,-12.5572,-13.128,-0.570782
0,0,0.73914,8.86968,9.60882,0.73914,11.8262,12.5654,0.73914,14.7828,15.5219,0.73914,10.348,11.0871,0.73914,13.3045,14.0437,0.73914,16.2611,17.0002,0.73914
0,0,0.423761,5.08513,5.50889,0.423761,6.78017,7.20393,0.423761,8.47522,8.89898,0.423761,5.93265,6.35641,0.423761,7.62769,8.05146,0.423761,9.32274,9.7465,0.423761
0,0,0.107796,1.29355,1.40135,0.107796,1.72474,1.83253,0.107796,2.15592,2.26372,0.107796,1.50914,1.61694,0.107796,1.94033,2.04812,0.107796,2.37151,2.47931,0.107796
0,0,-1.90115,-22.8138,-24.7149,-1.90115,-30.4184,-32.3195,-1.90115,-38.023,-39.9241,-1.90115,-26.6161,-28.5172,-1.90115,-34.2207,-36.1218,-1.90115,-41.8253,-43.7264,-1.90115
0,0,-0.323891,-3.88669,-4.21058,-0.323891,-5.18226,-5.50615,-0.323891,-6.47782,-6.80171,-0.323891,-4.53448,-4.85837,-0.323891,-5.83004,-6.15393,-0.323891,-7.1256,-7.4495,-0.323891
0,0,0.225929,2.71115,2.93708,0.225929,3.61486,3.84079,0.225929,4.51858,4.74451,0.225929,3.16301,3.38893,0.225929,4.06672,4.29265,0.225929,4.97044,5.19637,0.225929
0,0,-0.806158,-9.67389,-10.48,-0.806158,-12.8985,-13.7047,-0.806158,-16.1232,-16.9293,-0.806158,-11.2862,-12.0924,-0.806158,-14.5108,-15.317,-0.806158,-17.7355,-18.5416,-0.806158
0,0,-0.488589,-5.86307,-6.35166,-0.488589,-7.81743,-8.30602,-0.488589,-9.77179,-10.2604,-0.488589,-6.84025,-7.32884,-0.488589,-8.79461,-9.2832,-0.488589,-10.749,-11.2376,-0.488589
0,0,-0.632099,-7.58519,-8.21729,-0.632099,-10.1136,-10.7457,-0.632099,-12.642,-13.2741,-0.632099,-8.84939,-9.48149,-0.632099,-11.3778,-12.0099,-0.632099,-13.9062,-14.5383,-0.632099
0,0,-0.106044,-1.27253,-1.37858,-0.106044,-1.69671,-1.80275,-0.106044,-2.12089,-2.22693,-0.106044,-1.48462,-1.59067,-0.106044,-1.9088,-2.01484,-0.106044,-2.33298,-2.43902,-0.106044
0,0,-0.109876,-1.31851,-1.42839,-0.109876,-1.75802,-1.8679,-0.109876,-2.19752,-2.3074,-0.109876,-1.53827,-1.64814,-0.109876,-1.97777,-2.08765,-0.109876,-2.41728,-2.52715,-0.109876
0,0,-0.313385,-3.76063,-4.07401,-0.313385,-5.01417,-5.32755,-0.313385,-6.26771,-6.58109,-0.313385,-4.3874,-4.70078,-0.313385,-5.64094,-5.95432,-0.313385,-6.89448,-7.20786,-0.313385
0,0,-0.0111409,-0.13369,-0.144831,-0.0111409,-0.178254,-0.189395,-0.0111409,-0.222817,-0.233958,-0.0111409,-0.155972,-0.167113,-0.0111409,-0.200536,-0.211677,-0.0111409,-0.245099,-0.25624,-0.0111409
0,0,0.386527,4.63833,5.02485,0.386527,6.18443,6.57096,0.386527,7.73054,8.11707,0.386527,5.41138,5.79791,0.386527,6.95749,7.34402,0.386527,8.5036,8.89012,0.386527
0,0,0.673285,8.07942,8.75271,0.673285,10.7726,11.4458,0.673285,13.4657,14.139,0.673285,9.42599,10.0993,0.673285,12.1191,12.7924,0.673285,14.8123,15.4856,0.673285
0,0,1.20331,14.4398,15.6431,1.20331,19.253,20.4563,1.20331,24.0663,25.2696,1.20331,16.8464,18.0497,1.20331,21.6596,22.863,1.20331,26.4729,27.6762,1.20331
0,0,0.233752,2.80502,3.03877,0.233752,3.74003,3.97378,0.233752,4.67504,4.90879,0.233752,3.27253,3.50628,0.233752,4.20753,4.44129,0.233752,5.14254,5.37629,0.233752
0,0,-0.40485,-4.8582,-5.26305,-0.40485,-6.4776,-6.88246,-0.40485,-8.09701,-8.50186,-0.40485,-5.6679,-6.07275,-0.40485,-7.28731,-7.69216,-0.40485,-8.90671,-9.31156,-0.40485
0,0,0.175679,2.10815,2.28383,0.175679,2.81087,2.98655,0.175679,3.51358,3.68926,0.175679,2.45951,2.63519,0.175679,3.16222,3.3379,0.175679,3.86494,4.04062,0.175679
0,0,0.583281,6.99937,7.58265,0.583281,9.33249,9.91577,0.583281,11.6656,12.2489,0.583281,8.16593,8.74921,0.583281,10.4991,11.0823,0.583281,12.8322,13.4155,0.583281
0,0,1.67208,20.0649,21.737,1.67208,26.7532,28.4253,1.67208,33.4415,35.1136,1.67208,23.4091,25.0811,1.67208,30.0974,31.7694,1.67208,36.7857,38.4577,1.67208
0,0,0.268771,3.22526,3.49403,0.268771,4.30034,4.56911,0.268771,5.37543,5.6442,0.268771,3.7628,4.03157,0.268771,4.83788,5.10666,0.268771,5.91297,6.18174,0.268771
0,0,-1.81154,-21.7384,-23.55,-1.81154,-28.9846,-30.7961,-1.81154,-36.2307,-38.0423,-1.81154,-25.3615,-27.1731,-1.81154,-32.6077,-34.4192,-1.81154,-39.8538,-41.6654,-1.81154
0,0,-0.115974,-1.39169,-1.50767,-0.115974,-1.85559,-1.97156,-0.115974,-2.31949,-2.43546,-0.115974,-1.62364,-1.73962,-0.115974,-2.08754,-2.20351,-0.115974,-2.55144,-2.66741,-0.115974
0,0,-0.527831,-6.33397,-6.8618,-0.527831,-8.44529,-8.97312,-0.527831,-10.5566,-11.0844,-0.527831,-7.38963,-7.91746,-0.527831,-9.50095,-10.0288,-0.527831,-11.6123,-12.1401,-0.527831
0,0,-0.375552,-4.50662,-4.88217,-0.375552,-6.00883,-6.38438,-0.375552,-7.51104,-7.88659,-0.375552,-5.25773,-5.63328,-0.375552,-6.75993,-7.13548,-0.375552,-8.26214,-8.63769,-0.375552
0,0,-0.0416388,-0.499665,-0.541304,-0.0416388,-0.66622,-0.707859,-0.0416388,-0.832775,-0.874414,-0.0416388,-0.582943,-0.624581,-0.0416388,-0.749498,-0.791136,-0.0416388,-0.916053,-0.957691,-0.0416388
0,0,-0.188453,-2.26144,-2.44989,-0.188453,-3.01525,-3.20371,-0.188453,-3.76907,-3.95752,-0.188453,-2.63835,-2.8268,-0.188453,-3.39216,-3.58061,-0.188453,-4.14597,-4.33442,-0.188453
0,0,0.87997,10.5596,11.4396,0.87997,14.0795,14.9595,0.87997,17.5994,18.4794,0.87997,12.3196,13.1995,0.87997,15.8395,16.7194,0.87997,19.3593,20.2393,0.87997
0,0,0.453941,5.44729,5.90124,0.453941,7.26306,7.717,0.453941,9.07882,9.53277,0.453941,6.35518,6.80912,0.453941,8.17094,8.62488,0.453941,9.98671,10.4406,0.453941
0,0,0.199067,2.38881,2.58787,0.199067,3.18507,3.38414,0.199067,3.98134,4.18041,0.199067,2.78694,2.98601,0.199067,3.58321,3.78227,0.199067,4.37948,4.57854,0.199067
0,0,0.593138,7.11765,7.71079,0.593138,9.49021,10.0833,0.593138,11.8628,12.4559,0.593138,8.30393,8.89707,0.593138,10.6765,11.2696,0.593138,13.049,13.6422,0.593138
0,0,-1.88688,-22.6426,-24.5295,-1.88688,-30.1901,-32.077,-1.88688,-37.7377,-39.6245,-1.88688,-26.4164,-28.3032,-1.88688,-33.9639,-35.8508,-1.88688,-41.5114,-43.3983,-1.88688
0,0,0.31226,3.74713,4.05939,0.31226,4.99617,5.30843,0.31226,6.24521,6.55747,0.31226,4.37165,4.68391,0.31226,5.62069,5.93295,0.31226,6.86973,7.18199,0.31226
0,0,0.264028,3.16834,3.43237,0.264028,4.22445,4.48848,0.264028,5.28056,5.54459,0.264028,3.69639,3.96042,0.264028,4.75251,5.01653,0.264028,5.80862,6.07265,0.264028
0,0,-1.31228,-15.7474,-17.0597,-1.31228,-20.9965,-22.3088,-1.31228,-26.2457,-27.558,-1.31228,-18.372,-19.6843,-1.31228,-23.6211,-24.9334,-1.31228,-28.8703,-30.1825,-1.31228
0,0,-0.296605,-3.55926,-3.85586,-0.296605,-4.74567,-5.04228,-0.296605,-5.93209,-6.2287,-0.296605,-4.15247,-4.44907,-0.296605,-5.33888,-5.63549,-0.296605,-6.5253,-6.82191,-0.296605
0,0,-0.566436,-6.79724,-7.36367,-0.566436,-9.06298,-9.62942,-0.566436,-11.3287,-11.8952,-0.566436,-7.93011,-8.49655,-0.566436,-10.1959,-10.7623,-0.566436,-12.4616,-13.028,-0.566436
0,0,0.0418795,0.502554,0.544433,0.0418795,0.670072,0.711951,0.0418795,0.83759,0.879469,0.0418795,0.586313,0.628192,0.0418795,0.753831,0.79571,0.0418795,0.921349,0.963228,0.0418795
0,0,-0.500902,-6.01082,-6.51172,-0.500902,-8.01443,-8.51533,-0.500902,-10.018,-10.5189,-0.500902,-7.01263,-7.51353,-0.500902,-9.01623,-9.51713,-0.500902,-11.0198,-11.5207,-0.500902
0,0,0.661346,7.93615,8.5975,0.661346,10.5815,11.2429,0.661346,13.2269,13.8883,0.661346,9.25884,9.92019,0.661346,11.9042,12.5656,0.661346,14.5496,15.211,0.661346
0,0,-1.82691,-21.923,-23.7499,-1.82691,-29.2306,-31.0575,-1.82691,-36.5383,-38.3652,-1.82691,-25.5768,-27.4037,-1.82691,-32.8844,-34.7113,-1.82691,-40.1921,-42.019,-1.82691
0,0,-0.319588,-3.83506,-4.15465,-0.319588,-5.11341,-5.433,-0.319588,-6.39176,-6.71135,-0.319588,-4.47423,-4.79382,-0.319588,-5.75259,-6.07218,-0.319588,-7.03094,-7.35053,-0.319588
0,0,-0.102757,-1.23309,-1.33584,-0.102757,-1.64412,-1.74687,-0.102757,-2.05514,-2.1579,-0.102757,-1.4386,-1.54136,-0.102757,-1.84963,-1.95239,-0.102757,-2.26066,-2.36342,-0.102757
0,0,0.212016,2.5442,2.75621,0.212016,3.39226,3.60428,0.212016,4.24033,4.45234,0.212016,2.96823,3.18024,0.212016,3.81629,4.02831,0.212016,4.66436,4.87637,0.212016
0,0,0.0411911,0.494293,0.535484,0.0411911,0.659057,0.700249,0.0411911,0.823822,0.865013,0.0411911,0.576675,0.617866,0.0411911,0.74144,0.782631,0.0411911,0.906204,0.947395,0.0411911
0,0,0.688927,8.26713,8.95606,0.688927,11.0228,11.7118,0.688927,13.7785,14.4675,0.688927,9.64498,10.3339,0.688927,12.4007,13.0896,0.688927,15.1564,15.8453,0.688927
0,0,-0.0310879,-0.373055,-0.404143,-0.0310879,-0.497407,-0.528495,-0.0310879,-0.621758,-0.652846,-0.0310879,-0.435231,-0.466319,-0.0310879,-0.559583,-0.59067,-0.0310879,-0.683934,-0.715022,-0.0310879
0,0,-0.533791,-6.40549,-6.93928,-0.533791,-8.54066,-9.07445,-0.533791,-10.6758,-11.2096,-0.533791,-7.47307,-8.00687,-0.533791,-9.60824,-10.142,-0.533791,-11.7434,-12.2772,-0.533791
0,0,2.12764,25.5317,27.6593,2.12764,34.0422,36.1698,2.12764,42.5528,44.6804,2.12764,29.7869,31.9146,2.12764,38.2975,40.4251,2.12764,46.808,48.9357,2.12764
0,0,-0.0121096,-0.145315,-0.157425,-0.0121096,-0.193754,-0.205863,-0.0121096,-0.242192,-0.254302,-0.0121096,-0.169534,-0.181644,-0.0121096,-0.217973,-0.230083,-0.0121096,-0.266411,-0.278521,-0.0121096
0,0,0.789505,9.47406,10.2636,0.789505,12.6321,13.4216,0.789505,15.7901,16.5796,0.789505,11.0531,11.8426,0.789505,14.2111,15.0006,0.789505,17.3691,18.1586,0.789505
0,0,1.18033,14.1639,15.3442,1.18033,18.8852,20.0655,1.18033,23.6065,24.7869,1.18033,16.5246,17.7049,1.18033,21.2459,22.4262,1.18033,25.9672,27.1475,1.18033
0,0,-1.18206,-14.1847,-15.3668,-1.18206,-18.9129,-20.095,-1.18206,-23.6412,-24.8232,-1.18206,-16.5488,-17.7309,-1.18206,-21.2771,-22.4591,-1.18206,-26.0053,-27.1874,-1.18206
0,0,-1.02295,-12.2754,-13.2983,-1.02295,-16.3671,-17.3901,-1.02295,-20.4589,-21.4819,-1.02295,-14.3212,-15.3442,-1.02295,-18.413,-19.436,-1.02295,-22.5048,-23.5278,-1.02295
0,0,1.28869,15.4643,16.7529,1.28869,20.619,21.9077,1.28869,25.7738,27.0624,1.28869,18.0416,19.3303,1.28869,23.1964,24.4851,1.28869,28.3511,29.6398,1.28869
0,0,-0.588679,-7.06414,-7.65282,-0.588679,-9.41886,-10.0075,-0.588679,-11.7736,-12.3623,-0.588679,-8.2415,-8.83018,-0.588679,-10.5962,-11.1849,-0.588679,-12.9509,-13.5396,-0.588679
0,0,0.0841053,1.00926,1.09337,0.0841053,1.34569,1.42979,0.0841053,1.68211,1.76621,0.0841053,1.17747,1.26158,0.0841053,1.5139,1.598,0.0841053,1.85032,1.93442,0.0841053
0,0,0.145823,1.74987,1.8957,0.145823,2.33317,2.47899,0.145823,2.91646,3.06228,0.145823,2.04152,2.18734,0.145823,2.62481,2.77063,0.145823,3.2081,3.35393,0.145823
0,0,0.00444181,0.0533017,0.0577436,0.00444181,0.071069,0.0755108,0.00444181,0.0888362,0.093278,0.00444181,0.0621854,0.0666272,0.00444181,0.0799526,0.0843944,0.00444181,0.0977199,0.102162,0.00444181
0,0,-0.0916885,-1.10026,-1.19195,-0.0916885,-1.46702,-1.5587,-0.0916885,-1.83377,-1.92546,-0.0916885,-1.28364,-1.37533,-0.0916885,-1.65039,-1.74208,-0.0916885,-2.01715,-2.10883,-0.0916885
0,0,0.630479,7.56575,8.19623,0.630479,10.0877,10.7181,0.630479,12.6096,13.2401,0.630479,8.8267,9.45718,0.630479,11.3486,11.9791,0.630479,13.8705,14.501,0.630479
0,0,0.115109,1.3813,1.49641,0.115109,1.84174,1.95685,0.115109,2.30217,2.41728,0.115109,1.61152,1.72663,0.115109,2.07195,2.18706,0.115109,2.53239,2.6475,0.115109
0,0,0.846933,10.1632,11.0101,0.846933,13.5509,14.3979,0.846933,16.9387,17.7856,0.846933,11.8571,12.704,0.846933,15.2448,16.0917,0.846933,18.6325,19.4795,0.846933
0,0,0.00709318,0.0851182,0.0922113,0.00709318,0.113491,0.120584,0.00709318,0.141864,0.148957,0.00709318,0.0993045,0.106398,0.00709318,0.127677,0.13477,0.00709318,0.15605,0.163143,0.00709318
0,0,0.085359,1.02431,1.10967,0.085359,1.36574,1.4511,0.085359,1.70718,1.79254,0.085359,1.19503,1.28039,0.085359,1.53646,1.62182,0.085359,1.8779,1.96326,0.085359
0,0,-0.360539,-4.32647,-4.68701,-0.360539,-5.76862,-6.12916,-0.360539,-7.21078,-7.57132,-0.360539,-5.04754,-5.40808,-0.360539,-6.4897,-6.85024,-0.360539,-7.93185,-8.29239,-0.360539
0,0,1.34563,16.1476,17.4932,1.34563,21.5301,22.8758,1.34563,26.9127,28.2583,1.34563,18.8389,20.1845,1.34563,24.2214,25.567,1.34563,29.6039,30.9496,1.34563
0,0,0.902993,10.8359,11.7389,0.902993,14.4479,15.3509,0.902993,18.0599,18.9628,0.902993,12.6419,13.5449,0.902993,16.2539,17.1569,0.902993,19.8658,20.7688,0.902993
0,0,0.767917,9.215,9.98292,0.767917,12.2867,13.0546,0.767917,15.3583,16.1263,0.767917,10.7508,11.5188,0.767917,13.8225,14.5904,0.767917,16.8942,17.6621,0.767917
