# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = mixed_01_model
# start_datetime = 2023-12-07 22:50:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1302539520 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/data/mixed_01/mixed_01_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-93-g992ff90
# stancflags = --warn-pedantic
lp__,accept_stat__,base,a.1.1:1,a.1.1:2.1,a.1.1:2.2,a.2.1:1,a.2.1:2.1,a.2.1:2.2,a.3.1:1,a.3.1:2.1,a.3.1:2.2,a.1.2:1,a.1.2:2.1,a.1.2:2.2,a.2.2:1,a.2.2:2.1,a.2.2:2.2,a.3.2:1,a.3.2:2.1,a.3.2:2.2
0,0,0.37609,4.51308,4.88917,0.37609,6.01744,6.39353,0.37609,7.5218,7.89789,0.37609,5.26526,5.64135,0.37609,6.76962,7.14571,0.37609,8.27398,8.65007,0.37609
0,0,-0.187408,-2.24889,-2.4363,-0.187408,-2.99852,-3.18593,-0.187408,-3.74816,-3.93556,-0.187408,-2.62371,-2.81112,-0.187408,-3.37334,-3.56075,-0.187408,-4.12297,-4.31038,-0.187408
0,0,0.934014,11.2082,12.1422,0.934014,14.9442,15.8782,0.934014,18.6803,19.6143,0.934014,13.0762,14.0102,0.934014,16.8122,17.7463,0.934014,20.5483,21.4823,0.934014
0,0,-1.21931,-14.6317,-15.851,-1.21931,-19.5089,-20.7282,-1.21931,-24.3861,-25.6054,-1.21931,-17.0703,-18.2896,-1.21931,-21.9475,-23.1668,-1.21931,-26.8247,-28.044,-1.21931
0,0,-0.424734,-5.09681,-5.52154,-0.424734,-6.79575,-7.22048,-0.424734,-8.49468,-8.91942,-0.424734,-5.94628,-6.37101,-0.424734,-7.64522,-8.06995,-0.424734,-9.34415,-9.76889,-0.424734
0,0,1.08953,13.0744,14.1639,1.08953,17.4325,18.5221,1.08953,21.7907,22.8802,1.08953,15.2535,16.343,1.08953,19.6116,20.7011,1.08953,23.9697,25.0593,1.08953
0,0,3.05856,36.7028,39.7613,3.05856,48.937,51.9956,3.05856,61.1713,64.2298,3.05856,42.8199,45.8785,3.05856,55.0541,58.1127,3.05856,67.2884,70.347,3.05856
0,0,-0.0874066,-1.04888,-1.13629,-0.0874066,-1.39851,-1.48591,-0.0874066,-1.74813,-1.83554,-0.0874066,-1.22369,-1.3111,-0.0874066,-1.57332,-1.66073,-0.0874066,-1.92295,-2.01035,-0.0874066
0,0,1.05625,12.675,13.7313,1.05625,16.9,17.9563,1.05625,21.125,22.1813,1.05625,14.7875,15.8438,1.05625,19.0125,20.0688,1.05625,23.2375,24.2938,1.05625
0,0,0.0184786,0.221744,0.240222,0.0184786,0.295658,0.314137,0.0184786,0.369573,0.388051,0.0184786,0.258701,0.27718,0.0184786,0.332615,0.351094,0.0184786,0.40653,0.425009,0.0184786
0,0,-0.453962,-5.44754,-5.9015,-0.453962,-7.26339,-7.71735,-0.453962,-9.07923,-9.53319,-0.453962,-6.35546,-6.80942,-0.453962,-8.17131,-8.62527,-0.453962,-9.98716,-10.4411,-0.453962
0,0,-0.116306,-1.39568,-1.51198,-0.116306,-1.8609,-1.97721,-0.116306,-2.32613,-2.44244,-0.116306,-1.62829,-1.7446,-0.116306,-2.09352,-2.20982,-0.116306,-2.55874,-2.67505,-0.116306
0,0,0.720159,8.6419,9.36206,0.720159,11.5225,12.2427,0.720159,14.4032,15.1233,0.720159,10.0822,10.8024,0.720159,12.9629,13.683,0.720159,15.8435,16.5636,0.720159
0,0,-0.41942,-5.03304,-5.45246,-0.41942,-6.71072,-7.13014,-0.41942,-8.3884,-8.80782,-0.41942,-5.87188,-6.2913,-0.41942,-7.54956,-7.96898,-0.41942,-9.22724,-9.64666,-0.41942
0,0,0.601358,7.21629,7.81765,0.601358,9.62173,10.2231,0.601358,12.0272,12.6285,0.601358,8.41901,9.02037,0.601358,10.8244,11.4258,0.601358,13.2299,13.8312,0.601358
0,0,1.20012,14.4014,15.6016,1.20012,19.2019,20.402,1.20012,24.0024,25.2025,1.20012,16.8017,18.0018,1.20012,21.6022,22.8023,1.20012,26.4026,27.6028,1.20012
0,0,0.174314,2.09177,2.26608,0.174314,2.78903,2.96334,0.174314,3.48628,3.6606,0.174314,2.4404,2.61471,0.174314,3.13765,3.31197,0.174314,3.83491,4.00922,0.174314
0,0,0.767434,9.2092,9.97664,0.767434,12.2789,13.0464,0.767434,15.3487,16.1161,0.767434,10.7441,11.5115,0.767434,13.8138,14.5812,0.767434,16.8835,17.651,0.767434
0,0,-1.64171,-19.7005,-21.3422,-1.64171,-26.2673,-27.909,-1.64171,-32.8341,-34.4758,-1.64171,-22.9839,-24.6256,-1.64171,-29.5507,-31.1924,-1.64171,-36.1175,-37.7592,-1.64171
0,0,-2.01101,-24.1321,-26.1431,-2.01101,-32.1762,-34.1872,-2.01101,-40.2202,-42.2312,-2.01101,-28.1542,-30.1652,-2.01101,-36.1982,-38.2092,-2.01101,-44.2422,-46.2533,-2.01101
0,0,-0.3479,-4.1748,-4.5227,-0.3479,-5.5664,-5.9143,-0.3479,-6.958,-7.3059,-0.3479,-4.8706,-5.2185,-0.3479,-6.2622,-6.6101,-0.3479,-7.6538,-8.0017,-0.3479
0,0,0.400645,4.80775,5.20839,0.400645,6.41033,6.81097,0.400645,8.01291,8.41355,0.400645,5.60904,6.00968,0.400645,7.21162,7.61226,0.400645,8.8142,9.21485,0.400645
0,0,0.786887,9.44264,10.2295,0.786887,12.5902,13.3771,0.786887,15.7377,16.5246,0.786887,11.0164,11.8033,0.786887,14.164,14.9509,0.786887,17.3115,18.0984,0.786887
0,0,0.887202,10.6464,11.5336,0.887202,14.1952,15.0824,0.887202,17.744,18.6312,0.887202,12.4208,13.308,0.887202,15.9696,16.8568,0.887202,19.5184,20.4056,0.887202
0,0,1.49148,17.8978,19.3893,1.49148,23.8637,25.3552,1.49148,29.8297,31.3212,1.49148,20.8808,22.3723,1.49148,26.8467,28.3382,1.49148,32.8126,34.3041,1.49148
0,0,0.955558,11.4667,12.4223,0.955558,15.2889,16.2445,0.955558,19.1112,20.0667,0.955558,13.3778,14.3334,0.955558,17.2,18.1556,0.955558,21.0223,21.9778,0.955558
0,0,1.11899,13.4279,14.5469,1.11899,17.9038,19.0228,1.11899,22.3798,23.4988,1.11899,15.6658,16.7848,1.11899,20.1418,21.2608,1.11899,24.6177,25.7367,1.11899
0,0,0.296689,3.56027,3.85696,0.296689,4.74703,5.04372,0.296689,5.93379,6.23047,0.296689,4.15365,4.45034,0.296689,5.34041,5.6371,0.296689,6.52716,6.82385,0.296689
0,0,-0.353031,-4.23637,-4.58941,-0.353031,-5.6485,-6.00153,-0.353031,-7.06062,-7.41366,-0.353031,-4.94244,-5.29547,-0.353031,-6.35456,-6.70759,-0.353031,-7.76669,-8.11972,-0.353031
0,0,0.724857,8.69828,9.42314,0.724857,11.5977,12.3226,0.724857,14.4971,15.222,0.724857,10.148,10.8729,0.724857,13.0474,13.7723,0.724857,15.9469,16.6717,0.724857
0,0,-0.19649,-2.35788,-2.55437,-0.19649,-3.14384,-3.34033,-0.19649,-3.9298,-4.12629,-0.19649,-2.75086,-2.94735,-0.19649,-3.53682,-3.73331,-0.19649,-4.32278,-4.51927,-0.19649
0,0,0.714306,8.57168,9.28598,0.714306,11.4289,12.1432,0.714306,14.2861,15.0004,0.714306,10.0003,10.7146,0.714306,12.8575,13.5718,0.714306,15.7147,16.429,0.714306
0,0,-2.02067,-24.2481,-26.2687,-2.02067,-32.3308,-34.3514,-2.02067,-40.4135,-42.4341,-2.02067,-28.2894,-30.3101,-2.02067,-36.3721,-38.3928,-2.02067,-44.4548,-46.4755,-2.02067
0,0,-0.874709,-10.4965,-11.3712,-0.874709,-13.9953,-14.8701,-0.874709,-17.4942,-18.3689,-0.874709,-12.2459,-13.1206,-0.874709,-15.7448,-16.6195,-0.874709,-19.2436,-20.1183,-0.874709
0,0,-0.330672,-3.96806,-4.29873,-0.330672,-5.29075,-5.62142,-0.330672,-6.61344,-6.94411,-0.330672,-4.62941,-4.96008,-0.330672,-5.95209,-6.28277,-0.330672,-7.27478,-7.60545,-0.330672
0,0,-0.838116,-10.0574,-10.8955,-0.838116,-13.4099,-14.248,-0.838116,-16.7623,-17.6004,-0.838116,-11.7336,-12.5717,-0.838116,-15.0861,-15.9242,-0.838116,-18.4386,-19.2767,-0.838116
0,0,-0.664583,-7.975,-8.63958,-0.664583,-10.6333,-11.2979,-0.664583,-13.2917,-13.9562,-0.664583,-9.30417,-9.96875,-0.664583,-11.9625,-12.6271,-0.664583,-14.6208,-15.2854,-0.664583
0,0,1.91668,23.0001,24.9168,1.91668,30.6668,32.5835,1.91668,38.3335,40.2502,1.91668,26.8335,28.7501,1.91668,34.5002,36.4168,1.91668,42.1669,44.0835,1.91668
0,0,0.0309294,0.371153,0.402082,0.0309294,0.494871,0.5258,0.0309294,0.618588,0.649518,0.0309294,0.433012,0.463941,0.0309294,0.556729,0.587659,0.0309294,0.680447,0.711376,0.0309294
0,0,-0.111797,-1.34156,-1.45336,-0.111797,-1.78875,-1.90054,-0.111797,-2.23593,-2.34773,-0.111797,-1.56515,-1.67695,-0.111797,-2.01234,-2.12414,-0.111797,-2.45953,-2.57132,-0.111797
0,0,0.00456246,0.0547495,0.059312,0.00456246,0.0729994,0.0775618,0.00456246,0.0912492,0.0958117,0.00456246,0.0638744,0.0684369,0.00456246,0.0821243,0.0866867,0.00456246,0.100374,0.104937,0.00456246
0,0,0.218695,2.62435,2.84304,0.218695,3.49913,3.71782,0.218695,4.37391,4.59261,0.218695,3.06174,3.28043,0.218695,3.93652,4.15521,0.218695,4.8113,5.03,0.218695
0,0,1.29259,15.511,16.8036,1.29259,20.6814,21.974,1.29259,25.8517,27.1443,1.29259,18.0962,19.3888,1.29259,23.2665,24.5591,1.29259,28.4369,29.7295,1.29259
0,0,-0.407323,-4.88788,-5.2952,-0.407323,-6.51717,-6.9245,-0.407323,-8.14647,-8.55379,-0.407323,-5.70253,-6.10985,-0.407323,-7.33182,-7.73914,-0.407323,-8.96111,-9.36844,-0.407323
0,0,-0.679694,-8.15633,-8.83603,-0.679694,-10.8751,-11.5548,-0.679694,-13.5939,-14.2736,-0.679694,-9.51572,-10.1954,-0.679694,-12.2345,-12.9142,-0.679694,-14.9533,-15.633,-0.679694
0,0,0.525889,6.31067,6.83655,0.525889,8.41422,8.94011,0.525889,10.5178,11.0437,0.525889,7.36244,7.88833,0.525889,9.466,9.99189,0.525889,11.5696,12.0954,0.525889
0,0,-2.31374,-27.7649,-30.0787,-2.31374,-37.0199,-39.3336,-2.31374,-46.2749,-48.5886,-2.31374,-32.3924,-34.7061,-2.31374,-41.6474,-43.9611,-2.31374,-50.9023,-53.2161,-2.31374
0,0,0.399502,4.79402,5.19352,0.399502,6.39203,6.79153,0.399502,7.99004,8.38954,0.399502,5.59302,5.99253,0.399502,7.19103,7.59053,0.399502,8.78904,9.18854,0.399502
0,0,1.42191,17.0629,18.4848,1.42191,22.7505,24.1724,1.42191,28.4382,29.8601,1.42191,19.9067,21.3286,1.42191,25.5943,27.0163,1.42191,31.282,32.7039,1.42191
0,0,-0.148604,-1.78325,-1.93185,-0.148604,-2.37766,-2.52626,-0.148604,-2.97208,-3.12068,-0.148604,-2.08045,-2.22906,-0.148604,-2.67487,-2.82347,-0.148604,-3.26928,-3.41789,-0.148604
0,0,2.01128,24.1353,26.1466,2.01128,32.1804,34.1917,2.01128,40.2255,42.2368,2.01128,28.1579,30.1692,2.01128,36.203,38.2143,2.01128,44.2481,46.2594,2.01128
0,0,-1.71584,-20.5901,-22.3059,-1.71584,-27.4535,-29.1693,-1.71584,-34.3168,-36.0327,-1.71584,-24.0218,-25.7376,-1.71584,-30.8851,-32.601,-1.71584,-37.7485,-39.4644,-1.71584
0,0,-1.10616,-13.274,-14.3801,-1.10616,-17.6986,-18.8048,-1.10616,-22.1233,-23.2295,-1.10616,-15.4863,-16.5925,-1.10616,-19.911,-21.0171,-1.10616,-24.3356,-25.4418,-1.10616
0,0,-0.491436,-5.89723,-6.38867,-0.491436,-7.86298,-8.35441,-0.491436,-9.82872,-10.3202,-0.491436,-6.8801,-7.37154,-0.491436,-8.84585,-9.33728,-0.491436,-10.8116,-11.303,-0.491436
0,0,-0.0591558,-0.709869,-0.769025,-0.0591558,-0.946492,-1.00565,-0.0591558,-1.18312,-1.24227,-0.0591558,-0.828181,-0.887336,-0.0591558,-1.0648,-1.12396,-0.0591558,-1.30143,-1.36058,-0.0591558
0,0,-0.241386,-2.89663,-3.13801,-0.241386,-3.86217,-4.10356,-0.241386,-4.82771,-5.0691,-0.241386,-3.3794,-3.62079,-0.241386,-4.34494,-4.58633,-0.241386,-5.31049,-5.55187,-0.241386
0,0,0.846098,10.1532,10.9993,0.846098,13.5376,14.3837,0.846098,16.922,17.768,0.846098,11.8454,12.6915,0.846098,15.2298,16.0759,0.846098,18.6141,19.4602,0.846098
0,0,0.876863,10.5224,11.3992,0.876863,14.0298,14.9067,0.876863,17.5373,18.4141,0.876863,12.2761,13.153,0.876863,15.7835,16.6604,0.876863,19.291,20.1679,0.876863
0,0,-1.10568,-13.2681,-14.3738,-1.10568,-17.6908,-18.7965,-1.10568,-22.1135,-23.2192,-1.10568,-15.4795,-16.5851,-1.10568,-19.9022,-21.0078,-1.10568,-24.3249,-25.4306,-1.10568
0,0,0.707725,8.4927,9.20043,0.707725,11.3236,12.0313,0.707725,14.1545,14.8622,0.707725,9.90815,10.6159,0.707725,12.7391,13.4468,0.707725,15.57,16.2777,0.707725
0,0,-0.958238,-11.4989,-12.4571,-0.958238,-15.3318,-16.29,-0.958238,-19.1648,-20.123,-0.958238,-13.4153,-14.3736,-0.958238,-17.2483,-18.2065,-0.958238,-21.0812,-22.0395,-0.958238
0,0,-0.905152,-10.8618,-11.767,-0.905152,-14.4824,-15.3876,-0.905152,-18.103,-19.0082,-0.905152,-12.6721,-13.5773,-0.905152,-16.2927,-17.1979,-0.905152,-19.9133,-20.8185,-0.905152
0,0,1.06535,12.7842,13.8495,1.06535,17.0455,18.1109,1.06535,21.3069,22.3723,1.06535,14.9149,15.9802,1.06535,19.1762,20.2416,1.06535,23.4376,24.503,1.06535
0,0,0.849519,10.1942,11.0438,0.849519,13.5923,14.4418,0.849519,16.9904,17.8399,0.849519,11.8933,12.7428,0.849519,15.2913,16.1409,0.849519,18.6894,19.5389,0.849519
0,0,-1.05887,-12.7065,-13.7653,-1.05887,-16.9419,-18.0008,-1.05887,-21.1774,-22.2363,-1.05887,-14.8242,-15.8831,-1.05887,-19.0597,-20.1186,-1.05887,-23.2952,-24.3541,-1.05887
0,0,-1.47921,-17.7505,-19.2297,-1.47921,-23.6674,-25.1466,-1.47921,-29.5842,-31.0634,-1.47921,-20.7089,-22.1881,-1.47921,-26.6258,-28.105,-1.47921,-32.5426,-34.0218,-1.47921
0,0,-1.55303,-18.6363,-20.1894,-1.55303,-24.8484,-26.4015,-1.55303,-31.0605,-32.6136,-1.55303,-21.7424,-23.2954,-1.55303,-27.9545,-29.5075,-1.55303,-34.1666,-35.7196,-1.55303
0,0,0.0128255,0.153906,0.166731,0.0128255,0.205207,0.218033,0.0128255,0.256509,0.269335,0.0128255,0.179557,0.192382,0.0128255,0.230858,0.243684,0.0128255,0.28216,0.294986,0.0128255
0,0,0.329896,3.95875,4.28865,0.329896,5.27834,5.60823,0.329896,6.59792,6.92782,0.329896,4.61855,4.94844,0.329896,5.93813,6.26803,0.329896,7.25772,7.58761,0.329896
0,0,-2.06113,-24.7335,-26.7947,-2.06113,-32.9781,-35.0392,-2.06113,-41.2226,-43.2837,-2.06113,-28.8558,-30.9169,-2.06113,-37.1003,-39.1614,-2.06113,-45.3448,-47.406,-2.06113
0,0,-1.05131,-12.6157,-13.667,-1.05131,-16.8209,-17.8722,-1.05131,-21.0262,-22.0775,-1.05131,-14.7183,-15.7696,-1.05131,-18.9235,-19.9748,-1.05131,-23.1288,-24.1801,-1.05131
0,0,2.19343,26.3212,28.5146,2.19343,35.0949,37.2883,2.19343,43.8686,46.0621,2.19343,30.7081,32.9015,2.19343,39.4818,41.6752,2.19343,48.2555,50.4489,2.19343
0,0,1.19116,14.294,15.4851,1.19116,19.0586,20.2498,1.19116,23.8233,25.0144,1.19116,16.6763,17.8674,1.19116,21.4409,22.6321,1.19116,26.2056,27.3968,1.19116
0,0,0.396408,4.7569,5.15331,0.396408,6.34253,6.73894,0.396408,7.92817,8.32458,0.396408,5.54972,5.94613,0.396408,7.13535,7.53176,0.396408,8.72098,9.11739,0.396408
0,0,-1.12627,-13.5153,-14.6415,-1.12627,-18.0204,-19.1466,-1.12627,-22.5255,-23.6517,-1.12627,-15.7678,-16.8941,-1.12627,-20.2729,-21.3992,-1.12627,-24.778,-25.9043,-1.12627
0,0,-0.678493,-8.14192,-8.82042,-0.678493,-10.8559,-11.5344,-0.678493,-13.5699,-14.2484,-0.678493,-9.49891,-10.1774,-0.678493,-12.2129,-12.8914,-0.678493,-14.9269,-15.6053,-0.678493
0,0,-0.335944,-4.03133,-4.36727,-0.335944,-5.37511,-5.71105,-0.335944,-6.71888,-7.05483,-0.335944,-4.70322,-5.03916,-0.335944,-6.047,-6.38294,-0.335944,-7.39077,-7.72672,-0.335944
0,0,-0.494304,-5.93165,-6.42595,-0.494304,-7.90886,-8.40317,-0.494304,-9.88608,-10.3804,-0.494304,-6.92025,-7.41456,-0.494304,-8.89747,-9.39177,-0.494304,-10.8747,-11.369,-0.494304
0,0,0.918728,11.0247,11.9435,0.918728,14.6996,15.6184,0.918728,18.3746,19.2933,0.918728,12.8622,13.7809,0.918728,16.5371,17.4558,0.918728,20.212,21.1307,0.918728
0,0,0.818994,9.82793,10.6469,0.818994,13.1039,13.9229,0.818994,16.3799,17.1989,0.818994,11.4659,12.2849,0.818994,14.7419,15.5609,0.818994,18.0179,18.8369,0.818994
0,0,-0.213832,-2.56599,-2.77982,-0.213832,-3.42132,-3.63515,-0.213832,-4.27665,-4.49048,-0.213832,-2.99365,-3.20749,-0.213832,-3.84898,-4.06282,-0.213832,-4.70431,-4.91815,-0.213832
0,0,-1.32263,-15.8716,-17.1942,-1.32263,-21.1621,-22.4847,-1.32263,-26.4526,-27.7753,-1.32263,-18.5168,-19.8395,-1.32263,-23.8074,-25.13,-1.32263,-29.0979,-30.4205,-1.32263
0,0,-0.537111,-6.44533,-6.98244,-0.537111,-8.59377,-9.13089,-0.537111,-10.7422,-11.2793,-0.537111,-7.51955,-8.05666,-0.537111,-9.668,-10.2051,-0.537111,-11.8164,-12.3536,-0.537111
0,0,-0.250765,-3.00918,-3.25994,-0.250765,-4.01224,-4.263,-0.250765,-5.0153,-5.26606,-0.250765,-3.51071,-3.76147,-0.250765,-4.51377,-4.76453,-0.250765,-5.51683,-5.76759,-0.250765
0,0,-1.07522,-12.9026,-13.9778,-1.07522,-17.2035,-18.2787,-1.07522,-21.5043,-22.5796,-1.07522,-15.053,-16.1283,-1.07522,-19.3539,-20.4291,-1.07522,-23.6548,-24.73,-1.07522
0,0,-0.0726362,-0.871634,-0.944271,-0.0726362,-1.16218,-1.23482,-0.0726362,-1.45272,-1.52536,-0.0726362,-1.01691,-1.08954,-0.0726362,-1.30745,-1.38009,-0.0726362,-1.598,-1.67063,-0.0726362
0,0,1.05921,12.7105,13.7698,1.05921,16.9474,18.0066,1.05921,21.1842,22.2434,1.05921,14.829,15.8882,1.05921,19.0658,20.125,1.05921,23.3027,24.3619,1.05921
0,0,-0.958106,-11.4973,-12.4554,-0.958106,-15.3297,-16.2878,-0.958106,-19.1621,-20.1202,-0.958106,-13.4135,-14.3716,-0.958106,-17.2459,-18.204,-0.958106,-21.0783,-22.0364,-0.958106
0,0,-0.534713,-6.41656,-6.95127,-0.534713,-8.55541,-9.09013,-0.534713,-10.6943,-11.229,-0.534713,-7.48599,-8.0207,-0.534713,-9.62484,-10.1596,-0.534713,-11.7637,-12.2984,-0.534713
0,0,-0.240207,-2.88249,-3.12269,-0.240207,-3.84332,-4.08352,-0.240207,-4.80414,-5.04435,-0.240207,-3.3629,-3.60311,-0.240207,-4.32373,-4.56394,-0.240207,-5.28456,-5.52477,-0.240207
0,0,-0.564192,-6.7703,-7.3345,-0.564192,-9.02707,-9.59126,-0.564192,-11.2838,-11.848,-0.564192,-7.89869,-8.46288,-0.564192,-10.1555,-10.7196,-0.564192,-12.4122,-12.9764,-0.564192
0,0,0.197244,2.36693,2.56417,0.197244,3.1559,3.35314,0.197244,3.94488,4.14212,0.197244,2.76141,2.95866,0.197244,3.55039,3.74763,0.197244,4.33936,4.53661,0.197244
0,0,1.10797,13.2957,14.4036,1.10797,17.7275,18.8355,1.10797,22.1594,23.2674,1.10797,15.5116,16.6196,1.10797,19.9435,21.0515,1.10797,24.3754,25.4833,1.10797
0,0,-2.52433,-30.292,-32.8163,-2.52433,-40.3893,-42.9136,-2.52433,-50.4866,-53.0109,-2.52433,-35.3406,-37.865,-2.52433,-45.4379,-47.9623,-2.52433,-55.5353,-58.0596,-2.52433
0,0,1.00572,12.0687,13.0744,1.00572,16.0916,17.0973,1.00572,20.1145,21.1202,1.00572,14.0801,15.0859,1.00572,18.103,19.1088,1.00572,22.1259,23.1317,1.00572
0,0,-1.17461,-14.0953,-15.2699,-1.17461,-18.7937,-19.9683,-1.17461,-23.4921,-24.6667,-1.17461,-16.4445,-17.6191,-1.17461,-21.1429,-22.3175,-1.17461,-25.8414,-27.016,-1.17461
