# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = tup_01_model
# start_datetime = 2023-12-04 22:51:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1043408203 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/data/tup_01/tup_01_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-74-g10b8ef0
# stancflags = --warn-pedantic
lp__,accept_stat__,base,base_i,pair:1,pair:2,nested:1,nested:2:1,nested:2:2.real,nested:2:2.imag,arr_pair.1:1,arr_pair.1:2,arr_pair.2:1,arr_pair.2:2,arr_very_nested.1:1:1,arr_very_nested.1:1:2:1,arr_very_nested.1:1:2:2.real,arr_very_nested.1:1:2:2.imag,arr_very_nested.1:2,arr_very_nested.2:1:1,arr_very_nested.2:1:2:1,arr_very_nested.2:1:2:2.real,arr_very_nested.2:1:2:2.imag,arr_very_nested.2:2,arr_very_nested.3:1:1,arr_very_nested.3:1:2:1,arr_very_nested.3:1:2:2.real,arr_very_nested.3:1:2:2.imag,arr_very_nested.3:2,arr_2d_pair.1.1:1,arr_2d_pair.1.1:2,arr_2d_pair.2.1:1,arr_2d_pair.2.1:2,arr_2d_pair.3.1:1,arr_2d_pair.3.1:2,arr_2d_pair.1.2:1,arr_2d_pair.1.2:2,arr_2d_pair.2.2:1,arr_2d_pair.2.2:2,arr_2d_pair.3.2:1,arr_2d_pair.3.2:2,basep1,basep2,basep3,basep4,basep5
0,0,0.323971,20,0.323971,0.647943,0.971914,20,0,1.29589,0.323971,0.647943,1.61986,1.94383,0.971914,20,0,1.29589,2.2678,2.59177,40,0,2.91574,3.23971,0.971914,20,0,1.29589,3.56368,3.88766,4.21163,5.18354,5.50751,6.47943,6.8034,4.5356,4.85957,5.83148,6.15545,7.12737,7.45134,1.32397,2.32397,3.32397,4.32397,5.32397
0,0,-1.21978,23,-1.21978,-2.43955,-3.65933,23,-0,-4.87911,-1.21978,-2.43955,-6.09888,-7.31866,-3.65933,23,-0,-4.87911,-8.53844,-9.75821,46,-0,-10.978,-12.1978,-3.65933,23,-0,-4.87911,-13.4175,-14.6373,-15.8571,-19.5164,-20.7362,-24.3955,-25.6153,-17.0769,-18.2966,-21.956,-23.1758,-26.8351,-28.0549,-0.219777,0.780223,1.78022,2.78022,3.78022
0,0,0.992871,2,0.992871,1.98574,2.97861,2,0,3.97148,0.992871,1.98574,4.96435,5.95723,2.97861,2,0,3.97148,6.9501,7.94297,4,0,8.93584,9.92871,2.97861,2,0,3.97148,10.9216,11.9145,12.9073,15.8859,16.8788,19.8574,20.8503,13.9002,14.8931,17.8717,18.8645,21.8432,22.836,1.99287,2.99287,3.99287,4.99287,5.99287
0,0,0.936524,-4,0.936524,1.87305,2.80957,-4,0,3.7461,0.936524,1.87305,4.68262,5.61914,2.80957,-4,0,3.7461,6.55567,7.49219,-8,0,8.42872,9.36524,2.80957,-4,0,3.7461,10.3018,11.2383,12.1748,14.9844,15.9209,18.7305,19.667,13.1113,14.0479,16.8574,17.794,20.6035,21.5401,1.93652,2.93652,3.93652,4.93652,5.93652
0,0,0.0212679,5,0.0212679,0.0425357,0.0638036,5,0,0.0850714,0.0212679,0.0425357,0.106339,0.127607,0.0638036,5,0,0.0850714,0.148875,0.170143,10,0,0.191411,0.212679,0.0638036,5,0,0.0850714,0.233946,0.255214,0.276482,0.340286,0.361554,0.425357,0.446625,0.29775,0.319018,0.382821,0.404089,0.467893,0.489161,1.02127,2.02127,3.02127,4.02127,5.02127
0,0,0.872685,4,0.872685,1.74537,2.61805,4,0,3.49074,0.872685,1.74537,4.36342,5.23611,2.61805,4,0,3.49074,6.10879,6.98148,8,0,7.85416,8.72685,2.61805,4,0,3.49074,9.59953,10.4722,11.3449,13.963,14.8356,17.4537,18.3264,12.2176,13.0903,15.7083,16.581,19.1991,20.0717,1.87268,2.87268,3.87268,4.87268,5.87268
0,0,-1.64401,10,-1.64401,-3.28802,-4.93203,10,-0,-6.57603,-1.64401,-3.28802,-8.22004,-9.86405,-4.93203,10,-0,-6.57603,-11.5081,-13.1521,20,-0,-14.7961,-16.4401,-4.93203,10,-0,-6.57603,-18.0841,-19.7281,-21.3721,-26.3041,-27.9481,-32.8802,-34.5242,-23.0161,-24.6601,-29.5922,-31.2362,-36.1682,-37.8122,-0.644008,0.355992,1.35599,2.35599,3.35599
0,0,-1.51257,5,-1.51257,-3.02514,-4.53772,5,-0,-6.05029,-1.51257,-3.02514,-7.56286,-9.07543,-4.53772,5,-0,-6.05029,-10.588,-12.1006,10,-0,-13.6132,-15.1257,-4.53772,5,-0,-6.05029,-16.6383,-18.1509,-19.6634,-24.2012,-25.7137,-30.2514,-31.764,-21.176,-22.6886,-27.2263,-28.7389,-33.2766,-34.7892,-0.512572,0.487428,1.48743,2.48743,3.48743
0,0,-0.158542,20,-0.158542,-0.317084,-0.475626,20,-0,-0.634169,-0.158542,-0.317084,-0.792711,-0.951253,-0.475626,20,-0,-0.634169,-1.1098,-1.26834,40,-0,-1.42688,-1.58542,-0.475626,20,-0,-0.634169,-1.74396,-1.90251,-2.06105,-2.53667,-2.69522,-3.17084,-3.32939,-2.21959,-2.37813,-2.85376,-3.0123,-3.48793,-3.64647,0.841458,1.84146,2.84146,3.84146,4.84146
0,0,0.533155,22,0.533155,1.06631,1.59946,22,0,2.13262,0.533155,1.06631,2.66577,3.19893,1.59946,22,0,2.13262,3.73208,4.26524,44,0,4.79839,5.33155,1.59946,22,0,2.13262,5.8647,6.39786,6.93101,8.53047,9.06363,10.6631,11.1962,7.46416,7.99732,9.59678,10.1299,11.7294,12.2626,1.53315,2.53315,3.53315,4.53315,5.53315
0,0,1.4265,6,1.4265,2.853,4.27951,6,0,5.70601,1.4265,2.853,7.13251,8.55901,4.27951,6,0,5.70601,9.98551,11.412,12,0,12.8385,14.265,4.27951,6,0,5.70601,15.6915,17.118,18.5445,22.824,24.2505,28.53,29.9565,19.971,21.3975,25.677,27.1035,31.383,32.8095,2.4265,3.4265,4.4265,5.4265,6.4265
0,0,0.322585,20,0.322585,0.64517,0.967755,20,0,1.29034,0.322585,0.64517,1.61293,1.93551,0.967755,20,0,1.29034,2.2581,2.58068,40,0,2.90327,3.22585,0.967755,20,0,1.29034,3.54844,3.87102,4.19361,5.16136,5.48395,6.4517,6.77429,4.51619,4.83878,5.80653,6.12912,7.09687,7.41946,1.32259,2.32259,3.32259,4.32259,5.32259
0,0,-0.210471,18,-0.210471,-0.420942,-0.631414,18,-0,-0.841885,-0.210471,-0.420942,-1.05236,-1.26283,-0.631414,18,-0,-0.841885,-1.4733,-1.68377,36,-0,-1.89424,-2.10471,-0.631414,18,-0,-0.841885,-2.31518,-2.52565,-2.73613,-3.36754,-3.57801,-4.20942,-4.4199,-2.9466,-3.15707,-3.78848,-3.99895,-4.63037,-4.84084,0.789529,1.78953,2.78953,3.78953,4.78953
0,0,-0.78646,4,-0.78646,-1.57292,-2.35938,4,-0,-3.14584,-0.78646,-1.57292,-3.9323,-4.71876,-2.35938,4,-0,-3.14584,-5.50522,-6.29168,8,-0,-7.07814,-7.8646,-2.35938,4,-0,-3.14584,-8.65106,-9.43752,-10.224,-12.5834,-13.3698,-15.7292,-16.5157,-11.0104,-11.7969,-14.1563,-14.9427,-17.3021,-18.0886,0.21354,1.21354,2.21354,3.21354,4.21354
0,0,-1.27149,-2,-1.27149,-2.54298,-3.81448,-2,-0,-5.08597,-1.27149,-2.54298,-6.35746,-7.62895,-3.81448,-2,-0,-5.08597,-8.90045,-10.1719,-4,-0,-11.4434,-12.7149,-3.81448,-2,-0,-5.08597,-13.9864,-15.2579,-16.5294,-20.3439,-21.6154,-25.4298,-26.7013,-17.8009,-19.0724,-22.8869,-24.1584,-27.9728,-29.2443,-0.271492,0.728508,1.72851,2.72851,3.72851
0,0,1.10456,-4,1.10456,2.20912,3.31368,-4,0,4.41824,1.10456,2.20912,5.5228,6.62736,3.31368,-4,0,4.41824,7.73192,8.83648,-8,0,9.94104,11.0456,3.31368,-4,0,4.41824,12.1502,13.2547,14.3593,17.673,18.7775,22.0912,23.1958,15.4638,16.5684,19.8821,20.9866,24.3003,25.4049,2.10456,3.10456,4.10456,5.10456,6.10456
0,0,0.722331,8,0.722331,1.44466,2.16699,8,0,2.88932,0.722331,1.44466,3.61165,4.33398,2.16699,8,0,2.88932,5.05632,5.77865,16,0,6.50098,7.22331,2.16699,8,0,2.88932,7.94564,8.66797,9.3903,11.5573,12.2796,14.4466,15.1689,10.1126,10.835,13.002,13.7243,15.8913,16.6136,1.72233,2.72233,3.72233,4.72233,5.72233
0,0,-0.371463,25,-0.371463,-0.742926,-1.11439,25,-0,-1.48585,-0.371463,-0.742926,-1.85732,-2.22878,-1.11439,25,-0,-1.48585,-2.60024,-2.97171,50,-0,-3.34317,-3.71463,-1.11439,25,-0,-1.48585,-4.08609,-4.45756,-4.82902,-5.94341,-6.31487,-7.42926,-7.80073,-5.20048,-5.57195,-6.68634,-7.0578,-8.17219,-8.54365,0.628537,1.62854,2.62854,3.62854,4.62854
0,0,0.430962,2,0.430962,0.861923,1.29289,2,0,1.72385,0.430962,0.861923,2.15481,2.58577,1.29289,2,0,1.72385,3.01673,3.44769,4,0,3.87866,4.30962,1.29289,2,0,1.72385,4.74058,5.17154,5.6025,6.89539,7.32635,8.61923,9.0502,6.03346,6.46443,7.75731,8.18827,9.48116,9.91212,1.43096,2.43096,3.43096,4.43096,5.43096
0,0,-0.561322,-1,-0.561322,-1.12264,-1.68397,-1,-0,-2.24529,-0.561322,-1.12264,-2.80661,-3.36793,-1.68397,-1,-0,-2.24529,-3.92926,-4.49058,-2,-0,-5.0519,-5.61322,-1.68397,-1,-0,-2.24529,-6.17455,-6.73587,-7.29719,-8.98116,-9.54248,-11.2264,-11.7878,-7.85851,-8.41983,-10.1038,-10.6651,-12.3491,-12.9104,0.438678,1.43868,2.43868,3.43868,4.43868
0,0,-0.491845,19,-0.491845,-0.98369,-1.47553,19,-0,-1.96738,-0.491845,-0.98369,-2.45922,-2.95107,-1.47553,19,-0,-1.96738,-3.44291,-3.93476,38,-0,-4.4266,-4.91845,-1.47553,19,-0,-1.96738,-5.41029,-5.90214,-6.39398,-7.86952,-8.36136,-9.8369,-10.3287,-6.88583,-7.37767,-8.85321,-9.34505,-10.8206,-11.3124,0.508155,1.50816,2.50816,3.50816,4.50816
0,0,-0.910169,5,-0.910169,-1.82034,-2.73051,5,-0,-3.64067,-0.910169,-1.82034,-4.55084,-5.46101,-2.73051,5,-0,-3.64067,-6.37118,-7.28135,10,-0,-8.19152,-9.10169,-2.73051,5,-0,-3.64067,-10.0119,-10.922,-11.8322,-14.5627,-15.4729,-18.2034,-19.1135,-12.7424,-13.6525,-16.383,-17.2932,-20.0237,-20.9339,0.0898315,1.08983,2.08983,3.08983,4.08983
0,0,1.50507,17,1.50507,3.01013,4.5152,17,0,6.02026,1.50507,3.01013,7.52533,9.0304,4.5152,17,0,6.02026,10.5355,12.0405,34,0,13.5456,15.0507,4.5152,17,0,6.02026,16.5557,18.0608,19.5659,24.0811,25.5861,30.1013,31.6064,21.0709,22.576,27.0912,28.5963,33.1115,34.6165,2.50507,3.50507,4.50507,5.50507,6.50507
0,0,0.802595,11,0.802595,1.60519,2.40779,11,0,3.21038,0.802595,1.60519,4.01298,4.81557,2.40779,11,0,3.21038,5.61817,6.42076,22,0,7.22336,8.02595,2.40779,11,0,3.21038,8.82855,9.63114,10.4337,12.8415,13.6441,16.0519,16.8545,11.2363,12.0389,14.4467,15.2493,17.6571,18.4597,1.8026,2.8026,3.8026,4.8026,5.8026
0,0,-0.477307,15,-0.477307,-0.954614,-1.43192,15,-0,-1.90923,-0.477307,-0.954614,-2.38653,-2.86384,-1.43192,15,-0,-1.90923,-3.34115,-3.81846,30,-0,-4.29576,-4.77307,-1.43192,15,-0,-1.90923,-5.25038,-5.72768,-6.20499,-7.63691,-8.11422,-9.54614,-10.0234,-6.6823,-7.1596,-8.59152,-9.06883,-10.5008,-10.9781,0.522693,1.52269,2.52269,3.52269,4.52269
0,0,0.292631,3,0.292631,0.585263,0.877894,3,0,1.17053,0.292631,0.585263,1.46316,1.75579,0.877894,3,0,1.17053,2.04842,2.34105,6,0,2.63368,2.92631,0.877894,3,0,1.17053,3.21894,3.51158,3.80421,4.6821,4.97473,5.85263,6.14526,4.09684,4.38947,5.26736,5.55999,6.43789,6.73052,1.29263,2.29263,3.29263,4.29263,5.29263
0,0,0.088862,9,0.088862,0.177724,0.266586,9,0,0.355448,0.088862,0.177724,0.44431,0.533172,0.266586,9,0,0.355448,0.622034,0.710896,18,0,0.799758,0.88862,0.266586,9,0,0.355448,0.977482,1.06634,1.15521,1.42179,1.51065,1.77724,1.8661,1.24407,1.33293,1.59952,1.68838,1.95496,2.04382,1.08886,2.08886,3.08886,4.08886,5.08886
0,0,-1.69034,32,-1.69034,-3.38068,-5.07102,32,-0,-6.76137,-1.69034,-3.38068,-8.45171,-10.142,-5.07102,32,-0,-6.76137,-11.8324,-13.5227,64,-0,-15.2131,-16.9034,-5.07102,32,-0,-6.76137,-18.5938,-20.2841,-21.9744,-27.0455,-28.7358,-33.8068,-35.4972,-23.6648,-25.3551,-30.4261,-32.1165,-37.1875,-38.8779,-0.690341,0.309659,1.30966,2.30966,3.30966
0,0,0.0816941,0,0.0816941,0.163388,0.245082,0,0,0.326776,0.0816941,0.163388,0.408471,0.490165,0.245082,0,0,0.326776,0.571859,0.653553,0,0,0.735247,0.816941,0.245082,0,0,0.326776,0.898635,0.980329,1.06202,1.30711,1.3888,1.63388,1.71558,1.14372,1.22541,1.47049,1.55219,1.79727,1.87896,1.08169,2.08169,3.08169,4.08169,5.08169
0,0,1.10964,-3,1.10964,2.21928,3.32892,-3,0,4.43857,1.10964,2.21928,5.54821,6.65785,3.32892,-3,0,4.43857,7.76749,8.87713,-6,0,9.98677,11.0964,3.32892,-3,0,4.43857,12.2061,13.3157,14.4253,17.7543,18.8639,22.1928,23.3025,15.535,16.6446,19.9735,21.0832,24.4121,25.5218,2.10964,3.10964,4.10964,5.10964,6.10964
0,0,-0.402465,11,-0.402465,-0.804929,-1.20739,11,-0,-1.60986,-0.402465,-0.804929,-2.01232,-2.41479,-1.20739,11,-0,-1.60986,-2.81725,-3.21972,22,-0,-3.62218,-4.02465,-1.20739,11,-0,-1.60986,-4.42711,-4.82958,-5.23204,-6.43944,-6.8419,-8.04929,-8.45176,-5.63451,-6.03697,-7.24437,-7.64683,-8.85422,-9.25669,0.597535,1.59754,2.59754,3.59754,4.59754
0,0,-0.354913,9,-0.354913,-0.709826,-1.06474,9,-0,-1.41965,-0.354913,-0.709826,-1.77456,-2.12948,-1.06474,9,-0,-1.41965,-2.48439,-2.8393,18,-0,-3.19422,-3.54913,-1.06474,9,-0,-1.41965,-3.90404,-4.25896,-4.61387,-5.67861,-6.03352,-7.09826,-7.45317,-4.96878,-5.32369,-6.38843,-6.74335,-7.80808,-8.163,0.645087,1.64509,2.64509,3.64509,4.64509
0,0,0.40585,0,0.40585,0.8117,1.21755,0,0,1.6234,0.40585,0.8117,2.02925,2.4351,1.21755,0,0,1.6234,2.84095,3.2468,0,0,3.65265,4.0585,1.21755,0,0,1.6234,4.46435,4.8702,5.27605,6.4936,6.89945,8.117,8.52285,5.6819,6.08775,7.3053,7.71115,8.92871,9.33456,1.40585,2.40585,3.40585,4.40585,5.40585
0,0,0.294218,11,0.294218,0.588436,0.882654,11,0,1.17687,0.294218,0.588436,1.47109,1.76531,0.882654,11,0,1.17687,2.05953,2.35374,22,0,2.64796,2.94218,0.882654,11,0,1.17687,3.2364,3.53062,3.82483,4.70749,5.00171,5.88436,6.17858,4.11905,4.41327,5.29593,5.59014,6.4728,6.76702,1.29422,2.29422,3.29422,4.29422,5.29422
0,0,-2.31722,5,-2.31722,-4.63443,-6.95165,5,-0,-9.26886,-2.31722,-4.63443,-11.5861,-13.9033,-6.95165,5,-0,-9.26886,-16.2205,-18.5377,10,-0,-20.8549,-23.1722,-6.95165,5,-0,-9.26886,-25.4894,-27.8066,-30.1238,-37.0754,-39.3927,-46.3443,-48.6615,-32.441,-34.7582,-41.7099,-44.0271,-50.9787,-53.296,-1.31722,-0.317215,0.682785,1.68278,2.68278
0,0,-0.883851,23,-0.883851,-1.7677,-2.65155,23,-0,-3.5354,-0.883851,-1.7677,-4.41925,-5.30311,-2.65155,23,-0,-3.5354,-6.18696,-7.07081,46,-0,-7.95466,-8.83851,-2.65155,23,-0,-3.5354,-9.72236,-10.6062,-11.4901,-14.1416,-15.0255,-17.677,-18.5609,-12.3739,-13.2578,-15.9093,-16.7932,-19.4447,-20.3286,0.116149,1.11615,2.11615,3.11615,4.11615
0,0,0.399676,27,0.399676,0.799351,1.19903,27,0,1.5987,0.399676,0.799351,1.99838,2.39805,1.19903,27,0,1.5987,2.79773,3.19741,54,0,3.59708,3.99676,1.19903,27,0,1.5987,4.39643,4.79611,5.19578,6.39481,6.79449,7.99351,8.39319,5.59546,5.99514,7.19416,7.59384,8.79287,9.19254,1.39968,2.39968,3.39968,4.39968,5.39968
0,0,2.12964,6,2.12964,4.25929,6.38893,6,0,8.51857,2.12964,4.25929,10.6482,12.7779,6.38893,6,0,8.51857,14.9075,17.0371,12,0,19.1668,21.2964,6.38893,6,0,8.51857,23.4261,25.5557,27.6854,34.0743,36.2039,42.5929,44.7225,29.815,31.9446,38.3336,40.4632,46.8521,48.9818,3.12964,4.12964,5.12964,6.12964,7.12964
0,0,1.12662,34,1.12662,2.25324,3.37985,34,0,4.50647,1.12662,2.25324,5.63309,6.75971,3.37985,34,0,4.50647,7.88633,9.01294,68,0,10.1396,11.2662,3.37985,34,0,4.50647,12.3928,13.5194,14.646,18.0259,19.1525,22.5324,23.659,15.7727,16.8993,20.2791,21.4057,24.7856,25.9122,2.12662,3.12662,4.12662,5.12662,6.12662
0,0,0.610029,26,0.610029,1.22006,1.83009,26,0,2.44011,0.610029,1.22006,3.05014,3.66017,1.83009,26,0,2.44011,4.2702,4.88023,52,0,5.49026,6.10029,1.83009,26,0,2.44011,6.71031,7.32034,7.93037,9.76046,10.3705,12.2006,12.8106,8.5404,9.15043,10.9805,11.5905,13.4206,14.0307,1.61003,2.61003,3.61003,4.61003,5.61003
0,0,-0.285039,13,-0.285039,-0.570078,-0.855118,13,-0,-1.14016,-0.285039,-0.570078,-1.4252,-1.71024,-0.855118,13,-0,-1.14016,-1.99527,-2.28031,26,-0,-2.56535,-2.85039,-0.855118,13,-0,-1.14016,-3.13543,-3.42047,-3.70551,-4.56063,-4.84567,-5.70078,-5.98582,-3.99055,-4.27559,-5.13071,-5.41574,-6.27086,-6.5559,0.714961,1.71496,2.71496,3.71496,4.71496
0,0,0.93979,0,0.93979,1.87958,2.81937,0,0,3.75916,0.93979,1.87958,4.69895,5.63874,2.81937,0,0,3.75916,6.57853,7.51832,0,0,8.45811,9.3979,2.81937,0,0,3.75916,10.3377,11.2775,12.2173,15.0366,15.9764,18.7958,19.7356,13.1571,14.0968,16.9162,17.856,20.6754,21.6152,1.93979,2.93979,3.93979,4.93979,5.93979
0,0,-0.211347,8,-0.211347,-0.422694,-0.634041,8,-0,-0.845388,-0.211347,-0.422694,-1.05673,-1.26808,-0.634041,8,-0,-0.845388,-1.47943,-1.69078,16,-0,-1.90212,-2.11347,-0.634041,8,-0,-0.845388,-2.32482,-2.53616,-2.74751,-3.38155,-3.5929,-4.22694,-4.43829,-2.95886,-3.1702,-3.80424,-4.01559,-4.64963,-4.86098,0.788653,1.78865,2.78865,3.78865,4.78865
0,0,-1.1409,11,-1.1409,-2.28181,-3.42271,11,-0,-4.56362,-1.1409,-2.28181,-5.70452,-6.84542,-3.42271,11,-0,-4.56362,-7.98633,-9.12723,22,-0,-10.2681,-11.409,-3.42271,11,-0,-4.56362,-12.5499,-13.6908,-14.8318,-18.2545,-19.3954,-22.8181,-23.959,-15.9727,-17.1136,-20.5363,-21.6772,-25.0999,-26.2408,-0.140904,0.859096,1.8591,2.8591,3.8591
