# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = tup_01_model
# start_datetime = 2023-12-04 22:51:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1043408203 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/data/tup_01/tup_01_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-74-g10b8ef0
# stancflags = --warn-pedantic
lp__,accept_stat__,base,base_i,pair:1,pair:2,nested:1,nested:2:1,nested:2:2.real,nested:2:2.imag,arr_pair.1:1,arr_pair.1:2,arr_pair.2:1,arr_pair.2:2,arr_very_nested.1:1:1,arr_very_nested.1:1:2:1,arr_very_nested.1:1:2:2.real,arr_very_nested.1:1:2:2.imag,arr_very_nested.1:2,arr_very_nested.2:1:1,arr_very_nested.2:1:2:1,arr_very_nested.2:1:2:2.real,arr_very_nested.2:1:2:2.imag,arr_very_nested.2:2,arr_very_nested.3:1:1,arr_very_nested.3:1:2:1,arr_very_nested.3:1:2:2.real,arr_very_nested.3:1:2:2.imag,arr_very_nested.3:2,arr_2d_pair.1.1:1,arr_2d_pair.1.1:2,arr_2d_pair.2.1:1,arr_2d_pair.2.1:2,arr_2d_pair.3.1:1,arr_2d_pair.3.1:2,arr_2d_pair.1.2:1,arr_2d_pair.1.2:2,arr_2d_pair.2.2:1,arr_2d_pair.2.2:2,arr_2d_pair.3.2:1,arr_2d_pair.3.2:2,basep1,basep2,basep3,basep4,basep5
0,0,-1.50597,7,-1.50597,-3.01194,-4.51791,7,-0,-6.02388,-1.50597,-3.01194,-7.52985,-9.03581,-4.51791,7,-0,-6.02388,-10.5418,-12.0478,14,-0,-13.5537,-15.0597,-4.51791,7,-0,-6.02388,-16.5657,-18.0716,-19.5776,-24.0955,-25.6015,-30.1194,-31.6253,-21.0836,-22.5895,-27.1074,-28.6134,-33.1313,-34.6373,-0.505969,0.494031,1.49403,2.49403,3.49403
0,0,0.755083,-13,0.755083,1.51017,2.26525,-13,0,3.02033,0.755083,1.51017,3.77541,4.5305,2.26525,-13,0,3.02033,5.28558,6.04066,-26,0,6.79575,7.55083,2.26525,-13,0,3.02033,8.30591,9.06099,9.81608,12.0813,12.8364,15.1017,15.8567,10.5712,11.3262,13.5915,14.3466,16.6118,17.3669,1.75508,2.75508,3.75508,4.75508,5.75508
0,0,-0.192293,0,-0.192293,-0.384586,-0.576879,0,-0,-0.769172,-0.192293,-0.384586,-0.961465,-1.15376,-0.576879,0,-0,-0.769172,-1.34605,-1.53834,0,-0,-1.73064,-1.92293,-0.576879,0,-0,-0.769172,-2.11522,-2.30752,-2.49981,-3.07669,-3.26898,-3.84586,-4.03815,-2.6921,-2.88439,-3.46127,-3.65357,-4.23044,-4.42274,0.807707,1.80771,2.80771,3.80771,4.80771
0,0,1.13889,-14,1.13889,2.27778,3.41667,-14,0,4.55557,1.13889,2.27778,5.69446,6.83335,3.41667,-14,0,4.55557,7.97224,9.11113,-28,0,10.25,11.3889,3.41667,-14,0,4.55557,12.5278,13.6667,14.8056,18.2223,19.3612,22.7778,23.9167,15.9445,17.0834,20.5,21.6389,25.0556,26.1945,2.13889,3.13889,4.13889,5.13889,6.13889
0,0,0.607745,-4,0.607745,1.21549,1.82323,-4,0,2.43098,0.607745,1.21549,3.03872,3.64647,1.82323,-4,0,2.43098,4.25421,4.86196,-8,0,5.4697,6.07745,1.82323,-4,0,2.43098,6.68519,7.29294,7.90068,9.72392,10.3317,12.1549,12.7626,8.50843,9.11617,10.9394,11.5471,13.3704,13.9781,1.60774,2.60774,3.60774,4.60774,5.60774
0,0,-1.23391,18,-1.23391,-2.46782,-3.70173,18,-0,-4.93564,-1.23391,-2.46782,-6.16955,-7.40346,-3.70173,18,-0,-4.93564,-8.63737,-9.87128,36,-0,-11.1052,-12.3391,-3.70173,18,-0,-4.93564,-13.573,-14.8069,-16.0408,-19.7426,-20.9765,-24.6782,-25.9121,-17.2747,-18.5087,-22.2104,-23.4443,-27.146,-28.3799,-0.23391,0.76609,1.76609,2.76609,3.76609
0,0,-0.753002,12,-0.753002,-1.506,-2.25901,12,-0,-3.01201,-0.753002,-1.506,-3.76501,-4.51801,-2.25901,12,-0,-3.01201,-5.27101,-6.02402,24,-0,-6.77702,-7.53002,-2.25901,12,-0,-3.01201,-8.28302,-9.03602,-9.78903,-12.048,-12.801,-15.06,-15.813,-10.542,-11.295,-13.554,-14.307,-16.566,-17.319,0.246998,1.247,2.247,3.247,4.247
0,0,-0.602139,17,-0.602139,-1.20428,-1.80642,17,-0,-2.40856,-0.602139,-1.20428,-3.01069,-3.61283,-1.80642,17,-0,-2.40856,-4.21497,-4.81711,34,-0,-5.41925,-6.02139,-1.80642,17,-0,-2.40856,-6.62353,-7.22567,-7.8278,-9.63422,-10.2364,-12.0428,-12.6449,-8.42994,-9.03208,-10.8385,-11.4406,-13.2471,-13.8492,0.397861,1.39786,2.39786,3.39786,4.39786
0,0,-1.39121,16,-1.39121,-2.78241,-4.17362,16,-0,-5.56482,-1.39121,-2.78241,-6.95603,-8.34723,-4.17362,16,-0,-5.56482,-9.73844,-11.1296,32,-0,-12.5209,-13.9121,-4.17362,16,-0,-5.56482,-15.3033,-16.6945,-18.0857,-22.2593,-23.6505,-27.8241,-29.2153,-19.4769,-20.8681,-25.0417,-26.4329,-30.6065,-31.9977,-0.391206,0.608794,1.60879,2.60879,3.60879
0,0,-0.954836,16,-0.954836,-1.90967,-2.86451,16,-0,-3.81934,-0.954836,-1.90967,-4.77418,-5.72901,-2.86451,16,-0,-3.81934,-6.68385,-7.63869,32,-0,-8.59352,-9.54836,-2.86451,16,-0,-3.81934,-10.5032,-11.458,-12.4129,-15.2774,-16.2322,-19.0967,-20.0515,-13.3677,-14.3225,-17.187,-18.1419,-21.0064,-21.9612,0.0451643,1.04516,2.04516,3.04516,4.04516
0,0,-0.82871,8,-0.82871,-1.65742,-2.48613,8,-0,-3.31484,-0.82871,-1.65742,-4.14355,-4.97226,-2.48613,8,-0,-3.31484,-5.80097,-6.62968,16,-0,-7.45839,-8.2871,-2.48613,8,-0,-3.31484,-9.11581,-9.94452,-10.7732,-13.2594,-14.0881,-16.5742,-17.4029,-11.6019,-12.4306,-14.9168,-15.7455,-18.2316,-19.0603,0.17129,1.17129,2.17129,3.17129,4.17129
0,0,1.57036,0,1.57036,3.14072,4.71109,0,0,6.28145,1.57036,3.14072,7.85181,9.42217,4.71109,0,0,6.28145,10.9925,12.5629,0,0,14.1333,15.7036,4.71109,0,0,6.28145,17.274,18.8443,20.4147,25.1258,26.6962,31.4072,32.9776,21.9851,23.5554,28.2665,29.8369,34.548,36.1183,2.57036,3.57036,4.57036,5.57036,6.57036
0,0,2.09753,18,2.09753,4.19507,6.2926,18,0,8.39014,2.09753,4.19507,10.4877,12.5852,6.2926,18,0,8.39014,14.6827,16.7803,36,0,18.8778,20.9753,6.2926,18,0,8.39014,23.0729,25.1704,27.2679,33.5606,35.6581,41.9507,44.0482,29.3655,31.463,37.7556,39.8532,46.1458,48.2433,3.09753,4.09753,5.09753,6.09753,7.09753
0,0,-0.732703,7,-0.732703,-1.46541,-2.19811,7,-0,-2.93081,-0.732703,-1.46541,-3.66351,-4.39622,-2.19811,7,-0,-2.93081,-5.12892,-5.86162,14,-0,-6.59433,-7.32703,-2.19811,7,-0,-2.93081,-8.05973,-8.79243,-9.52514,-11.7232,-12.4559,-14.6541,-15.3868,-10.2578,-10.9905,-13.1887,-13.9214,-16.1195,-16.8522,0.267297,1.2673,2.2673,3.2673,4.2673
0,0,-0.235717,6,-0.235717,-0.471434,-0.707152,6,-0,-0.942869,-0.235717,-0.471434,-1.17859,-1.4143,-0.707152,6,-0,-0.942869,-1.65002,-1.88574,12,-0,-2.12145,-2.35717,-0.707152,6,-0,-0.942869,-2.59289,-2.82861,-3.06432,-3.77147,-4.00719,-4.71434,-4.95006,-3.30004,-3.53576,-4.24291,-4.47863,-5.18578,-5.4215,0.764283,1.76428,2.76428,3.76428,4.76428
0,0,0.593704,24,0.593704,1.18741,1.78111,24,0,2.37482,0.593704,1.18741,2.96852,3.56223,1.78111,24,0,2.37482,4.15593,4.74963,48,0,5.34334,5.93704,1.78111,24,0,2.37482,6.53075,7.12445,7.71816,9.49927,10.093,11.8741,12.4678,8.31186,8.90556,10.6867,11.2804,13.0615,13.6552,1.5937,2.5937,3.5937,4.5937,5.5937
0,0,-1.55702,4,-1.55702,-3.11404,-4.67106,4,-0,-6.22809,-1.55702,-3.11404,-7.78511,-9.34213,-4.67106,4,-0,-6.22809,-10.8991,-12.4562,8,-0,-14.0132,-15.5702,-4.67106,4,-0,-6.22809,-17.1272,-18.6843,-20.2413,-24.9123,-26.4694,-31.1404,-32.6974,-21.7983,-23.3553,-28.0264,-29.5834,-34.2545,-35.8115,-0.557021,0.442979,1.44298,2.44298,3.44298
0,0,-0.600975,25,-0.600975,-1.20195,-1.80293,25,-0,-2.4039,-0.600975,-1.20195,-3.00488,-3.60585,-1.80293,25,-0,-2.4039,-4.20683,-4.8078,50,-0,-5.40878,-6.00975,-1.80293,25,-0,-2.4039,-6.61073,-7.2117,-7.81268,-9.6156,-10.2166,-12.0195,-12.6205,-8.41365,-9.01463,-10.8176,-11.4185,-13.2215,-13.8224,0.399025,1.39902,2.39902,3.39902,4.39902
0,0,-0.395779,26,-0.395779,-0.791559,-1.18734,26,-0,-1.58312,-0.395779,-0.791559,-1.9789,-2.37468,-1.18734,26,-0,-1.58312,-2.77046,-3.16624,52,-0,-3.56201,-3.95779,-1.18734,26,-0,-1.58312,-4.35357,-4.74935,-5.14513,-6.33247,-6.72825,-7.91559,-8.31137,-5.54091,-5.93669,-7.12403,-7.51981,-8.70715,-9.10293,0.604221,1.60422,2.60422,3.60422,4.60422
0,0,0.263446,23,0.263446,0.526892,0.790337,23,0,1.05378,0.263446,0.526892,1.31723,1.58067,0.790337,23,0,1.05378,1.84412,2.10757,46,0,2.37101,2.63446,0.790337,23,0,1.05378,2.8979,3.16135,3.4248,4.21513,4.47858,5.26892,5.53236,3.68824,3.95169,4.74202,5.00547,5.79581,6.05925,1.26345,2.26345,3.26345,4.26345,5.26345
0,0,0.750508,16,0.750508,1.50102,2.25153,16,0,3.00203,0.750508,1.50102,3.75254,4.50305,2.25153,16,0,3.00203,5.25356,6.00407,32,0,6.75458,7.50508,2.25153,16,0,3.00203,8.25559,9.0061,9.75661,12.0081,12.7586,15.0102,15.7607,10.5071,11.2576,13.5092,14.2597,16.5112,17.2617,1.75051,2.75051,3.75051,4.75051,5.75051
0,0,1.59821,29,1.59821,3.19641,4.79462,29,0,6.39283,1.59821,3.19641,7.99103,9.58924,4.79462,29,0,6.39283,11.1874,12.7857,58,0,14.3839,15.9821,4.79462,29,0,6.39283,17.5803,19.1785,20.7767,25.5713,27.1695,31.9641,33.5623,22.3749,23.9731,28.7677,30.3659,35.1605,36.7587,2.59821,3.59821,4.59821,5.59821,6.59821
0,0,-0.0888123,11,-0.0888123,-0.177625,-0.266437,11,-0,-0.355249,-0.0888123,-0.177625,-0.444061,-0.532874,-0.266437,11,-0,-0.355249,-0.621686,-0.710498,22,-0,-0.799311,-0.888123,-0.266437,11,-0,-0.355249,-0.976935,-1.06575,-1.15456,-1.421,-1.50981,-1.77625,-1.86506,-1.24337,-1.33218,-1.59862,-1.68743,-1.95387,-2.04268,0.911188,1.91119,2.91119,3.91119,4.91119
0,0,-0.923373,22,-0.923373,-1.84675,-2.77012,22,-0,-3.69349,-0.923373,-1.84675,-4.61686,-5.54024,-2.77012,22,-0,-3.69349,-6.46361,-7.38698,44,-0,-8.31035,-9.23373,-2.77012,22,-0,-3.69349,-10.1571,-11.0805,-12.0038,-14.774,-15.6973,-18.4675,-19.3908,-12.9272,-13.8506,-16.6207,-17.5441,-20.3142,-21.2376,0.0766273,1.07663,2.07663,3.07663,4.07663
0,0,0.937006,-7,0.937006,1.87401,2.81102,-7,0,3.74802,0.937006,1.87401,4.68503,5.62203,2.81102,-7,0,3.74802,6.55904,7.49605,-14,0,8.43305,9.37006,2.81102,-7,0,3.74802,10.3071,11.2441,12.1811,14.9921,15.9291,18.7401,19.6771,13.1181,14.0551,16.8661,17.8031,20.6141,21.5511,1.93701,2.93701,3.93701,4.93701,5.93701
0,0,0.659507,22,0.659507,1.31901,1.97852,22,0,2.63803,0.659507,1.31901,3.29753,3.95704,1.97852,22,0,2.63803,4.61655,5.27605,44,0,5.93556,6.59507,1.97852,22,0,2.63803,7.25457,7.91408,8.57358,10.5521,11.2116,13.1901,13.8496,9.23309,9.8926,11.8711,12.5306,14.5091,15.1686,1.65951,2.65951,3.65951,4.65951,5.65951
0,0,-1.64935,5,-1.64935,-3.29871,-4.94806,5,-0,-6.59742,-1.64935,-3.29871,-8.24677,-9.89612,-4.94806,5,-0,-6.59742,-11.5455,-13.1948,10,-0,-14.8442,-16.4935,-4.94806,5,-0,-6.59742,-18.1429,-19.7922,-21.4416,-26.3897,-28.039,-32.9871,-34.6364,-23.091,-24.7403,-29.6884,-31.3377,-36.2858,-37.9351,-0.649354,0.350646,1.35065,2.35065,3.35065
0,0,-1.36767,16,-1.36767,-2.73534,-4.103,16,-0,-5.47067,-1.36767,-2.73534,-6.83834,-8.20601,-4.103,16,-0,-5.47067,-9.57368,-10.9413,32,-0,-12.309,-13.6767,-4.103,16,-0,-5.47067,-15.0444,-16.412,-17.7797,-21.8827,-23.2504,-27.3534,-28.721,-19.1474,-20.515,-24.618,-25.9857,-30.0887,-31.4564,-0.367668,0.632332,1.63233,2.63233,3.63233
0,0,-0.908388,-2,-0.908388,-1.81678,-2.72516,-2,-0,-3.63355,-0.908388,-1.81678,-4.54194,-5.45033,-2.72516,-2,-0,-3.63355,-6.35871,-7.2671,-4,-0,-8.17549,-9.08388,-2.72516,-2,-0,-3.63355,-9.99226,-10.9007,-11.809,-14.5342,-15.4426,-18.1678,-19.0761,-12.7174,-13.6258,-16.351,-17.2594,-19.9845,-20.8929,0.0916123,1.09161,2.09161,3.09161,4.09161
0,0,0.558243,-1,0.558243,1.11649,1.67473,-1,0,2.23297,0.558243,1.11649,2.79122,3.34946,1.67473,-1,0,2.23297,3.9077,4.46595,-2,0,5.02419,5.58243,1.67473,-1,0,2.23297,6.14068,6.69892,7.25716,8.93189,9.49014,11.1649,11.7231,7.81541,8.37365,10.0484,10.6066,12.2814,12.8396,1.55824,2.55824,3.55824,4.55824,5.55824
0,0,-1.30998,5,-1.30998,-2.61995,-3.92993,5,-0,-5.23991,-1.30998,-2.61995,-6.54988,-7.85986,-3.92993,5,-0,-5.23991,-9.16984,-10.4798,10,-0,-11.7898,-13.0998,-3.92993,5,-0,-5.23991,-14.4097,-15.7197,-17.0297,-20.9596,-22.2696,-26.1995,-27.5095,-18.3397,-19.6497,-23.5796,-24.8896,-28.8195,-30.1295,-0.309977,0.690023,1.69002,2.69002,3.69002
0,0,-2.87154,13,-2.87154,-5.74307,-8.61461,13,-0,-11.4861,-2.87154,-5.74307,-14.3577,-17.2292,-8.61461,13,-0,-11.4861,-20.1008,-22.9723,26,-0,-25.8438,-28.7154,-8.61461,13,-0,-11.4861,-31.5869,-34.4584,-37.33,-45.9446,-48.8161,-57.4307,-60.3023,-40.2015,-43.073,-51.6877,-54.5592,-63.1738,-66.0453,-1.87154,-0.871537,0.128463,1.12846,2.12846
