# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = oned_sample_model
# start_datetime = 2023-11-18 15:45:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 3930434896 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_edges_data/../../data/oned_sample/oned_sample_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-74-g10b8ef0
# stancflags = --warn-pedantic
lp__,accept_stat__,base,A.1.1.1,A.2.1.1,A.1.1.2,A.2.1.2,A.1.1.3,A.2.1.3,dummy.1.1.1,dummy_tuple.1:1,dummy_tuple.1:2.1
0,0,0.612864,0.612864,1.83859,0.612864,2.45146,1.22573,3.06432,6.12864,6.74151,7.35437
0,0,0.368984,0.368984,1.10695,0.368984,1.47594,0.737968,1.84492,3.68984,4.05882,4.42781
0,0,-0.809876,-0.809876,-2.42963,-0.809876,-3.2395,-1.61975,-4.04938,-8.09876,-8.90863,-9.71851
0,0,0.692671,0.692671,2.07801,0.692671,2.77068,1.38534,3.46335,6.92671,7.61938,8.31205
0,0,-0.301987,-0.301987,-0.905961,-0.301987,-1.20795,-0.603974,-1.50994,-3.01987,-3.32186,-3.62385
0,0,-0.290647,-0.290647,-0.871942,-0.290647,-1.16259,-0.581295,-1.45324,-2.90647,-3.19712,-3.48777
0,0,0.180501,0.180501,0.541504,0.180501,0.722005,0.361003,0.902506,1.80501,1.98551,2.16602
0,0,-1.9971,-1.9971,-5.99131,-1.9971,-7.98841,-3.99421,-9.98551,-19.971,-21.9681,-23.9652
0,0,-0.327114,-0.327114,-0.981343,-0.327114,-1.30846,-0.654228,-1.63557,-3.27114,-3.59826,-3.92537
0,0,0.254929,0.254929,0.764787,0.254929,1.01972,0.509858,1.27465,2.54929,2.80422,3.05915
0,0,0.301638,0.301638,0.904914,0.301638,1.20655,0.603276,1.50819,3.01638,3.31802,3.61965
0,0,0.317844,0.317844,0.953531,0.317844,1.27137,0.635687,1.58922,3.17844,3.49628,3.81412
0,0,-0.508997,-0.508997,-1.52699,-0.508997,-2.03599,-1.01799,-2.54499,-5.08997,-5.59897,-6.10797
0,0,0.500406,0.500406,1.50122,0.500406,2.00162,1.00081,2.50203,5.00406,5.50446,6.00487
0,0,-0.35768,-0.35768,-1.07304,-0.35768,-1.43072,-0.71536,-1.7884,-3.5768,-3.93448,-4.29216
0,0,0.462278,0.462278,1.38683,0.462278,1.84911,0.924556,2.31139,4.62278,5.08506,5.54734
0,0,0.382035,0.382035,1.14611,0.382035,1.52814,0.764071,1.91018,3.82035,4.20239,4.58442
0,0,0.436971,0.436971,1.31091,0.436971,1.74789,0.873943,2.18486,4.36971,4.80668,5.24366
0,0,-0.689676,-0.689676,-2.06903,-0.689676,-2.75871,-1.37935,-3.44838,-6.89676,-7.58644,-8.27612
0,0,0.761688,0.761688,2.28506,0.761688,3.04675,1.52338,3.80844,7.61688,8.37857,9.14025
0,0,-1.49852,-1.49852,-4.49555,-1.49852,-5.99407,-2.99703,-7.49258,-14.9852,-16.4837,-17.9822
0,0,0.561969,0.561969,1.68591,0.561969,2.24788,1.12394,2.80985,5.61969,6.18166,6.74363
0,0,-1.12779,-1.12779,-3.38338,-1.12779,-4.51117,-2.25558,-5.63896,-11.2779,-12.4057,-13.5335
0,0,0.179804,0.179804,0.539411,0.179804,0.719215,0.359607,0.899018,1.79804,1.97784,2.15764
0,0,-0.200474,-0.200474,-0.601423,-0.200474,-0.801897,-0.400948,-1.00237,-2.00474,-2.20522,-2.40569
0,0,-0.467126,-0.467126,-1.40138,-0.467126,-1.8685,-0.934251,-2.33563,-4.67126,-5.13838,-5.60551
0,0,-0.455096,-0.455096,-1.36529,-0.455096,-1.82039,-0.910193,-2.27548,-4.55096,-5.00606,-5.46116
0,0,0.120134,0.120134,0.360403,0.120134,0.480538,0.240269,0.600672,1.20134,1.32148,1.44161
0,0,-1.75068,-1.75068,-5.25203,-1.75068,-7.00271,-3.50136,-8.75339,-17.5068,-19.2575,-21.0081
0,0,-0.552311,-0.552311,-1.65693,-0.552311,-2.20924,-1.10462,-2.76155,-5.52311,-6.07542,-6.62773
0,0,-1.42992,-1.42992,-4.28976,-1.42992,-5.71969,-2.85984,-7.14961,-14.2992,-15.7291,-17.1591
0,0,-0.44629,-0.44629,-1.33887,-0.44629,-1.78516,-0.892579,-2.23145,-4.4629,-4.90919,-5.35548
0,0,0.156607,0.156607,0.46982,0.156607,0.626427,0.313213,0.783033,1.56607,1.72267,1.87928
0,0,0.79091,0.79091,2.37273,0.79091,3.16364,1.58182,3.95455,7.9091,8.70001,9.49092
0,0,-0.699996,-0.699996,-2.09999,-0.699996,-2.79998,-1.39999,-3.49998,-6.99996,-7.69995,-8.39995
0,0,-0.529158,-0.529158,-1.58747,-0.529158,-2.11663,-1.05832,-2.64579,-5.29158,-5.82074,-6.3499
0,0,0.168898,0.168898,0.506694,0.168898,0.675592,0.337796,0.844491,1.68898,1.85788,2.02678
0,0,-0.202835,-0.202835,-0.608506,-0.202835,-0.811342,-0.405671,-1.01418,-2.02835,-2.23119,-2.43403
0,0,-0.476321,-0.476321,-1.42896,-0.476321,-1.90528,-0.952642,-2.3816,-4.76321,-5.23953,-5.71585
0,0,0.682731,0.682731,2.04819,0.682731,2.73092,1.36546,3.41366,6.82731,7.51004,8.19277
0,0,-0.421228,-0.421228,-1.26368,-0.421228,-1.68491,-0.842456,-2.10614,-4.21228,-4.63351,-5.05474
0,0,0.227254,0.227254,0.681763,0.227254,0.909017,0.454509,1.13627,2.27254,2.4998,2.72705
0,0,0.374168,0.374168,1.1225,0.374168,1.49667,0.748335,1.87084,3.74168,4.11585,4.49001
0,0,0.00691368,0.00691368,0.020741,0.00691368,0.0276547,0.0138274,0.0345684,0.0691368,0.0760505,0.0829642
0,0,-1.09338,-1.09338,-3.28013,-1.09338,-4.37351,-2.18676,-5.46689,-10.9338,-12.0272,-13.1205
0,0,2.26469,2.26469,6.79406,2.26469,9.05875,4.52937,11.3234,22.6469,24.9116,27.1762
0,0,0.574743,0.574743,1.72423,0.574743,2.29897,1.14949,2.87372,5.74743,6.32218,6.89692
0,0,-0.412597,-0.412597,-1.23779,-0.412597,-1.65039,-0.825193,-2.06298,-4.12597,-4.53856,-4.95116
0,0,-0.289413,-0.289413,-0.868239,-0.289413,-1.15765,-0.578826,-1.44707,-2.89413,-3.18354,-3.47296
0,0,2.85367,2.85367,8.56102,2.85367,11.4147,5.70735,14.2684,28.5367,31.3904,34.2441
0,0,-0.673484,-0.673484,-2.02045,-0.673484,-2.69394,-1.34697,-3.36742,-6.73484,-7.40833,-8.08181
0,0,0.700815,0.700815,2.10245,0.700815,2.80326,1.40163,3.50408,7.00815,7.70897,8.40978
0,0,2.17573,2.17573,6.52718,2.17573,8.7029,4.35145,10.8786,21.7573,23.933,26.1087
0,0,-0.352604,-0.352604,-1.05781,-0.352604,-1.41042,-0.705209,-1.76302,-3.52604,-3.87865,-4.23125
0,0,0.578055,0.578055,1.73416,0.578055,2.31222,1.15611,2.89027,5.78055,6.3586,6.93666
0,0,-1.38271,-1.38271,-4.14812,-1.38271,-5.53083,-2.76541,-6.91354,-13.8271,-15.2098,-16.5925
0,0,0.0383993,0.0383993,0.115198,0.0383993,0.153597,0.0767986,0.191996,0.383993,0.422392,0.460791
0,0,-0.99029,-0.99029,-2.97087,-0.99029,-3.96116,-1.98058,-4.95145,-9.9029,-10.8932,-11.8835
0,0,0.363003,0.363003,1.08901,0.363003,1.45201,0.726007,1.81502,3.63003,3.99304,4.35604
0,0,0.350782,0.350782,1.05235,0.350782,1.40313,0.701565,1.75391,3.50782,3.85861,4.20939
0,0,0.631045,0.631045,1.89314,0.631045,2.52418,1.26209,3.15523,6.31045,6.9415,7.57254
0,0,1.38823,1.38823,4.16469,1.38823,5.55292,2.77646,6.94115,13.8823,15.2705,16.6588
0,0,0.724874,0.724874,2.17462,0.724874,2.89949,1.44975,3.62437,7.24874,7.97361,8.69848
0,0,0.0823805,0.0823805,0.247141,0.0823805,0.329522,0.164761,0.411902,0.823805,0.906185,0.988566
0,0,0.531823,0.531823,1.59547,0.531823,2.12729,1.06365,2.65912,5.31823,5.85006,6.38188
0,0,1.91617,1.91617,5.74851,1.91617,7.66468,3.83234,9.58085,19.1617,21.0779,22.994
0,0,1.35722,1.35722,4.07167,1.35722,5.42889,2.71444,6.78611,13.5722,14.9294,16.2867
0,0,-0.356177,-0.356177,-1.06853,-0.356177,-1.42471,-0.712354,-1.78089,-3.56177,-3.91795,-4.27413
0,0,0.720191,0.720191,2.16057,0.720191,2.88077,1.44038,3.60096,7.20191,7.92211,8.6423
0,0,-0.441295,-0.441295,-1.32388,-0.441295,-1.76518,-0.882589,-2.20647,-4.41295,-4.85424,-5.29553
0,0,-0.00310519,-0.00310519,-0.00931556,-0.00310519,-0.0124207,-0.00621037,-0.0155259,-0.0310519,-0.034157,-0.0372622
0,0,-0.308307,-0.308307,-0.924922,-0.308307,-1.23323,-0.616615,-1.54154,-3.08307,-3.39138,-3.69969
0,0,-0.370633,-0.370633,-1.1119,-0.370633,-1.48253,-0.741267,-1.85317,-3.70633,-4.07697,-4.4476
0,0,-1.023,-1.023,-3.06901,-1.023,-4.09201,-2.04601,-5.11502,-10.23,-11.253,-12.276
0,0,1.08465,1.08465,3.25394,1.08465,4.33858,2.16929,5.42323,10.8465,11.9311,13.0158
0,0,-1.23742,-1.23742,-3.71226,-1.23742,-4.94968,-2.47484,-6.18709,-12.3742,-13.6116,-14.849
0,0,-1.44025,-1.44025,-4.32076,-1.44025,-5.76101,-2.8805,-7.20126,-14.4025,-15.8428,-17.283
0,0,-0.132526,-0.132526,-0.397577,-0.132526,-0.530102,-0.265051,-0.662628,-1.32526,-1.45778,-1.59031
0,0,-0.281035,-0.281035,-0.843106,-0.281035,-1.12414,-0.56207,-1.40518,-2.81035,-3.09139,-3.37242
0,0,0.00544203,0.00544203,0.0163261,0.00544203,0.0217681,0.0108841,0.0272101,0.0544203,0.0598623,0.0653043
0,0,0.333525,0.333525,1.00058,0.333525,1.3341,0.667051,1.66763,3.33525,3.66878,4.00231
0,0,0.447869,0.447869,1.34361,0.447869,1.79148,0.895738,2.23935,4.47869,4.92656,5.37443
0,0,1.24143,1.24143,3.72428,1.24143,4.96571,2.48285,6.20713,12.4143,13.6557,14.8971
0,0,-0.833877,-0.833877,-2.50163,-0.833877,-3.33551,-1.66775,-4.16938,-8.33877,-9.17265,-10.0065
0,0,1.56702,1.56702,4.70105,1.56702,6.26806,3.13403,7.83508,15.6702,17.2372,18.8042
0,0,-0.950465,-0.950465,-2.85139,-0.950465,-3.80186,-1.90093,-4.75232,-9.50465,-10.4551,-11.4056
0,0,1.96474,1.96474,5.89421,1.96474,7.85894,3.92947,9.82368,19.6474,21.6121,23.5768
0,0,-0.760306,-0.760306,-2.28092,-0.760306,-3.04122,-1.52061,-3.80153,-7.60306,-8.36337,-9.12367
0,0,-1.96458,-1.96458,-5.89375,-1.96458,-7.85834,-3.92917,-9.82292,-19.6458,-21.6104,-23.575
0,0,0.45165,0.45165,1.35495,0.45165,1.8066,0.9033,2.25825,4.5165,4.96815,5.4198
0,0,0.156822,0.156822,0.470466,0.156822,0.627288,0.313644,0.78411,1.56822,1.72504,1.88186
0,0,0.160726,0.160726,0.482178,0.160726,0.642905,0.321452,0.803631,1.60726,1.76799,1.92871
0,0,-1.77533,-1.77533,-5.326,-1.77533,-7.10133,-3.55067,-8.87667,-17.7533,-19.5287,-21.304
0,0,-1.32616,-1.32616,-3.97848,-1.32616,-5.30465,-2.65232,-6.63081,-13.2616,-14.5878,-15.9139
0,0,-0.660339,-0.660339,-1.98102,-0.660339,-2.64135,-1.32068,-3.30169,-6.60339,-7.26372,-7.92406
0,0,-1.46031,-1.46031,-4.38092,-1.46031,-5.84123,-2.92061,-7.30153,-14.6031,-16.0634,-17.5237
0,0,-0.779238,-0.779238,-2.33771,-0.779238,-3.11695,-1.55848,-3.89619,-7.79238,-8.57161,-9.35085
0,0,0.0330849,0.0330849,0.0992546,0.0330849,0.132339,0.0661697,0.165424,0.330849,0.363933,0.397018
0,0,0.419657,0.419657,1.25897,0.419657,1.67863,0.839314,2.09828,4.19657,4.61622,5.03588
0,0,0.338634,0.338634,1.0159,0.338634,1.35454,0.677268,1.69317,3.38634,3.72497,4.06361
0,0,-0.792368,-0.792368,-2.3771,-0.792368,-3.16947,-1.58474,-3.96184,-7.92368,-8.71605,-9.50842
0,0,-0.874859,-0.874859,-2.62458,-0.874859,-3.49944,-1.74972,-4.3743,-8.74859,-9.62345,-10.4983
0,0,0.700962,0.700962,2.10289,0.700962,2.80385,1.40192,3.50481,7.00962,7.71058,8.41154
0,0,0.884146,0.884146,2.65244,0.884146,3.53659,1.76829,4.42073,8.84146,9.72561,10.6098
0,0,0.58311,0.58311,1.74933,0.58311,2.33244,1.16622,2.91555,5.8311,6.41421,6.99732
0,0,-0.42085,-0.42085,-1.26255,-0.42085,-1.6834,-0.841701,-2.10425,-4.2085,-4.62935,-5.0502
0,0,1.68547,1.68547,5.0564,1.68547,6.74187,3.37093,8.42734,16.8547,18.5401,20.2256
0,0,0.741501,0.741501,2.2245,0.741501,2.966,1.483,3.7075,7.41501,8.15651,8.89801
0,0,0.630191,0.630191,1.89057,0.630191,2.52076,1.26038,3.15095,6.30191,6.9321,7.56229
0,0,1.1438,1.1438,3.43141,1.1438,4.57522,2.28761,5.71902,11.438,12.5819,13.7257
0,0,1.35575,1.35575,4.06724,1.35575,5.42299,2.71149,6.77873,13.5575,14.9132,16.269
0,0,-0.345009,-0.345009,-1.03503,-0.345009,-1.38003,-0.690017,-1.72504,-3.45009,-3.79509,-4.1401
0,0,0.854458,0.854458,2.56337,0.854458,3.41783,1.70892,4.27229,8.54458,9.39903,10.2535
0,0,0.705712,0.705712,2.11714,0.705712,2.82285,1.41142,3.52856,7.05712,7.76283,8.46854
0,0,0.635469,0.635469,1.90641,0.635469,2.54188,1.27094,3.17734,6.35469,6.99016,7.62563
0,0,0.538044,0.538044,1.61413,0.538044,2.15218,1.07609,2.69022,5.38044,5.91849,6.45653
0,0,-0.614162,-0.614162,-1.84248,-0.614162,-2.45665,-1.22832,-3.07081,-6.14162,-6.75578,-7.36994
0,0,-0.863765,-0.863765,-2.5913,-0.863765,-3.45506,-1.72753,-4.31883,-8.63765,-9.50142,-10.3652
0,0,-2.10572,-2.10572,-6.31715,-2.10572,-8.42287,-4.21144,-10.5286,-21.0572,-23.1629,-25.2686
0,0,1.28889,1.28889,3.86666,1.28889,5.15554,2.57777,6.44443,12.8889,14.1777,15.4666
0,0,0.758041,0.758041,2.27412,0.758041,3.03216,1.51608,3.7902,7.58041,8.33845,9.09649
0,0,0.603591,0.603591,1.81077,0.603591,2.41436,1.20718,3.01796,6.03591,6.6395,7.24309
0,0,1.44522,1.44522,4.33565,1.44522,5.78087,2.89044,7.22609,14.4522,15.8974,17.3426
0,0,-0.182106,-0.182106,-0.546318,-0.182106,-0.728425,-0.364212,-0.910531,-1.82106,-2.00317,-2.18527
0,0,-1.19404,-1.19404,-3.58212,-1.19404,-4.77616,-2.38808,-5.9702,-11.9404,-13.1344,-14.3285
0,0,1.4388,1.4388,4.3164,1.4388,5.75521,2.8776,7.19401,14.388,15.8268,17.2656
0,0,0.359958,0.359958,1.07987,0.359958,1.43983,0.719916,1.79979,3.59958,3.95954,4.3195
0,0,-0.799379,-0.799379,-2.39814,-0.799379,-3.19751,-1.59876,-3.99689,-7.99379,-8.79316,-9.59254
0,0,-1.39986,-1.39986,-4.19959,-1.39986,-5.59946,-2.79973,-6.99932,-13.9986,-15.3985,-16.7984
0,0,-0.490942,-0.490942,-1.47283,-0.490942,-1.96377,-0.981884,-2.45471,-4.90942,-5.40036,-5.8913
0,0,0.270499,0.270499,0.811498,0.270499,1.082,0.540998,1.3525,2.70499,2.97549,3.24599
0,0,0.149718,0.149718,0.449155,0.149718,0.598874,0.299437,0.748592,1.49718,1.6469,1.79662
0,0,1.95428,1.95428,5.86283,1.95428,7.8171,3.90855,9.77138,19.5428,21.497,23.4513
0,0,2.51178,2.51178,7.53533,2.51178,10.0471,5.02355,12.5589,25.1178,27.6296,30.1413
0,0,-1.33886,-1.33886,-4.01659,-1.33886,-5.35545,-2.67773,-6.69432,-13.3886,-14.7275,-16.0664
0,0,1.64497,1.64497,4.93492,1.64497,6.57989,3.28994,8.22486,16.4497,18.0947,19.7397
0,0,0.0763318,0.0763318,0.228995,0.0763318,0.305327,0.152664,0.381659,0.763318,0.839649,0.915981
0,0,-0.797169,-0.797169,-2.39151,-0.797169,-3.18868,-1.59434,-3.98584,-7.97169,-8.76886,-9.56603
0,0,1.01372,1.01372,3.04117,1.01372,4.05489,2.02745,5.06862,10.1372,11.151,12.1647
0,0,-1.05484,-1.05484,-3.16451,-1.05484,-4.21935,-2.10967,-5.27418,-10.5484,-11.6032,-12.658
0,0,-0.96449,-0.96449,-2.89347,-0.96449,-3.85796,-1.92898,-4.82245,-9.6449,-10.6094,-11.5739
0,0,0.0574152,0.0574152,0.172246,0.0574152,0.229661,0.11483,0.287076,0.574152,0.631568,0.688983
0,0,0.141441,0.141441,0.424323,0.141441,0.565764,0.282882,0.707206,1.41441,1.55585,1.69729
0,0,-2.12165,-2.12165,-6.36496,-2.12165,-8.48661,-4.24331,-10.6083,-21.2165,-23.3382,-25.4598
0,0,-0.12995,-0.12995,-0.389849,-0.12995,-0.519799,-0.2599,-0.649749,-1.2995,-1.42945,-1.5594
0,0,1.24758,1.24758,3.74274,1.24758,4.99032,2.49516,6.23791,12.4758,13.7234,14.971
0,0,1.75229,1.75229,5.25686,1.75229,7.00915,3.50458,8.76144,17.5229,19.2752,21.0275
0,0,-0.689148,-0.689148,-2.06744,-0.689148,-2.75659,-1.3783,-3.44574,-6.89148,-7.58062,-8.26977
0,0,1.32229,1.32229,3.96687,1.32229,5.28916,2.64458,6.61145,13.2229,14.5452,15.8675
0,0,-0.255394,-0.255394,-0.766182,-0.255394,-1.02158,-0.510788,-1.27697,-2.55394,-2.80933,-3.06473
0,0,0.0923532,0.0923532,0.27706,0.0923532,0.369413,0.184706,0.461766,0.923532,1.01589,1.10824
0,0,-1.72054,-1.72054,-5.16161,-1.72054,-6.88215,-3.44108,-8.60269,-17.2054,-18.9259,-20.6465
0,0,1.69008,1.69008,5.07023,1.69008,6.76031,3.38015,8.45039,16.9008,18.5908,20.2809
0,0,-2.25211,-2.25211,-6.75634,-2.25211,-9.00845,-4.50423,-11.2606,-22.5211,-24.7732,-27.0254
0,0,-0.321852,-0.321852,-0.965556,-0.321852,-1.28741,-0.643704,-1.60926,-3.21852,-3.54037,-3.86222
0,0,0.401154,0.401154,1.20346,0.401154,1.60462,0.802309,2.00577,4.01154,4.4127,4.81385
0,0,-0.942994,-0.942994,-2.82898,-0.942994,-3.77198,-1.88599,-4.71497,-9.42994,-10.3729,-11.3159
0,0,-0.850184,-0.850184,-2.55055,-0.850184,-3.40074,-1.70037,-4.25092,-8.50184,-9.35203,-10.2022
0,0,-0.184469,-0.184469,-0.553408,-0.184469,-0.737878,-0.368939,-0.922347,-1.84469,-2.02916,-2.21363
0,0,0.359883,0.359883,1.07965,0.359883,1.43953,0.719767,1.79942,3.59883,3.95872,4.3186
