# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = oned_sample_model
# start_datetime = 2023-11-19 02:36:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 3969443960 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_edge_data/../../data/oned_sample/oned_sample_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,base,A.1.1.1,A.2.1.1,A.1.1.2,A.2.1.2,A.1.1.3,A.2.1.3,dummy.1.1.1,dummy_tuple.1:1,dummy_tuple.1:2.1
0,0,0.449814,0.449814,1.34944,0.449814,1.79926,0.899628,2.24907,4.49814,4.94795,5.39777
0,0,-1.09148,-1.09148,-3.27444,-1.09148,-4.36592,-2.18296,-5.45741,-10.9148,-12.0063,-13.0978
0,0,-0.421391,-0.421391,-1.26417,-0.421391,-1.68557,-0.842783,-2.10696,-4.21391,-4.63531,-5.0567
0,0,-0.855716,-0.855716,-2.56715,-0.855716,-3.42286,-1.71143,-4.27858,-8.55716,-9.41287,-10.2686
0,0,-1.23849,-1.23849,-3.71547,-1.23849,-4.95396,-2.47698,-6.19245,-12.3849,-13.6234,-14.8619
0,0,-0.37066,-0.37066,-1.11198,-0.37066,-1.48264,-0.74132,-1.8533,-3.7066,-4.07726,-4.44792
0,0,0.436142,0.436142,1.30843,0.436142,1.74457,0.872285,2.18071,4.36142,4.79757,5.23371
0,0,-0.455578,-0.455578,-1.36673,-0.455578,-1.82231,-0.911156,-2.27789,-4.55578,-5.01136,-5.46694
0,0,1.35403,1.35403,4.06208,1.35403,5.41611,2.70805,6.77014,13.5403,14.8943,16.2483
0,0,0.283553,0.283553,0.850659,0.283553,1.13421,0.567106,1.41776,2.83553,3.11908,3.40264
0,0,-0.989597,-0.989597,-2.96879,-0.989597,-3.95839,-1.97919,-4.94798,-9.89597,-10.8856,-11.8752
0,0,-0.0947543,-0.0947543,-0.284263,-0.0947543,-0.379017,-0.189509,-0.473771,-0.947543,-1.0423,-1.13705
0,0,0.117953,0.117953,0.353859,0.117953,0.471813,0.235906,0.589766,1.17953,1.29748,1.41544
0,0,0.572248,0.572248,1.71674,0.572248,2.28899,1.1445,2.86124,5.72248,6.29473,6.86697
0,0,-0.209405,-0.209405,-0.628215,-0.209405,-0.83762,-0.41881,-1.04703,-2.09405,-2.30346,-2.51286
0,0,0.215676,0.215676,0.647028,0.215676,0.862704,0.431352,1.07838,2.15676,2.37244,2.58811
0,0,-1.05388,-1.05388,-3.16163,-1.05388,-4.21551,-2.10776,-5.26939,-10.5388,-11.5927,-12.6465
0,0,1.12526,1.12526,3.37579,1.12526,4.50105,2.25053,5.62632,11.2526,12.3779,13.5032
0,0,0.0235799,0.0235799,0.0707396,0.0235799,0.0943195,0.0471597,0.117899,0.235799,0.259379,0.282958
0,0,0.432864,0.432864,1.29859,0.432864,1.73146,0.865728,2.16432,4.32864,4.7615,5.19437
0,0,-0.488391,-0.488391,-1.46517,-0.488391,-1.95356,-0.976782,-2.44195,-4.88391,-5.3723,-5.86069
0,0,-0.00829743,-0.00829743,-0.0248923,-0.00829743,-0.0331897,-0.0165949,-0.0414872,-0.0829743,-0.0912718,-0.0995692
0,0,1.66575,1.66575,4.99726,1.66575,6.66301,3.33151,8.32876,16.6575,18.3233,19.989
0,0,0.750114,0.750114,2.25034,0.750114,3.00046,1.50023,3.75057,7.50114,8.25126,9.00137
0,0,-0.833673,-0.833673,-2.50102,-0.833673,-3.33469,-1.66735,-4.16837,-8.33673,-9.17041,-10.0041
0,0,-1.20204,-1.20204,-3.60611,-1.20204,-4.80815,-2.40408,-6.01019,-12.0204,-13.2224,-14.4245
0,0,1.31582,1.31582,3.94747,1.31582,5.2633,2.63165,6.57912,13.1582,14.4741,15.7899
0,0,-0.800861,-0.800861,-2.40258,-0.800861,-3.20344,-1.60172,-4.00431,-8.00861,-8.80947,-9.61033
0,0,-0.790874,-0.790874,-2.37262,-0.790874,-3.1635,-1.58175,-3.95437,-7.90874,-8.69961,-9.49049
0,0,-1.54843,-1.54843,-4.64528,-1.54843,-6.19371,-3.09685,-7.74213,-15.4843,-17.0327,-18.5811
0,0,-2.5362,-2.5362,-7.60861,-2.5362,-10.1448,-5.0724,-12.681,-25.362,-27.8982,-30.4344
0,0,-0.28241,-0.28241,-0.847231,-0.28241,-1.12964,-0.56482,-1.41205,-2.8241,-3.10651,-3.38892
0,0,0.905404,0.905404,2.71621,0.905404,3.62162,1.81081,4.52702,9.05404,9.95944,10.8648
0,0,1.19419,1.19419,3.58257,1.19419,4.77675,2.38838,5.97094,11.9419,13.1361,14.3303
0,0,0.259186,0.259186,0.777559,0.259186,1.03675,0.518373,1.29593,2.59186,2.85105,3.11024
0,0,0.224853,0.224853,0.674558,0.224853,0.89941,0.449705,1.12426,2.24853,2.47338,2.69823
0,0,-0.435159,-0.435159,-1.30548,-0.435159,-1.74064,-0.870318,-2.17579,-4.35159,-4.78675,-5.22191
0,0,-0.321659,-0.321659,-0.964977,-0.321659,-1.28664,-0.643318,-1.6083,-3.21659,-3.53825,-3.85991
0,0,-0.233643,-0.233643,-0.700928,-0.233643,-0.934571,-0.467285,-1.16821,-2.33643,-2.57007,-2.80371
0,0,-0.0373714,-0.0373714,-0.112114,-0.0373714,-0.149486,-0.0747428,-0.186857,-0.373714,-0.411085,-0.448457
0,0,-1.97419,-1.97419,-5.92257,-1.97419,-7.89677,-3.94838,-9.87096,-19.7419,-21.7161,-23.6903
0,0,0.911871,0.911871,2.73561,0.911871,3.64748,1.82374,4.55935,9.11871,10.0306,10.9424
0,0,1.15549,1.15549,3.46647,1.15549,4.62195,2.31098,5.77744,11.5549,12.7104,13.8659
0,0,1.82812,1.82812,5.48436,1.82812,7.31248,3.65624,9.1406,18.2812,20.1093,21.9374
0,0,0.920031,0.920031,2.76009,0.920031,3.68012,1.84006,4.60015,9.20031,10.1203,11.0404
0,0,-0.24835,-0.24835,-0.745051,-0.24835,-0.993402,-0.496701,-1.24175,-2.4835,-2.73185,-2.98021
0,0,0.296192,0.296192,0.888575,0.296192,1.18477,0.592383,1.48096,2.96192,3.25811,3.5543
0,0,0.750498,0.750498,2.25149,0.750498,3.00199,1.501,3.75249,7.50498,8.25548,9.00597
0,0,-0.34346,-0.34346,-1.03038,-0.34346,-1.37384,-0.686919,-1.7173,-3.4346,-3.77805,-4.12151
0,0,-1.6223,-1.6223,-4.86689,-1.6223,-6.48918,-3.24459,-8.11148,-16.223,-17.8453,-19.4676
0,0,0.304489,0.304489,0.913467,0.304489,1.21796,0.608978,1.52245,3.04489,3.34938,3.65387
0,0,-0.0347829,-0.0347829,-0.104349,-0.0347829,-0.139132,-0.0695659,-0.173915,-0.347829,-0.382612,-0.417395
0,0,-1.15104,-1.15104,-3.45311,-1.15104,-4.60415,-2.30208,-5.75519,-11.5104,-12.6614,-13.8125
0,0,-1.16879,-1.16879,-3.50636,-1.16879,-4.67514,-2.33757,-5.84393,-11.6879,-12.8566,-14.0254
0,0,-1.07315,-1.07315,-3.21944,-1.07315,-4.29258,-2.14629,-5.36573,-10.7315,-11.8046,-12.8778
0,0,0.609641,0.609641,1.82892,0.609641,2.43856,1.21928,3.0482,6.09641,6.70605,7.31569
0,0,0.162119,0.162119,0.486358,0.162119,0.648477,0.324238,0.810596,1.62119,1.78331,1.94543
0,0,-0.17792,-0.17792,-0.533761,-0.17792,-0.711681,-0.355841,-0.889602,-1.7792,-1.95712,-2.13504
0,0,-1.41799,-1.41799,-4.25398,-1.41799,-5.67198,-2.83599,-7.08997,-14.1799,-15.5979,-17.0159
0,0,0.805487,0.805487,2.41646,0.805487,3.22195,1.61097,4.02744,8.05487,8.86036,9.66585
0,0,-1.99568,-1.99568,-5.98703,-1.99568,-7.98271,-3.99136,-9.97839,-19.9568,-21.9525,-23.9481
0,0,-0.747501,-0.747501,-2.2425,-0.747501,-2.99001,-1.495,-3.73751,-7.47501,-8.22252,-8.97002
0,0,-0.892617,-0.892617,-2.67785,-0.892617,-3.57047,-1.78523,-4.46308,-8.92617,-9.81878,-10.7114
0,0,-0.981563,-0.981563,-2.94469,-0.981563,-3.92625,-1.96313,-4.90781,-9.81563,-10.7972,-11.7788
0,0,-1.86646,-1.86646,-5.59938,-1.86646,-7.46584,-3.73292,-9.33229,-18.6646,-20.531,-22.3975
0,0,-0.893459,-0.893459,-2.68038,-0.893459,-3.57384,-1.78692,-4.46729,-8.93459,-9.82805,-10.7215
0,0,0.918959,0.918959,2.75688,0.918959,3.67584,1.83792,4.5948,9.18959,10.1085,11.0275
0,0,-1.54586,-1.54586,-4.63757,-1.54586,-6.18343,-3.09171,-7.72928,-15.4586,-17.0044,-18.5503
0,0,-0.313607,-0.313607,-0.940822,-0.313607,-1.25443,-0.627215,-1.56804,-3.13607,-3.44968,-3.76329
0,0,0.583403,0.583403,1.75021,0.583403,2.33361,1.16681,2.91702,5.83403,6.41743,7.00084
0,0,0.745667,0.745667,2.237,0.745667,2.98267,1.49133,3.72833,7.45667,8.20233,8.948
0,0,1.31747,1.31747,3.95241,1.31747,5.26988,2.63494,6.58735,13.1747,14.4922,15.8096
0,0,-0.0446346,-0.0446346,-0.133904,-0.0446346,-0.178539,-0.0892693,-0.223173,-0.446346,-0.490981,-0.535616
0,0,0.739623,0.739623,2.21887,0.739623,2.95849,1.47925,3.69811,7.39623,8.13585,8.87547
0,0,-1.41901,-1.41901,-4.25704,-1.41901,-5.67605,-2.83802,-7.09506,-14.1901,-15.6091,-17.0281
0,0,0.776858,0.776858,2.33058,0.776858,3.10743,1.55372,3.88429,7.76858,8.54544,9.3223
0,0,-0.25235,-0.25235,-0.757049,-0.25235,-1.0094,-0.504699,-1.26175,-2.5235,-2.77585,-3.0282
0,0,-1.22598,-1.22598,-3.67793,-1.22598,-4.9039,-2.45195,-6.12988,-12.2598,-13.4857,-14.7117
0,0,-0.188925,-0.188925,-0.566775,-0.188925,-0.7557,-0.37785,-0.944625,-1.88925,-2.07817,-2.2671
0,0,1.78939,1.78939,5.36816,1.78939,7.15755,3.57878,8.94694,17.8939,19.6833,21.4727
0,0,-0.770017,-0.770017,-2.31005,-0.770017,-3.08007,-1.54003,-3.85008,-7.70017,-8.47018,-9.2402
0,0,-0.855235,-0.855235,-2.5657,-0.855235,-3.42094,-1.71047,-4.27617,-8.55235,-9.40758,-10.2628
0,0,-2.53861,-2.53861,-7.61584,-2.53861,-10.1544,-5.07722,-12.6931,-25.3861,-27.9247,-30.4633
0,0,1.03174,1.03174,3.09521,1.03174,4.12695,2.06347,5.15868,10.3174,11.3491,12.3808
0,0,0.740095,0.740095,2.22029,0.740095,2.96038,1.48019,3.70048,7.40095,8.14105,8.88115
0,0,1.85894,1.85894,5.57681,1.85894,7.43575,3.71788,9.29469,18.5894,20.4483,22.3073
0,0,0.268176,0.268176,0.804527,0.268176,1.0727,0.536352,1.34088,2.68176,2.94993,3.21811
0,0,0.0872926,0.0872926,0.261878,0.0872926,0.34917,0.174585,0.436463,0.872926,0.960219,1.04751
0,0,-0.997189,-0.997189,-2.99157,-0.997189,-3.98876,-1.99438,-4.98594,-9.97189,-10.9691,-11.9663
0,0,-0.786083,-0.786083,-2.35825,-0.786083,-3.14433,-1.57217,-3.93041,-7.86083,-8.64691,-9.43299
0,0,0.605046,0.605046,1.81514,0.605046,2.42018,1.21009,3.02523,6.05046,6.65551,7.26055
0,0,-0.633924,-0.633924,-1.90177,-0.633924,-2.5357,-1.26785,-3.16962,-6.33924,-6.97317,-7.60709
0,0,-0.306137,-0.306137,-0.918412,-0.306137,-1.22455,-0.612275,-1.53069,-3.06137,-3.36751,-3.67365
0,0,0.46139,0.46139,1.38417,0.46139,1.84556,0.92278,2.30695,4.6139,5.07529,5.53668
0,0,-0.052406,-0.052406,-0.157218,-0.052406,-0.209624,-0.104812,-0.26203,-0.52406,-0.576466,-0.628872
0,0,0.767202,0.767202,2.30161,0.767202,3.06881,1.5344,3.83601,7.67202,8.43922,9.20643
0,0,0.30665,0.30665,0.919951,0.30665,1.2266,0.613301,1.53325,3.0665,3.37315,3.6798
0,0,-0.859613,-0.859613,-2.57884,-0.859613,-3.43845,-1.71923,-4.29807,-8.59613,-9.45575,-10.3154
0,0,-0.867702,-0.867702,-2.60311,-0.867702,-3.47081,-1.7354,-4.33851,-8.67702,-9.54473,-10.4124
0,0,0.0989491,0.0989491,0.296847,0.0989491,0.395797,0.197898,0.494746,0.989491,1.08844,1.18739
0,0,0.147828,0.147828,0.443485,0.147828,0.591313,0.295657,0.739142,1.47828,1.62611,1.77394
0,0,0.641501,0.641501,1.9245,0.641501,2.56601,1.283,3.20751,6.41501,7.05651,7.69802
0,0,-0.599955,-0.599955,-1.79986,-0.599955,-2.39982,-1.19991,-2.99977,-5.99955,-6.5995,-7.19946
0,0,0.112228,0.112228,0.336685,0.112228,0.448914,0.224457,0.561142,1.12228,1.23451,1.34674
0,0,0.766308,0.766308,2.29892,0.766308,3.06523,1.53262,3.83154,7.66308,8.42939,9.1957
0,0,0.00340471,0.00340471,0.0102141,0.00340471,0.0136189,0.00680943,0.0170236,0.0340471,0.0374519,0.0408566
0,0,-0.945124,-0.945124,-2.83537,-0.945124,-3.78049,-1.89025,-4.72562,-9.45124,-10.3964,-11.3415
0,0,0.974227,0.974227,2.92268,0.974227,3.89691,1.94845,4.87114,9.74227,10.7165,11.6907
0,0,0.551938,0.551938,1.65582,0.551938,2.20775,1.10388,2.75969,5.51938,6.07132,6.62326
0,0,-0.638719,-0.638719,-1.91616,-0.638719,-2.55488,-1.27744,-3.1936,-6.38719,-7.02591,-7.66463
0,0,0.103916,0.103916,0.311747,0.103916,0.415663,0.207832,0.519579,1.03916,1.14307,1.24699
0,0,1.41594,1.41594,4.24781,1.41594,5.66375,2.83188,7.07969,14.1594,15.5753,16.9913
0,0,-2.74296,-2.74296,-8.22887,-2.74296,-10.9718,-5.48591,-13.7148,-27.4296,-30.1725,-32.9155
0,0,0.0985719,0.0985719,0.295716,0.0985719,0.394288,0.197144,0.492859,0.985719,1.08429,1.18286
0,0,0.312185,0.312185,0.936556,0.312185,1.24874,0.624371,1.56093,3.12185,3.43404,3.74623
0,0,-1.61161,-1.61161,-4.83482,-1.61161,-6.44643,-3.22321,-8.05804,-16.1161,-17.7277,-19.3393
0,0,0.192328,0.192328,0.576985,0.192328,0.769313,0.384657,0.961641,1.92328,2.11561,2.30794
0,0,-0.753939,-0.753939,-2.26182,-0.753939,-3.01576,-1.50788,-3.76969,-7.53939,-8.29333,-9.04727
0,0,-0.647318,-0.647318,-1.94195,-0.647318,-2.58927,-1.29464,-3.23659,-6.47318,-7.12049,-7.76781
0,0,-0.11389,-0.11389,-0.341669,-0.11389,-0.455559,-0.227779,-0.569449,-1.1389,-1.25279,-1.36668
0,0,0.267077,0.267077,0.801231,0.267077,1.06831,0.534154,1.33539,2.67077,2.93785,3.20492
0,0,1.82711,1.82711,5.48133,1.82711,7.30844,3.65422,9.13555,18.2711,20.0982,21.9253
