# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = oned_sample_model
# start_datetime = 2023-11-21 14:19:35 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4184457446 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_edge_data/../../data/oned_sample/oned_sample_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,base,A.1.1.1,A.2.1.1,A.1.1.2,A.2.1.2,A.1.1.3,A.2.1.3,dummy.1.1.1,dummy_tuple.1:1,dummy_tuple.1:2.1
0,0,0.00407232,0.00407232,0.012217,0.00407232,0.0162893,0.00814464,0.0203616,0.0407232,0.0447955,0.0488678
0,0,0.700406,0.700406,2.10122,0.700406,2.80162,1.40081,3.50203,7.00406,7.70447,8.40487
0,0,-0.931628,-0.931628,-2.79489,-0.931628,-3.72651,-1.86326,-4.65814,-9.31628,-10.2479,-11.1795
0,0,-0.382608,-0.382608,-1.14783,-0.382608,-1.53043,-0.765217,-1.91304,-3.82608,-4.20869,-4.5913
0,0,0.266175,0.266175,0.798525,0.266175,1.0647,0.53235,1.33087,2.66175,2.92792,3.1941
0,0,-1.0151,-1.0151,-3.04529,-1.0151,-4.06039,-2.03019,-5.07548,-10.151,-11.1661,-12.1812
0,0,2.0275,2.0275,6.08251,2.0275,8.11002,4.05501,10.1375,20.275,22.3026,24.3301
0,0,0.307788,0.307788,0.923365,0.307788,1.23115,0.615577,1.53894,3.07788,3.38567,3.69346
0,0,0.376416,0.376416,1.12925,0.376416,1.50566,0.752831,1.88208,3.76416,4.14057,4.51699
0,0,0.416027,0.416027,1.24808,0.416027,1.66411,0.832054,2.08014,4.16027,4.5763,4.99232
0,0,-0.496182,-0.496182,-1.48855,-0.496182,-1.98473,-0.992364,-2.48091,-4.96182,-5.458,-5.95418
0,0,0.0698769,0.0698769,0.209631,0.0698769,0.279508,0.139754,0.349385,0.698769,0.768646,0.838523
0,0,-0.554493,-0.554493,-1.66348,-0.554493,-2.21797,-1.10899,-2.77246,-5.54493,-6.09942,-6.65392
0,0,-0.0136156,-0.0136156,-0.0408469,-0.0136156,-0.0544626,-0.0272313,-0.0680782,-0.136156,-0.149772,-0.163388
0,0,-1.02493,-1.02493,-3.0748,-1.02493,-4.09973,-2.04987,-5.12467,-10.2493,-11.2743,-12.2992
0,0,-1.02828,-1.02828,-3.08484,-1.02828,-4.11312,-2.05656,-5.14141,-10.2828,-11.3111,-12.3394
0,0,-0.10141,-0.10141,-0.304229,-0.10141,-0.405639,-0.202819,-0.507048,-1.0141,-1.11551,-1.21692
0,0,-0.988988,-0.988988,-2.96696,-0.988988,-3.95595,-1.97798,-4.94494,-9.88988,-10.8789,-11.8679
0,0,1.53516,1.53516,4.60547,1.53516,6.14062,3.07031,7.67578,15.3516,16.8867,18.4219
0,0,-1.74602,-1.74602,-5.23807,-1.74602,-6.98409,-3.49205,-8.73012,-17.4602,-19.2063,-20.9523
0,0,0.770928,0.770928,2.31278,0.770928,3.08371,1.54186,3.85464,7.70928,8.48021,9.25114
0,0,1.30213,1.30213,3.9064,1.30213,5.20853,2.60427,6.51066,13.0213,14.3235,15.6256
0,0,0.263447,0.263447,0.790341,0.263447,1.05379,0.526894,1.31723,2.63447,2.89792,3.16136
0,0,1.21182,1.21182,3.63546,1.21182,4.84728,2.42364,6.0591,12.1182,13.33,14.5418
0,0,2.04758,2.04758,6.14275,2.04758,8.19034,4.09517,10.2379,20.4758,22.5234,24.571
0,0,1.68804,1.68804,5.06412,1.68804,6.75216,3.37608,8.4402,16.8804,18.5684,20.2565
0,0,-0.712533,-0.712533,-2.1376,-0.712533,-2.85013,-1.42507,-3.56267,-7.12533,-7.83786,-8.5504
0,0,0.949345,0.949345,2.84803,0.949345,3.79738,1.89869,4.74672,9.49345,10.4428,11.3921
0,0,1.38227,1.38227,4.14681,1.38227,5.52908,2.76454,6.91135,13.8227,15.205,16.5872
0,0,-0.201947,-0.201947,-0.605841,-0.201947,-0.807788,-0.403894,-1.00974,-2.01947,-2.22142,-2.42337
0,0,-1.24919,-1.24919,-3.74758,-1.24919,-4.99677,-2.49839,-6.24597,-12.4919,-13.7411,-14.9903
0,0,-0.471165,-0.471165,-1.4135,-0.471165,-1.88466,-0.942331,-2.35583,-4.71165,-5.18282,-5.65399
0,0,-0.204156,-0.204156,-0.612467,-0.204156,-0.816623,-0.408312,-1.02078,-2.04156,-2.24571,-2.44987
0,0,-0.0111681,-0.0111681,-0.0335043,-0.0111681,-0.0446724,-0.0223362,-0.0558406,-0.111681,-0.122849,-0.134017
0,0,-0.101583,-0.101583,-0.304748,-0.101583,-0.406331,-0.203166,-0.507914,-1.01583,-1.11741,-1.21899
0,0,-0.987896,-0.987896,-2.96369,-0.987896,-3.95159,-1.97579,-4.93948,-9.87896,-10.8669,-11.8548
0,0,-0.92321,-0.92321,-2.76963,-0.92321,-3.69284,-1.84642,-4.61605,-9.2321,-10.1553,-11.0785
0,0,-0.677397,-0.677397,-2.03219,-0.677397,-2.70959,-1.35479,-3.38699,-6.77397,-7.45137,-8.12877
0,0,-0.773069,-0.773069,-2.31921,-0.773069,-3.09228,-1.54614,-3.86535,-7.73069,-8.50376,-9.27683
0,0,0.46061,0.46061,1.38183,0.46061,1.84244,0.921221,2.30305,4.6061,5.06671,5.52732
0,0,-0.853041,-0.853041,-2.55912,-0.853041,-3.41217,-1.70608,-4.26521,-8.53041,-9.38345,-10.2365
0,0,-0.31973,-0.31973,-0.95919,-0.31973,-1.27892,-0.63946,-1.59865,-3.1973,-3.51703,-3.83676
0,0,-0.477786,-0.477786,-1.43336,-0.477786,-1.91115,-0.955573,-2.38893,-4.77786,-5.25565,-5.73344
0,0,0.547279,0.547279,1.64184,0.547279,2.18912,1.09456,2.7364,5.47279,6.02007,6.56735
0,0,2.25104,2.25104,6.75312,2.25104,9.00416,4.50208,11.2552,22.5104,24.7614,27.0125
0,0,0.93627,0.93627,2.80881,0.93627,3.74508,1.87254,4.68135,9.3627,10.299,11.2352
0,0,0.652198,0.652198,1.95659,0.652198,2.60879,1.3044,3.26099,6.52198,7.17418,7.82637
0,0,-0.806837,-0.806837,-2.42051,-0.806837,-3.22735,-1.61367,-4.03418,-8.06837,-8.87521,-9.68204
0,0,0.45867,0.45867,1.37601,0.45867,1.83468,0.91734,2.29335,4.5867,5.04537,5.50404
0,0,-1.86444,-1.86444,-5.59331,-1.86444,-7.45774,-3.72887,-9.32218,-18.6444,-20.5088,-22.3732
0,0,-1.45577,-1.45577,-4.36731,-1.45577,-5.82309,-2.91154,-7.27886,-14.5577,-16.0135,-17.4693
0,0,0.0145773,0.0145773,0.043732,0.0145773,0.0583094,0.0291547,0.0728867,0.145773,0.160351,0.174928
0,0,-0.135695,-0.135695,-0.407084,-0.135695,-0.542779,-0.271389,-0.678473,-1.35695,-1.49264,-1.62834
0,0,-0.290182,-0.290182,-0.870545,-0.290182,-1.16073,-0.580363,-1.45091,-2.90182,-3.192,-3.48218
0,0,-0.504571,-0.504571,-1.51371,-0.504571,-2.01828,-1.00914,-2.52285,-5.04571,-5.55028,-6.05485
0,0,0.373896,0.373896,1.12169,0.373896,1.49558,0.747792,1.86948,3.73896,4.11286,4.48675
0,0,-0.0957033,-0.0957033,-0.28711,-0.0957033,-0.382813,-0.191407,-0.478516,-0.957033,-1.05274,-1.14844
0,0,-0.891692,-0.891692,-2.67507,-0.891692,-3.56677,-1.78338,-4.45846,-8.91692,-9.80861,-10.7003
0,0,-0.60465,-0.60465,-1.81395,-0.60465,-2.4186,-1.2093,-3.02325,-6.0465,-6.65115,-7.2558
0,0,0.501718,0.501718,1.50515,0.501718,2.00687,1.00344,2.50859,5.01718,5.5189,6.02062
0,0,0.408291,0.408291,1.22487,0.408291,1.63317,0.816583,2.04146,4.08291,4.4912,4.8995
0,0,-1.53672,-1.53672,-4.61015,-1.53672,-6.14686,-3.07343,-7.68358,-15.3672,-16.9039,-18.4406
0,0,0.597665,0.597665,1.79299,0.597665,2.39066,1.19533,2.98832,5.97665,6.57431,7.17198
0,0,1.57651,1.57651,4.72953,1.57651,6.30604,3.15302,7.88255,15.7651,17.3416,18.9181
0,0,0.0873759,0.0873759,0.262128,0.0873759,0.349504,0.174752,0.43688,0.873759,0.961135,1.04851
0,0,0.90539,0.90539,2.71617,0.90539,3.62156,1.81078,4.52695,9.0539,9.95929,10.8647
0,0,1.24252,1.24252,3.72756,1.24252,4.97008,2.48504,6.2126,12.4252,13.6677,14.9102
0,0,-0.602291,-0.602291,-1.80687,-0.602291,-2.40916,-1.20458,-3.01145,-6.02291,-6.6252,-7.22749
0,0,-0.483822,-0.483822,-1.45147,-0.483822,-1.93529,-0.967645,-2.41911,-4.83822,-5.32205,-5.80587
0,0,-1.76155,-1.76155,-5.28464,-1.76155,-7.04618,-3.52309,-8.80773,-17.6155,-19.377,-21.1385
0,0,0.106898,0.106898,0.320693,0.106898,0.42759,0.213795,0.534488,1.06898,1.17587,1.28277
0,0,-0.146317,-0.146317,-0.43895,-0.146317,-0.585266,-0.292633,-0.731583,-1.46317,-1.60948,-1.7558
0,0,0.00599509,0.00599509,0.0179853,0.00599509,0.0239803,0.0119902,0.0299754,0.0599509,0.0659459,0.071941
0,0,-1.07904,-1.07904,-3.23711,-1.07904,-4.31615,-2.15807,-5.39518,-10.7904,-11.8694,-12.9484
0,0,0.750356,0.750356,2.25107,0.750356,3.00143,1.50071,3.75178,7.50356,8.25392,9.00428
0,0,1.50938,1.50938,4.52813,1.50938,6.03751,3.01875,7.54688,15.0938,16.6031,18.1125
0,0,-0.464397,-0.464397,-1.39319,-0.464397,-1.85759,-0.928793,-2.32198,-4.64397,-5.10836,-5.57276
0,0,-0.86425,-0.86425,-2.59275,-0.86425,-3.457,-1.7285,-4.32125,-8.6425,-9.50675,-10.371
0,0,-0.761438,-0.761438,-2.28431,-0.761438,-3.04575,-1.52288,-3.80719,-7.61438,-8.37582,-9.13726
0,0,1.38967,1.38967,4.16902,1.38967,5.55869,2.77935,6.94837,13.8967,15.2864,16.6761
0,0,-0.324129,-0.324129,-0.972387,-0.324129,-1.29652,-0.648258,-1.62064,-3.24129,-3.56542,-3.88955
0,0,-0.200258,-0.200258,-0.600773,-0.200258,-0.80103,-0.400515,-1.00129,-2.00258,-2.20283,-2.40309
0,0,0.59974,0.59974,1.79922,0.59974,2.39896,1.19948,2.9987,5.9974,6.59714,7.19688
0,0,2.1708,2.1708,6.51241,2.1708,8.68321,4.3416,10.854,21.708,23.8788,26.0496
0,0,-0.363739,-0.363739,-1.09122,-0.363739,-1.45496,-0.727479,-1.8187,-3.63739,-4.00113,-4.36487
0,0,-1.00449,-1.00449,-3.01347,-1.00449,-4.01796,-2.00898,-5.02245,-10.0449,-11.0494,-12.0539
0,0,-2.47458,-2.47458,-7.42374,-2.47458,-9.89832,-4.94916,-12.3729,-24.7458,-27.2204,-29.6949
0,0,0.564433,0.564433,1.6933,0.564433,2.25773,1.12887,2.82216,5.64433,6.20876,6.77319
0,0,1.58212,1.58212,4.74637,1.58212,6.32849,3.16425,7.91062,15.8212,17.4034,18.9855
0,0,-1.49995,-1.49995,-4.49984,-1.49995,-5.99978,-2.99989,-7.49973,-14.9995,-16.4994,-17.9993
0,0,-0.393707,-0.393707,-1.18112,-0.393707,-1.57483,-0.787414,-1.96853,-3.93707,-4.33077,-4.72448
0,0,-0.401288,-0.401288,-1.20386,-0.401288,-1.60515,-0.802575,-2.00644,-4.01288,-4.41416,-4.81545
0,0,0.75842,0.75842,2.27526,0.75842,3.03368,1.51684,3.7921,7.5842,8.34262,9.10105
0,0,1.51778,1.51778,4.55334,1.51778,6.07112,3.03556,7.58891,15.1778,16.6956,18.2134
0,0,0.961137,0.961137,2.88341,0.961137,3.84455,1.92227,4.80568,9.61137,10.5725,11.5336
0,0,0.0292408,0.0292408,0.0877224,0.0292408,0.116963,0.0584816,0.146204,0.292408,0.321649,0.350889
0,0,0.318642,0.318642,0.955927,0.318642,1.27457,0.637285,1.59321,3.18642,3.50507,3.82371
0,0,-0.513075,-0.513075,-1.53922,-0.513075,-2.0523,-1.02615,-2.56537,-5.13075,-5.64382,-6.1569
0,0,0.258663,0.258663,0.77599,0.258663,1.03465,0.517327,1.29332,2.58663,2.8453,3.10396
0,0,-0.424209,-0.424209,-1.27263,-0.424209,-1.69684,-0.848419,-2.12105,-4.24209,-4.6663,-5.09051
0,0,-0.97795,-0.97795,-2.93385,-0.97795,-3.9118,-1.9559,-4.88975,-9.7795,-10.7574,-11.7354
0,0,0.705696,0.705696,2.11709,0.705696,2.82278,1.41139,3.52848,7.05696,7.76265,8.46835
0,0,-0.610098,-0.610098,-1.83029,-0.610098,-2.44039,-1.2202,-3.05049,-6.10098,-6.71107,-7.32117
0,0,0.550855,0.550855,1.65257,0.550855,2.20342,1.10171,2.75428,5.50855,6.05941,6.61026
0,0,0.641133,0.641133,1.9234,0.641133,2.56453,1.28227,3.20567,6.41133,7.05247,7.6936
0,0,-1.06242,-1.06242,-3.18726,-1.06242,-4.24968,-2.12484,-5.3121,-10.6242,-11.6866,-12.749
0,0,-0.658786,-0.658786,-1.97636,-0.658786,-2.63515,-1.31757,-3.29393,-6.58786,-7.24665,-7.90544
0,0,0.076392,0.076392,0.229176,0.076392,0.305568,0.152784,0.38196,0.76392,0.840312,0.916704
0,0,0.886615,0.886615,2.65985,0.886615,3.54646,1.77323,4.43308,8.86615,9.75277,10.6394
0,0,1.88023,1.88023,5.64069,1.88023,7.52092,3.76046,9.40114,18.8023,20.6825,22.5627
0,0,1.62053,1.62053,4.86158,1.62053,6.4821,3.24105,8.10263,16.2053,17.8258,19.4463
0,0,-0.99105,-0.99105,-2.97315,-0.99105,-3.9642,-1.9821,-4.95525,-9.9105,-10.9015,-11.8926
0,0,-1.38671,-1.38671,-4.16014,-1.38671,-5.54686,-2.77343,-6.93357,-13.8671,-15.2539,-16.6406
0,0,-0.422736,-0.422736,-1.26821,-0.422736,-1.69094,-0.845471,-2.11368,-4.22736,-4.65009,-5.07283
0,0,-0.259727,-0.259727,-0.779182,-0.259727,-1.03891,-0.519455,-1.29864,-2.59727,-2.857,-3.11673
0,0,0.0957684,0.0957684,0.287305,0.0957684,0.383074,0.191537,0.478842,0.957684,1.05345,1.14922
0,0,0.524002,0.524002,1.57201,0.524002,2.09601,1.048,2.62001,5.24002,5.76403,6.28803
0,0,1.76589,1.76589,5.29766,1.76589,7.06355,3.53178,8.82944,17.6589,19.4248,21.1907
0,0,-0.348016,-0.348016,-1.04405,-0.348016,-1.39206,-0.696032,-1.74008,-3.48016,-3.82818,-4.17619
0,0,0.133575,0.133575,0.400726,0.133575,0.534301,0.267151,0.667876,1.33575,1.46933,1.6029
0,0,-0.331353,-0.331353,-0.994059,-0.331353,-1.32541,-0.662706,-1.65677,-3.31353,-3.64488,-3.97624
0,0,-0.941491,-0.941491,-2.82447,-0.941491,-3.76596,-1.88298,-4.70745,-9.41491,-10.3564,-11.2979
0,0,-0.297342,-0.297342,-0.892026,-0.297342,-1.18937,-0.594684,-1.48671,-2.97342,-3.27076,-3.5681
0,0,-0.063195,-0.063195,-0.189585,-0.063195,-0.25278,-0.12639,-0.315975,-0.63195,-0.695145,-0.75834
0,0,0.410392,0.410392,1.23117,0.410392,1.64157,0.820783,2.05196,4.10392,4.51431,4.9247
0,0,1.56717,1.56717,4.7015,1.56717,6.26867,3.13433,7.83583,15.6717,17.2388,18.806
0,0,0.981587,0.981587,2.94476,0.981587,3.92635,1.96317,4.90793,9.81587,10.7975,11.779
0,0,-0.513237,-0.513237,-1.53971,-0.513237,-2.05295,-1.02647,-2.56618,-5.13237,-5.64561,-6.15884
0,0,0.644396,0.644396,1.93319,0.644396,2.57759,1.28879,3.22198,6.44396,7.08836,7.73276
0,0,-1.58349,-1.58349,-4.75047,-1.58349,-6.33396,-3.16698,-7.91744,-15.8349,-17.4184,-19.0019
0,0,0.0950315,0.0950315,0.285094,0.0950315,0.380126,0.190063,0.475157,0.950315,1.04535,1.14038
0,0,-0.30758,-0.30758,-0.922741,-0.30758,-1.23032,-0.61516,-1.5379,-3.0758,-3.38338,-3.69096
0,0,0.666071,0.666071,1.99821,0.666071,2.66428,1.33214,3.33035,6.66071,7.32678,7.99285
0,0,0.811434,0.811434,2.4343,0.811434,3.24574,1.62287,4.05717,8.11434,8.92577,9.73721
0,0,-0.493865,-0.493865,-1.48159,-0.493865,-1.97546,-0.987729,-2.46932,-4.93865,-5.43251,-5.92638
0,0,1.19373,1.19373,3.58118,1.19373,4.77491,2.38745,5.96863,11.9373,13.131,14.3247
0,0,-0.847049,-0.847049,-2.54115,-0.847049,-3.3882,-1.6941,-4.23525,-8.47049,-9.31754,-10.1646
0,0,-0.0318458,-0.0318458,-0.0955373,-0.0318458,-0.127383,-0.0636915,-0.159229,-0.318458,-0.350303,-0.382149
0,0,0.281296,0.281296,0.843887,0.281296,1.12518,0.562591,1.40648,2.81296,3.09425,3.37555
0,0,1.49747,1.49747,4.49241,1.49747,5.98988,2.99494,7.48735,14.9747,16.4722,17.9696
0,0,0.722375,0.722375,2.16712,0.722375,2.8895,1.44475,3.61187,7.22375,7.94612,8.66849
0,0,-0.00424103,-0.00424103,-0.0127231,-0.00424103,-0.0169641,-0.00848205,-0.0212051,-0.0424103,-0.0466513,-0.0508923
0,0,0.407924,0.407924,1.22377,0.407924,1.63169,0.815847,2.03962,4.07924,4.48716,4.89508
0,0,-0.434876,-0.434876,-1.30463,-0.434876,-1.7395,-0.869752,-2.17438,-4.34876,-4.78363,-5.21851
0,0,0.206591,0.206591,0.619774,0.206591,0.826365,0.413183,1.03296,2.06591,2.2725,2.4791
0,0,-0.000384585,-0.000384585,-0.00115376,-0.000384585,-0.00153834,-0.00076917,-0.00192293,-0.00384585,-0.00423044,-0.00461502
0,0,0.347495,0.347495,1.04248,0.347495,1.38998,0.69499,1.73747,3.47495,3.82244,4.16994
0,0,-0.839794,-0.839794,-2.51938,-0.839794,-3.35918,-1.67959,-4.19897,-8.39794,-9.23774,-10.0775
0,0,0.086119,0.086119,0.258357,0.086119,0.344476,0.172238,0.430595,0.86119,0.94731,1.03343
0,0,0.155986,0.155986,0.467957,0.155986,0.623943,0.311971,0.779928,1.55986,1.71584,1.87183
0,0,-0.93257,-0.93257,-2.79771,-0.93257,-3.73028,-1.86514,-4.66285,-9.3257,-10.2583,-11.1908
0,0,1.20986,1.20986,3.62957,1.20986,4.83943,2.41971,6.04928,12.0986,13.3084,14.5183
0,0,-0.878773,-0.878773,-2.63632,-0.878773,-3.51509,-1.75755,-4.39386,-8.78773,-9.6665,-10.5453
