# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = tuples_model
# start_datetime = 2023-11-21 14:31:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4185176054 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_tuple_data/../../data/tuples/tuples_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,bar:1,bar:2,bar2:1,bar2:2:1,bar2:2:2,bar3:1,bar3:2:1,bar3:2:2:1,bar3:2:2:2
-2.08751,0.75413,0.670373,3,7,0,8.33474,0.202642,0.311933,-0.0526945,-0.29919,0.811517,-0.862005,0.916126,0.365559,0.547705,-0.398723,0.135425,0.325903,-0.882399,0.0057892,-0.171281,0.422266
-2.69251,0.664011,0.670373,2,3,0,9.53991,-0.294476,0.174225,0.0435091,-0.896779,-0.0326358,-0.0932691,0.319492,-0.475547,0.750856,-0.123873,-0.545267,1.43372,0.417533,-0.985066,-0.122684,-0.179215
-2.79976,0.586345,0.670373,3,7,0,15.055,0.99285,0.760623,-0.843872,0.531225,-0.306819,-0.606531,0.44536,0.0132421,-0.614575,-0.159578,0.496438,-0.896303,-0.295308,-0.019755,-0.0458403,0.915253
-6.19004,0.649972,0.670373,3,7,0,11.627,0.237075,0.842171,-2.29896,0.778328,-0.197084,-0.90812,0.47456,0.669101,0.735183,0.335741,1.02695,-0.179111,-0.751706,-0.391042,-0.884428,0.973163
-5.49848,0.508215,0.670373,3,7,0,24.4451,-0.256294,-0.461634,2.07188,-0.702333,0.41823,0.636433,-0.70396,1.0402,-0.183598,-0.284141,-0.936173,-0.102249,0.528386,0.581641,1.10431,-0.967655
-8.37892,0.697099,0.670373,3,7,0,15.9696,-0.683745,-2.37161,1.02317,0.50168,0.479783,0.726566,0.0104858,0.65551,-0.00353369,0.532826,0.825866,1.03485,-0.130249,-1.00452,-2.16268,0.662749
-6.98798,0.755323,0.670373,3,7,0,18.7109,0.0260585,1.76247,-1.43682,-0.601622,-0.386834,0.266839,-0.337567,-0.591644,0.337223,-1.0375,0.243988,-1.06766,-0.067779,1.51312,1.73998,0.215646
-10.6589,0.718189,0.670373,3,7,0,17.8131,1.48675,-1.63323,1.4928,0.796361,0.620423,-0.240335,-0.724505,0.136043,-0.554659,0.50861,-0.5368,2.20388,0.165681,-1.55686,-2.10263,-0.0859238
-9.87822,0.83292,0.670373,3,7,0,23.1485,-1.59905,1.06726,-1.62494,-0.815069,-0.613208,0.741935,0.871813,0.308586,0.339416,-0.764382,0.447921,-2.23341,0.235532,1.49166,1.67118,0.110771
-5.38694,0.985444,0.670373,3,7,0,14.5899,-0.132615,-0.33565,1.52694,0.138176,0.735455,-0.529407,-0.574519,-0.342111,-0.0168358,1.58783,-0.491357,1.88869,0.141862,0.177292,-0.475186,0.645954
-7.45811,0.709637,0.670373,3,7,0,15.4751,1.18695,-0.131693,-2.26814,0.671845,-0.671897,0.742111,0.248427,0.291214,-0.317477,-1.5166,0.501891,-1.46515,-0.0339618,-0.773277,-0.262147,-1.13058
-7.45012,0.97216,0.670373,3,7,0,14.0567,-0.826775,0.533238,2.15076,-0.583874,0.54596,-0.140013,0.243091,-0.0234056,0.138198,1.54483,-0.876529,0.961371,0.0631284,1.41635,1.093,1.13382
-8.10513,0.810169,0.670373,3,7,0,17.2902,0.760324,-0.531981,-2.02705,0.581245,-0.312471,-0.138677,0.065175,-0.288932,-0.616395,-1.71094,2.09978,-0.807338,-0.337331,-1.11189,-0.926133,0.349064
-6.84252,0.934269,0.670373,3,7,0,15.5399,-0.104978,-0.627364,-2.64085,0.863764,-0.190798,-0.00305281,0.941118,-0.406767,-0.867464,-0.119535,0.827297,-0.701524,-1.26152,-0.522911,-0.737339,0.347549
-6.38582,0.828371,0.670373,3,7,0,14.7119,0.124049,0.661393,2.42083,-1.36515,-0.533487,-0.0762895,-0.743925,0.892128,0.736404,0.247041,-0.865281,0.596677,0.742325,0.629664,0.545775,0.0397732
-7.2995,0.882375,0.670373,3,7,0,13.9488,0.522938,-1.02011,-1.87461,1.81243,0.635741,0.0332922,1.7477,-0.911538,-0.673623,-0.565176,0.318016,-0.245839,-1.04657,-0.0153473,0.259474,-0.312355
-5.94551,0.929604,0.670373,2,7,0,11.1009,0.718252,-1.01427,-0.85766,0.705296,-0.0958347,0.628685,1.23366,-0.934041,0.670359,-0.89551,-0.128507,0.318503,-2.04937,-0.218823,-0.695289,0.462685
-6.92305,0.969727,0.670373,3,7,0,11.6938,0.377168,0.998821,0.427945,-0.742118,0.090179,-1.12589,-1.66719,0.876427,-0.28202,0.852702,-0.297222,-0.399302,1.95827,0.420212,1.214,-0.780574
-4.14762,0.915794,0.670373,3,7,0,11.7357,-0.26355,-0.507519,0.164198,0.630647,0.161519,0.96539,0.904302,-0.576987,0.556458,-0.776076,0.501793,-0.0866005,-1.36687,-0.895577,-1.16606,0.483171
-4.79803,0.667393,0.670373,3,7,0,13.3132,1.49407,0.282197,-0.40452,-0.110226,0.0276476,-0.303159,-0.664837,0.148696,-0.511219,0.577368,0.112353,-0.0247141,1.74161,0.504133,1.62906,-0.0498502
-4.90135,0.880467,0.670373,3,7,0,10.9714,-1.5078,-0.311644,0.240503,-0.350401,0.640627,0.20167,0.580596,-0.139109,0.933381,-0.713909,-0.094589,-0.024822,-1.79734,-0.611051,-1.16338,-0.310344
-6.06676,0.864492,0.670373,3,7,0,12.3885,1.9483,0.212991,-0.453851,-0.281796,-0.637942,-0.103696,0.513079,-0.487198,-0.7628,0.241317,1.28056,-0.268853,1.79165,0.779754,0.944993,0.159015
-5.67364,0.687951,0.670373,3,7,0,20.2599,-0.707286,-0.190992,0.915027,0.10182,0.713254,-0.176386,1.34028,0.327366,0.103459,1.0832,0.221156,0.45013,-1.65617,-1.08154,-1.4036,0.44868
-7.97506,0.832404,0.670373,3,7,0,13.8385,0.715261,0.244055,-1.83743,0.617527,-0.491234,0.125308,-0.505133,0.998021,0.211797,0.0774786,-1.16632,0.106092,-0.384774,-1.01172,2.46302,-1.20531
-13.0189,0.783487,0.670373,3,7,0,17.4834,-0.521948,-0.207082,3.01279,-1.30273,-0.689055,0.0730787,1.32362,-1.30477,0.532536,-0.196963,0.930571,0.0977309,0.169087,-0.720531,-2.68206,1.44045
-6.30192,0.995601,0.670373,3,7,0,16.8679,-1.23792,0.0697267,-1.38425,0.851306,0.136638,-0.0402054,-1.09106,-0.220515,-0.202603,-0.572239,-1.65589,0.104388,0.374951,-0.690921,1.79484,0.453353
-7.78618,0.919193,0.670373,3,7,0,13.307,1.61899,0.556246,0.801338,-1.13775,0.0946638,-0.896354,1.62081,1.13644,-0.158688,1.13917,0.481223,0.559997,1.18376,1.26939,-1.04211,-0.087033
-8.15329,0.882862,0.670373,3,7,0,16.6802,-1.69236,-0.755729,-0.781385,1.47841,-0.647893,-0.118367,-1.6359,-0.968185,0.104867,-1.25418,-0.558638,-0.632503,-0.900932,-1.45582,0.822238,0.352872
-5.90568,0.737119,0.670373,3,7,0,18.0112,0.731906,-0.146996,0.479613,-1.78913,1.271,0.562648,0.221707,0.681647,-0.108459,1.42321,-0.078251,0.250707,0.601307,1.6016,-0.583662,-0.0600989
-8.9925,0.794784,0.670373,3,7,0,14.8244,0.814051,0.121791,-0.658938,0.733647,-0.811057,-1.39656,-0.286082,-0.601117,0.7708,0.48798,-0.0376291,2.30187,-1.51657,-1.11626,-0.459609,-1.84231
-10.3839,0.94344,0.670373,3,7,0,17.4732,-2.98034,0.524623,0.274354,-0.01874,-0.306918,-0.122832,0.452226,-1.15438,0.333323,-1.7802,1.06122,0.291092,-1.75788,-1.06809,-1.07899,-0.0424884
-12.3807,0.772974,0.670373,3,7,0,22.7059,1.34183,0.257278,1.12547,-1.50683,1.10581,2.1487,-0.823912,-0.588798,0.00721524,-0.70097,1.53256,-0.823648,-2.43101,-1.1281,1.26422,-0.439253
-12.5398,0.970078,0.670373,3,7,0,23.8979,-0.28141,0.0232083,-0.60063,2.37961,-1.58538,0.723169,0.447249,0.383681,-1.59834,1.28982,-0.898178,2.36299,0.00909069,1.20747,-1.67408,0.850601
-8.26405,1,0.670373,3,7,0,19.3611,0.918873,-0.666618,-0.598356,-0.512923,1.5871,-0.311519,-0.873877,-2.12491,1.28651,0.128355,-0.429253,-0.224807,-1.65155,-1.27016,0.512034,0.462579
-5.75858,0.982105,0.670373,3,7,0,13.4883,-1.31767,-0.625306,1.13057,-1.02724,2.00734,-0.594228,-0.455279,-0.269703,0.078629,0.484128,0.385325,1.08454,-0.428402,0.68444,0.187263,0.376342
-7.04742,0.903981,0.670373,3,7,0,12.8679,0.257043,2.05179,-0.81584,0.313783,-1.40456,0.44089,-0.779475,-0.187132,0.539988,-0.490178,0.00548341,-0.0555427,-1.33645,1.90943,-0.506495,-0.146747
-9.04251,0.813342,0.670373,3,7,0,15.886,0.827843,1.60731,0.301236,-0.62032,-1.6562,-0.373114,0.962359,1.49558,-0.270037,0.873165,-0.14076,0.498602,1.76319,-1.46507,-1.04841,0.915112
-6.72203,0.986167,0.670373,3,7,0,12.4134,-0.807799,-1.65933,-0.383544,0.446372,1.2265,0.523576,-0.947552,-0.831149,0.244786,-0.871137,0.111299,-0.304776,-1.29007,1.32836,1.15522,-0.798262
-7.96771,0.767981,0.670373,3,7,0,16.9321,1.02648,1.50014,0.659257,-0.198194,-1.55429,0.483542,1.00969,0.608418,-0.234626,0.0924161,-0.659642,1.17913,1.17851,-1.66035,-0.877977,1.1457
-11.1911,0.501089,0.670373,3,7,0,25.0227,-0.716978,0.126562,0.224313,0.54448,1.80121,-0.671955,-2.28766,-0.971939,0.740439,-0.143358,0.865055,-0.63486,-0.988412,2.08136,0.133726,-2.14111
-10.28,0.999006,0.670373,3,7,0,19.1857,-0.636078,-1.60694,-1.81691,0.725817,-1.21108,-0.622707,-0.0818323,0.16871,-0.79865,1.09846,0.305674,-1.20191,0.221148,-2.15324,-0.269229,1.92746
-8.73931,0.987383,0.670373,3,7,0,15.1441,0.611922,1.63779,1.78444,-0.0844332,0.577923,0.460511,-0.0775497,-0.0380322,1.01553,-0.787112,-0.283377,1.23288,0.0284984,2.00138,-0.0414003,-1.84871
-9.66012,0.962861,0.670373,3,7,0,16.6233,-0.568792,-1.05032,-1.81086,-0.455925,-0.570598,-0.176462,-0.343718,0.239568,-0.910137,2.21958,0.736779,-0.572837,-0.0497007,-1.94944,0.214924,1.84374
-10.7316,0.865948,0.670373,3,7,0,18.5771,0.537575,0.96673,1.67385,0.24265,-0.602652,0.90321,0.29367,-0.138497,0.633836,-2.54462,-0.746317,0.61876,0.532023,2.17736,-0.535696,-1.72247
-11.3866,0.917779,0.670373,3,7,0,18.7897,-1.47414,-0.611385,-0.934086,1.26208,1.6047,-0.465545,-0.679695,0.41579,0.829375,1.93878,-0.0728735,0.309127,-1.44354,-0.367435,0.294672,2.73516
-10.5508,0.986966,0.670373,3,7,0,17.6106,1.42483,0.573658,0.89884,-1.093,-1.11544,0.268597,0.922567,-0.407915,-0.704047,-2.00132,0.149145,-0.0903372,1.41429,0.0896843,-0.0385737,-2.80444
-11.9292,0.959745,0.670373,3,7,0,17.73,-0.969396,-0.712103,-1.12238,0.507949,0.950704,-0.638367,-0.995773,1.04272,0.752119,2.18277,0.921715,0.0901678,-1.40345,-0.171129,0.400945,3.02589
-10.437,0.863799,0.670373,3,7,0,23.409,1.61773,0.502156,0.860713,-0.952233,-0.409122,-0.229167,-0.215834,-0.985563,-1.0409,-2.29991,-1.032,-0.499181,1.2296,0.138112,-1.07575,-2.17803
-14.3957,0.691255,0.670373,3,7,0,24.7055,-2.29421,0.0603609,-1.97669,0.983848,0.32207,-0.163619,0.726972,0.541104,0.555426,2.34366,0.74553,-0.586748,-1.11083,-1.35467,0.925659,2.65897
-14.1366,0.930022,0.670373,3,7,0,24.9225,0.259629,-1.53015,-0.932026,2.07637,1.32935,-0.226283,0.894862,-0.336822,-0.306259,2.40155,-0.411818,-1.86878,0.484274,-0.304875,-1.19684,2.58239
-3.75669,1,0.670373,2,7,0,15.8574,0.39661,-0.338354,0.381882,1.71338,-1.11537,0.0532584,0.354506,0.607076,0.670908,0.88853,0.276289,0.00758749,-0.665158,-0.60357,-0.111098,0.532849
-5.4,0.779154,0.670373,3,7,0,11.1971,-0.507065,0.555548,0.230122,-1.58876,1.32119,-0.188616,-0.508973,-0.498461,-1.34244,-1.3166,0.425236,0.150676,0.65546,0.404751,0.977196,-0.284623
-2.98619,0.892428,0.670373,3,7,0,10.2047,-0.165707,-0.84555,-0.280767,-0.382552,-0.851419,-0.529717,0.12,0.0350511,-1.10345,-0.0575817,-0.932781,-1.00955,-0.261267,0.867945,0.0416019,-0.223888
-6.81532,0.805794,0.670373,3,7,0,9.45219,-0.0616391,0.0581831,-1.58515,-0.0331614,-0.816768,0.579142,0.749744,1.10398,1.83937,-0.537266,-0.556635,-1.3718,-0.572885,0.528756,0.835865,1.07525
-6.89584,0.756347,0.670373,3,7,0,17.7723,0.0716306,-0.231126,1.54563,0.209967,0.32167,-0.906728,-0.3412,-0.996075,-1.88307,-0.0286143,0.534665,1.49167,0.544681,-0.353098,-0.995556,-1.34003
-6.65236,0.978509,0.670373,3,7,0,12.8819,-0.673747,0.348301,-0.461202,-1.08272,0.63837,0.45788,1.6244,-0.810105,-0.406144,1.28612,0.358464,0.252352,0.914782,1.25892,0.381314,-1.68939
-11.6839,0.672393,0.670373,3,7,0,18.2119,1.77014,-0.112216,-0.234836,-1.49972,0.62449,-1.79527,0.0173695,-0.768449,1.53163,0.72383,-1.40962,-0.839687,-1.26363,-0.673492,1.42799,-2.01551
-10.957,1,0.670373,3,7,0,20.8756,3.67087,-1.01598,0.400426,1.03816,-0.864845,-0.246966,-0.665383,0.540532,1.48148,-0.304107,1.05988,0.096616,0.317621,-0.442987,0.704543,-0.64109
-7.97169,1,0.670373,3,7,0,16.365,-2.88722,1.00757,-0.159607,-0.112892,0.75123,-0.73341,-0.0158758,1.1749,0.160576,0.656454,-0.510396,-1.05731,-0.916177,0.974338,-0.518759,-0.422004
-7.14245,0.933104,0.670373,3,7,0,13.9229,1.85149,-0.870758,0.236757,0.0816381,0.61368,-0.832475,0.823655,-0.404098,-1.17251,-1.26376,0.434679,-0.991945,1.13028,1.31362,-0.826294,0.542192
-7.7234,0.912281,0.670373,3,7,0,14.2263,-2.47717,0.955601,0.306499,1.03783,-1.74167,0.387564,-0.820966,0.814326,-0.802329,0.143275,-0.624724,0.1888,0.982894,-0.474807,-0.36414,-0.539619
-10.3672,0.841071,0.670373,3,7,0,16.5284,-1.56026,0.311371,-0.14236,1.01647,-2.29072,-1.08997,-0.955424,1.41489,-0.590004,-0.7318,-0.270909,0.353656,1.81126,-0.696905,-1.40364,-0.9903
-8.45451,0.994719,0.670373,3,7,0,18.6542,0.683287,-0.52088,-0.259552,0.140655,-0.00861639,0.151545,0.853095,-1.67218,-1.26079,1.02735,1.77065,-0.38311,-0.323544,0.638701,2.16505,1.18727
-7.12748,0.996359,0.670373,3,7,0,13.303,-0.635423,0.604625,0.349143,-0.152017,-0.452698,0.435141,-0.905287,1.20656,1.1709,-0.837572,-1.72233,0.357241,-0.314564,-0.565681,-1.80768,-1.34825
-8.03961,0.982637,0.670373,3,7,0,11.9977,0.577401,-0.527433,-0.384011,-0.23392,0.821149,-0.640148,1.06826,-1.67622,-0.975458,0.904525,1.70198,-0.45169,0.866914,0.545737,1.64873,1.26189
-7.12924,0.923306,0.670373,3,7,0,16.075,0.575129,0.494872,1.8305,0.27451,1.52514,-0.664477,-0.158453,0.0496827,0.667821,-0.697549,-1.42506,0.651819,-0.277458,-0.123767,-1.08256,-1.67604
-6.43506,0.791074,0.670373,3,7,0,15.8044,-1.16592,-0.00633098,-1.16742,-0.135652,-1.04568,0.498051,-0.327011,0.492238,-1.07244,-0.0202085,1.49826,-1.01423,0.63424,0.666531,1.06574,1.42562
-4.58766,0.739595,0.670373,3,7,0,16.8244,1.22882,0.0117834,1.15405,0.335778,0.165077,0.325363,0.0943036,-0.546433,0.849583,-0.382028,-1.48658,0.931986,-0.373406,-0.503096,-0.776312,-0.915724
-6.57933,0.873986,0.670373,3,7,0,10.1741,-1.51105,-0.871087,0.263674,-1.21261,-0.944798,0.787903,-1.08182,1.22916,-1.36531,-0.597317,0.570533,-0.912522,0.437305,-0.242953,0.856902,0.135758
-3.63056,0.80044,0.670373,3,7,0,13.7644,-0.986784,0.394499,0.159355,0.144858,-0.317501,-0.308279,-0.334108,0.743614,-0.199412,-1.09853,-0.0491051,-1.56635,0.964945,0.101329,0.42119,0.635403
-3.63056,0.496688,0.670373,2,3,0,14.1289,-0.986784,0.394499,0.159355,0.144858,-0.317501,-0.308279,-0.334108,0.743614,-0.199412,-1.09853,-0.0491051,-1.56635,0.964945,0.101329,0.42119,0.635403
-4.04757,0.902014,0.670373,3,7,0,7.94415,0.0734892,-0.62399,-0.0355924,-0.421599,-0.305275,0.221311,-1.26172,0.882181,-0.928621,0.563471,-1.54642,0.307322,-1.04131,0.440608,0.246678,-0.0632266
-8.37554,0.711135,0.670373,3,7,0,13.3552,-0.348306,0.36042,-1.4692,0.352748,-0.752191,-0.646283,1.19116,0.383712,0.0998416,-0.226401,1.60387,2.38279,-0.506958,-1.69058,-0.464549,-0.158355
-3.9765,1,0.670373,3,7,0,10.9338,0.179698,0.40984,0.7716,0.54371,0.58576,-0.590765,0.50747,-0.653766,0.669245,0.320691,0.0767651,1.1484,-0.0132268,-1.65339,-0.229875,-0.906946
-4.4284,0.914127,0.670373,3,7,0,8.01368,-0.248902,-0.355251,-0.923929,-0.103085,-0.135624,0.423826,-0.47442,0.904417,-0.812369,-0.397975,-0.0565231,-1.16677,0.0342789,1.8675,0.115807,0.937176
-4.96586,0.733159,0.670373,3,7,0,12.7216,0.233034,-0.00117038,0.87191,0.341183,0.851807,-0.898191,0.720641,-0.054697,0.891617,0.332639,0.0696024,1.10078,0.577301,-1.96398,-0.1518,-0.781284
