# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = tuples_model
# start_datetime = 2023-11-21 14:19:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4184455557 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_tuple_data/../../data/tuples/tuples_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,bar:1,bar:2,bar2:1,bar2:2:1,bar2:2:2,bar3:1,bar3:2:1,bar3:2:2:1,bar3:2:2:2
-4.38787,0.763822,0.68138,3,7,0,13.2468,0.858284,-0.919954,-0.471349,-0.204073,-0.466075,0.126283,0.0897955,-0.12373,-0.580352,1.9667,0.704245,-0.757241,-0.113739,-0.317632,-1.13017,-0.0849391
-13.3704,0.569281,0.68138,3,7,0,17.2023,1.40227,-0.0767341,1.30401,-0.490289,0.220901,3.89201,-1.19501,0.0473381,1.23263,0.146932,0.546653,-0.536981,-0.643054,0.397343,-1.85628,-0.235884
-8.53426,0.960706,0.68138,3,7,0,21.2619,1.66326,-1.38536,0.460607,-1.15091,-0.943043,-1.32359,0.280937,0.825215,1.73279,-1.02226,1.23593,-0.224746,0.102217,-1.21236,-0.440813,0.380523
-8.70317,0.977356,0.68138,3,7,0,16.1526,-2.01637,2.00425,-0.503221,0.948861,0.630519,1.48927,-0.248257,-1.26406,-1.2775,0.335765,-0.425557,-0.570275,0.169147,1.17165,-0.226507,-0.437395
-9.4216,0.852162,0.68138,3,7,0,18.2048,2.08862,-2.05299,-0.399023,-1.49144,-0.403513,-1.68154,0.692531,0.826141,1.57806,-0.541008,0.418658,0.564827,-0.114397,-0.362184,0.233159,0.50407
-8.82573,0.653873,0.68138,3,7,0,23.3477,-0.870868,2.0704,0.458084,2.17008,0.533713,1.53215,-1.77428,-0.683694,-0.74002,-0.673926,-0.259601,-0.216525,0.166597,-0.26019,-0.105711,-0.46569
-9.41842,0.977881,0.68138,3,7,0,14.8902,0.742238,-2.01245,-1.1406,-2.12954,-0.963283,-1.5214,1.7787,0.593108,0.771317,0.585365,0.257778,0.205285,-0.579351,-0.183663,0.460145,0.120987
-5.49015,0.936567,0.68138,3,7,0,14.6983,0.519102,0.682376,1.14631,0.750314,0.321468,-0.086386,0.254792,-0.402273,1.84578,1.09539,0.506341,-1.44899,0.582771,-0.170987,-0.707407,-0.445639
-9.75655,0.729694,0.68138,3,7,0,17.3953,-1.44874,-0.018661,-1.28958,0.406257,0.848748,-0.56379,-0.269991,-0.662801,-1.19845,1.88093,-1.52794,-2.08282,0.139212,1.5248,0.142141,0.154513
-11.1143,0.837263,0.68138,3,7,0,20.0239,1.50113,0.351096,1.02343,-0.0850833,-0.587212,1.57768,-0.317633,1.04841,1.78303,-2.35771,1.42373,1.51368,0.503339,-1.13738,-0.116685,-0.382867
-6.89606,0.964174,0.68138,3,7,0,15.509,-0.6889,0.126892,-0.709567,0.246871,0.738793,-1.16564,0.364834,-1.01219,-1.66088,1.22583,-1.87211,-0.653468,-0.659058,1.0029,0.00569581,0.204139
-6.75567,0.656657,0.68138,3,7,0,20.1154,0.965783,-0.736717,1.12651,-0.236535,-0.0876821,1.18642,0.271099,1.26765,1.16105,-1.11842,1.88022,0.655464,0.742854,-0.681156,0.179884,-0.0572993
-6.43782,0.996783,0.68138,3,7,0,12.3186,2.22452,0.723696,0.275842,-0.00876255,1.19733,-0.388132,1.67099,0.260415,-0.573094,-0.921759,0.484779,0.356366,-1.01716,-0.164811,-0.500283,-0.175529
-5.85505,0.608045,0.68138,3,7,0,23.4528,-0.614033,0.22784,-1.77967,0.15759,1.38089,-0.679882,0.855702,0.0483612,-1.18659,-0.109704,-1.57707,0.535183,-0.268666,0.684512,-0.326086,0.380516
-4.85159,0.843315,0.68138,3,7,0,13.9967,0.754962,-0.00244866,0.815485,0.268169,-0.990629,1.12906,-1.05879,0.123495,1.32585,-0.0322977,1.5801,-0.546581,0.363232,-0.400877,0.0619298,-0.391144
-4.08613,0.799783,0.68138,3,7,0,11.807,-0.745745,-0.190818,-0.599376,-0.0753764,0.4598,-1.20312,1.16232,0.0929014,-1.00914,-0.0161373,-1.2612,-0.554331,0.163513,0.983965,0.312783,0.432386
-10.1539,0.726957,0.68138,3,7,0,13.7572,-2.46343,1.22752,2.30198,-0.114008,-0.325098,0.231701,1.52987,0.827794,-0.161618,-0.0274025,0.170489,0.229187,1.01534,0.256743,1.14015,1.31531
-6.10217,0.875027,0.68138,3,7,0,18.9144,-0.246822,-1.23757,-2.05631,-0.0749311,0.285302,0.321013,-0.484511,-0.857433,0.644445,0.0166421,0.566636,-0.231932,-0.916742,-0.358337,-1.03764,-1.54513
-8.35917,0.499275,0.68138,3,7,0,22.578,0.289176,1.68489,2.10535,0.09683,-0.608547,-0.0797886,0.961243,1.09097,-1.04928,0.191041,-0.570825,0.219581,0.806596,1.55855,0.385499,1.45714
-7.52472,0.995719,0.68138,3,7,0,15.3679,-0.229499,-0.848353,-1.58859,0.0855992,0.255852,-0.52626,-0.72176,-0.626933,0.790483,1.2967,0.723963,-0.802848,-1.05267,1.68723,-0.204622,-1.73724
-7.65771,0.994146,0.68138,3,7,0,13.5618,-0.676505,-0.435803,-1.60985,0.996659,-1.18877,-0.281382,0.468825,-1.19845,0.857823,0.620303,0.3953,-0.812729,-0.479017,1.59527,-0.52213,-1.71758
-5.88689,0.930532,0.68138,3,7,0,14.4775,0.509068,0.257758,1.81844,-0.636435,0.919288,0.436039,-0.227961,1.16383,-1.15965,-0.465083,-0.397573,0.813976,0.799698,-1.43206,0.323619,0.343471
-4.98739,0.65346,0.68138,3,7,0,16.343,-0.629667,-0.191836,0.811256,-1.13502,-0.46893,0.143975,0.406853,-0.397315,-2.42392,0.0345143,-0.627775,0.395359,-0.438256,-0.62938,-0.0517029,0.115026
-5.0472,0.963396,0.68138,3,7,0,10.0822,0.906694,-0.227354,-0.733469,1.36217,0.631557,0.596848,-0.484913,0.330668,1.84334,-0.0829797,1.0273,-0.936924,0.42509,0.183926,0.181805,-0.376868
-10.0403,0.776748,0.68138,3,7,0,15.0061,1.53414,-0.632053,-0.967688,1.15568,0.612469,2.74663,-0.277231,0.0277701,1.33411,0.287447,-1.43118,0.244192,-0.159722,-0.500474,1.47978,0.789057
-5.62096,1,0.68138,3,7,0,13.8284,0.671781,-0.713205,-0.160045,0.368701,-0.829308,1.9901,1.54435,-0.638055,-0.569989,0.0608323,0.411708,0.744727,-0.20105,0.502492,1.00544,-0.568732
-5.54341,0.644366,0.68138,3,7,0,17.61,-0.640024,-0.091765,0.0306391,-0.774757,0.96898,-2.38537,-0.917737,0.653932,-0.573228,0.702393,0.0656755,-0.506382,0.382662,-0.0843721,-0.963191,0.0694362
-13.7506,0.629448,0.68138,3,7,0,19.0331,0.329154,0.366046,2.25052,-0.619953,-1.7928,2.29657,1.2006,-0.485629,0.330557,-1.70639,0.292447,-1.40656,1.87412,-0.00977861,0.992363,1.43594
-13.3535,1,0.68138,3,7,0,20.3772,-0.384908,-0.257246,-2.69666,0.420766,1.56306,-2.30592,-1.29974,0.951678,-0.926405,1.60073,-0.294242,1.39821,-1.44094,0.144593,-0.871281,-0.60807
-13.4958,0.997708,0.68138,3,7,0,22.3615,0.0214397,0.6061,2.71365,-0.631027,-1.25253,2.22119,1.37266,-0.747386,0.821399,-1.45304,0.293538,-1.39919,1.57687,0.87084,1.09144,0.806404
-7.71918,1,0.68138,2,3,0,16.4442,-0.246512,-0.217719,1.70783,-1.28118,-1.19602,1.87221,1.39037,-0.467562,0.0926042,-0.302335,-0.16506,-1.30985,0.8888,0.92171,0.355744,0.275157
-9.76782,0.926634,0.68138,3,7,0,16.0977,1.17271,-0.398565,-1.07179,-0.704919,-0.439422,0.65525,1.60671,0.550931,-2.0566,-0.579747,-2.15873,-1.3996,0.841479,-0.209446,0.878312,0.374593
-9.13691,0.995038,0.68138,3,7,0,15.1269,-0.652241,-0.159247,1.03111,0.54251,0.784304,-0.496542,-1.71524,-0.223086,2.47783,0.391685,1.70738,1.43312,-0.255238,-0.0990165,-1.12336,-0.114309
-7.91995,0.912224,0.68138,3,7,0,17.5294,0.500018,0.0318818,-1.16898,-0.3991,-1.19177,0.943395,1.4964,-0.0129606,-1.70558,-0.279273,-1.70831,-1.4379,-0.119706,-0.132726,1.21367,0.188562
-7.42432,0.883829,0.68138,3,7,0,16.9955,-0.751719,0.25041,0.854131,0.15287,1.09579,-1.16205,-1.25234,0.237163,1.48676,0.128611,1.70069,1.42351,0.0784976,-0.891493,-1.09469,-0.383709
-6.87437,0.955583,0.68138,3,7,0,14.353,1.2599,1.03673,-1.50836,-0.189432,-0.0625247,0.310852,1.69803,0.704445,-0.107794,-1.21307,0.438903,0.577786,0.226034,0.580291,-0.161063,1.69471
-6.99782,0.888738,0.68138,3,7,0,14.8051,0.0921297,-0.440887,1.53834,-0.0488752,0.412415,-1.09737,-2.02285,-0.539899,-0.0471053,0.980661,-0.881921,0.29674,-0.390629,-0.173371,0.718906,-1.77114
-5.46823,0.979455,0.68138,3,7,0,11.6923,-0.924125,-0.567607,0.253592,-0.296554,1.0248,0.514891,-0.298767,0.588678,-1.43986,-0.501409,-1.67594,-0.0545464,-0.32107,-0.478322,0.238495,-1.52702
-5.63032,0.68743,0.68138,3,7,0,14.979,0.443966,0.234673,-0.229237,0.99843,-1.04221,0.251484,0.246438,-1.0002,1.40979,1.20789,0.867028,-0.37423,0.0577587,0.140726,0.150394,1.83424
-7.24696,0.659928,0.68138,3,7,0,16.9892,-0.610081,-0.229273,1.11931,-2.07387,0.112885,-0.376016,-0.531871,0.991017,-1.13151,-1.21603,-0.859993,0.373823,0.0626418,0.211705,0.353667,-1.81219
-10.6022,0.763369,0.68138,3,7,0,17.5283,-1.09519,0.316479,1.72888,1.9012,-1.17176,0.228597,-2.46083,0.473268,-1.43298,1.08637,0.557252,0.424906,0.339253,0.630625,0.239776,1.14073
-7.61371,1,0.68138,3,7,0,16.4462,-0.405118,0.629741,-1.6603,-0.363534,1.47594,0.470853,2.38161,-0.305898,-0.179188,0.582059,-0.717851,1.09352,0.298083,0.089065,1.18114,0.195903
-5.32042,0.998317,0.68138,3,7,0,12.0893,0.69667,-1.13789,-0.135184,-0.397782,0.565205,-2.17233,-0.627098,-0.0311803,0.390187,0.503844,0.100449,0.46394,1.60252,-0.0456577,0.123135,-0.186375
-4.18516,0.965834,0.68138,3,7,0,9.2526,-0.254754,-1.11044,-1.66868,0.153767,-0.0866494,-1.32532,0.0420321,-0.401221,0.326845,-0.6078,0.513966,-0.340633,0.0532713,-1.1211,0.469859,0.0243977
-10.5748,0.655607,0.68138,3,7,0,14.8343,1.43245,0.323367,-1.00594,0.401737,1.39783,0.989161,0.0336681,0.602043,-0.536014,-1.06632,0.520718,-0.563003,1.59939,0.0414371,1.94976,2.47995
-9.87375,1,0.68138,3,7,0,15.8273,-2.08821,-0.134186,1.03342,-0.177252,-1.36394,-0.378475,-0.842338,-0.395014,0.281918,0.867464,-0.2332,-0.515753,-1.17187,0.124548,-1.78964,-2.37831
-12.5189,0.854071,0.68138,3,7,0,18.2619,2.15046,0.432766,-1.439,-1.0389,1.27061,-0.685274,-0.0502518,-0.112454,-0.516724,-1.85282,-0.139427,0.944128,-0.294499,-0.535489,0.770543,3.06574
-8.33325,0.770176,0.68138,3,7,0,25.3148,-2.15046,-0.297012,0.780568,0.723157,-1.48788,0.611411,-0.0115867,0.462551,0.114245,1.84808,0.129886,-0.947419,0.208459,0.584314,-1.48996,-1.03541
-8.12077,0.853476,0.68138,3,7,0,16.645,2.16336,0.160416,-0.568498,-1.67105,1.39179,-0.541851,-0.145441,-0.167005,0.2346,-1.89062,-0.13744,0.965883,-0.138009,-0.442959,1.15592,-0.0874214
-9.68445,0.97819,0.68138,3,7,0,14.2448,2.63453,0.620934,0.106454,-1.43391,1.01209,-0.142498,0.535314,0.0736672,1.24472,-1.70289,-0.31825,1.23305,0.258539,-0.900169,0.579589,1.16389
-11.5289,0.957429,0.68138,3,7,0,16.518,-2.71125,-1.43503,-0.0884158,1.76222,-0.920624,0.364436,-0.0295418,-0.192849,-1.18731,2.00978,-0.194972,-1.28342,0.0577056,0.613992,-0.0283328,-1.41447
-12.5229,0.96286,0.68138,3,7,0,18.3069,2.54134,1.34341,0.0718602,0.838658,0.353652,-0.869781,-0.204153,0.694759,1.43721,-1.13745,0.844044,1.32923,-0.114797,-1.52259,-1.49242,2.06659
-11.2402,0.900367,0.68138,3,7,0,21.0831,0.197826,0.294399,-0.149494,-0.348572,-0.18052,0.072343,-1.47864,1.67183,0.754242,-0.783656,0.0332813,0.756797,1.52336,-0.509213,-2.79636,2.24393
-5.15121,0.935991,0.68138,3,7,0,17.6662,1.8788,-0.446181,-1.71294,-0.231237,0.0109908,-0.936371,0.871487,-0.393942,-1.05163,0.259811,-0.713204,0.274852,0.0880552,0.0194237,0.0792509,-0.149075
-7.02035,0.880317,0.68138,3,7,0,11.2728,-1.91456,-0.809859,1.11643,0.542673,0.120534,1.10351,-1.09416,0.209517,0.547452,0.653023,-0.273247,-0.247824,-0.448157,-2.04417,0.6487,-0.206149
-7.46239,0.991521,0.68138,3,7,0,13.1196,1.36124,1.24578,-1.00716,-0.492797,-0.103188,-0.683048,1.83562,0.159775,-0.574874,-1.22274,-0.312831,0.976439,0.665754,1.58195,-0.67992,0.324701
-10.1631,0.873292,0.68138,3,7,0,16.5536,-1.76205,-0.04366,0.192548,-0.53594,1.17759,2.15867,-0.475132,-0.444771,-0.82104,0.774331,1.30946,1.37099,2.04065,0.814619,-0.846057,-0.115287
-8.39857,1,0.68138,3,7,0,15.9175,-1.17843,-0.279645,-0.191855,-1.20472,0.711398,1.71035,-0.578425,-2.10721,-1.25711,0.711441,0.741729,0.606216,1.53403,-0.110312,-0.462998,0.227742
-7.30497,0.88507,0.68138,3,7,0,16.3166,1.26473,0.367482,-0.471929,0.0536233,-0.833031,-1.72751,0.453605,2.13018,1.0808,-0.632236,-0.731666,-0.594522,-1.19955,-0.500272,0.277441,0.0727982
-5.54458,0.996071,0.68138,3,7,0,11.9962,-0.688991,-0.726234,0.633144,1.10468,1.01013,1.80902,-0.00449942,-0.266887,0.5388,1.04708,0.881023,0.960367,-0.268829,0.822445,-0.489781,0.167087
-6.21584,0.767948,0.68138,3,7,0,14.8164,0.971562,0.274549,-0.824247,-1.47552,-1.17804,-1.90891,-0.0500565,0.189125,-0.70054,-0.855386,-0.888765,-0.97735,0.455778,-0.0724647,0.550545,-0.0469808
-3.72678,0.984468,0.68138,3,7,0,10.1799,-1.0249,-0.0306789,-0.076238,0.576801,0.366238,0.529922,0.962866,0.758928,0.51303,1.15163,0.358103,0.0240879,-0.321177,1.31007,0.100389,0.773224
-3.74387,0.826909,0.68138,3,7,0,10.0892,1.0189,-0.0725061,0.137176,-0.474234,-0.645201,-0.511687,-0.881693,-0.164267,-0.62559,-1.08892,-0.349853,-0.0483981,0.0466513,-1.72282,-0.138075,-0.164191
-3.26344,0.974975,0.68138,3,7,0,7.07381,-0.899431,0.619506,0.561485,-0.156401,0.600927,-0.700692,0.124653,0.865496,-0.324068,0.761375,-0.598529,0.409832,0.37883,-1.10909,0.475966,-0.752747
-6.73168,0.823624,0.68138,3,7,0,9.55358,-0.669956,0.298129,1.82252,-0.130052,1.36095,-0.432234,1.70158,-0.204983,-0.18795,-0.899725,0.195894,-0.44608,-0.714038,-0.126565,1.70233,-0.323654
-7.64898,0.824428,0.68138,3,7,0,15.5724,0.176616,-1.07918,-1.78335,-0.282407,-1.12052,-0.148216,-2.05702,-0.149109,0.821124,1.18331,-0.0102694,0.19255,1.28065,0.448552,-1.16033,0.108162
-15.3909,0.590247,0.68138,2,7,0,21.9058,1.26915,-0.753565,-1.81466,-0.932676,-1.64663,-0.15375,-3.46821,0.447797,-0.453511,2.00715,-0.57769,-0.265722,1.16769,-0.74752,-1.24385,1.16969
-7.84168,0.968848,0.68138,3,7,0,23.6009,-1.68264,-0.0730408,0.0135767,-0.853364,-0.224501,-0.443111,1.85227,-1.13617,0.573704,0.582498,0.670065,-0.15488,-1.75205,1.18519,-0.891088,-0.860212
-4.70669,0.835202,0.68138,3,7,0,15.2384,1.14709,-0.132433,-0.194115,0.20084,0.0298233,-0.019939,-1.86142,1.13914,-0.152254,-0.701192,-0.566381,0.462108,1.1104,-0.415854,0.311368,0.828319
-5.36515,0.625094,0.68138,3,7,0,17.1246,-0.870358,0.198308,0.319437,1.02387,0.205704,0.0923992,2.14127,-1.45114,0.242916,0.490429,0.553717,-0.450411,-0.720229,-0.344906,-0.165536,-0.753198
-6.20509,0.770465,0.68138,3,7,0,14.4113,0.603493,-0.110367,-0.86788,-1.10086,-1.19972,-0.159173,-1.91245,1.5039,0.175947,-0.356408,-0.559599,0.469644,0.650495,0.0156794,-0.045359,1.25207
-7.65807,0.625486,0.68138,3,7,0,19.7097,-0.57349,0.451214,0.430993,0.741027,0.618903,-0.00838979,2.18426,-0.698785,-0.427537,0.253723,0.555132,-0.493311,-0.735363,0.613169,0.163439,-2.58152
-5.85799,0.996803,0.68138,3,7,0,11.0436,-1.15466,-0.228179,0.00673985,-0.338987,-1.52221,-0.110249,-1.06993,0.114714,1.14784,-0.566411,0.102382,0.720374,1.3424,-0.348097,0.818098,1.40295
-18.772,0.405591,0.68138,2,3,0,24.4718,-0.177634,-0.113346,1.74612,2.22619,1.65256,-0.533407,-0.425813,-2.45569,-3.33602,1.8287,1.66563,-0.607824,-1.15126,0.608188,0.324566,-0.921911
-4.30577,1,0.68138,2,3,0,20.5949,0.175787,0.995955,-0.232762,0.371919,0.429209,-0.301959,-1.23757,0.335438,-0.770474,-0.27757,0.875839,-0.642546,-0.649465,-1.65715,0.555399,-0.386866
-9.32446,0.809483,0.68138,3,7,0,12.8284,0.909929,-0.228023,0.0429685,-1.31588,-0.472795,-0.164422,1.674,-1.71536,-0.524396,0.799214,-2.34952,1.72485,0.671256,0.257979,0.337675,0.00203754
-8.26825,0.89301,0.68138,3,7,0,18.2116,0.636521,-0.335362,0.396054,0.0122973,-0.212568,-0.798298,-1.49306,0.822582,-2.1397,-0.724449,0.521526,-0.366192,-0.827981,1.28388,-1.52537,1.4504
-9.98872,0.888822,0.68138,3,7,0,16.2902,-0.434165,0.346385,-0.290635,-0.81689,0.273573,0.615328,1.36472,-1.33858,2.46383,1.10722,-0.514429,0.371304,0.602374,-1.44834,1.4206,-1.62232
-9.30471,0.991736,0.68138,3,7,0,17.143,-0.345937,0.486484,-1.45316,1.60787,0.857729,0.0281458,-1.86562,1.20356,-0.967508,0.998565,0.47728,0.266902,-1.33926,1.72833,-0.796054,0.493911
-11.8123,0.916507,0.68138,3,7,0,19.0026,-0.538362,0.0193284,0.657946,-2.73495,-1.25133,-1.25635,0.420286,0.910146,1.72442,-1.4062,1.86254,-0.692841,1.19323,-0.634517,-0.461341,-0.576974
-7.80625,0.990066,0.68138,3,7,0,18.9182,1.1559,0.961336,-0.176266,-1.41156,-0.591586,-0.933796,0.550584,0.0916808,0.0487106,0.664448,0.372402,-0.0574172,-2.1489,0.602214,0.191531,-2.04748
-6.80515,0.937203,0.68138,3,7,0,14.5039,1.23941,-0.524819,1.21182,-0.834955,0.0455332,0.273956,-2.28576,0.277607,0.471146,-0.35758,-0.562834,-1.5684,0.648616,-0.42056,-0.245538,-0.685452
-8.49375,0.838286,0.68138,3,7,0,15.2105,0.623025,0.792752,1.09801,-1.25698,0.00568983,0.0681185,-2.5003,-0.705181,-0.307035,-0.798835,-0.157751,-1.48555,0.956965,-0.716461,1.4121,-0.211006
-9.23256,0.98528,0.68138,3,7,0,14.8154,0.122987,-0.471687,-1.3825,1.3127,-0.0703702,-0.360316,2.38418,0.932448,0.536063,1.10892,0.970402,1.79072,-0.754485,1.06478,-0.713828,-0.162689
-11.0085,0.819017,0.68138,3,7,0,19.9904,1.02412,0.0360941,1.31273,-1.11468,0.0148145,-0.238299,-2.33001,-0.364252,-0.641534,-1.77826,-0.558605,-1.24461,1.15158,-1.4522,1.87166,0.0973819
-14.6701,0.756364,0.68138,3,7,0,23.9435,-1.02901,1.54178,0.718164,-2.04907,0.801495,0.399884,-0.595043,2.96178,1.44938,1.93582,-1.28008,0.947193,-1.24664,-1.07544,-0.361611,-0.189709
-6.9872,0.972998,0.68138,3,7,0,21.2839,1.03561,-0.182481,0.399288,-1.99786,-0.181426,0.219409,2.17944,-0.373461,-0.155164,0.421466,-0.209874,0.195132,-0.0126118,1.66463,0.828043,0.0812406
-6.72354,0.956401,0.68138,3,7,0,13.5678,-1.29185,0.815601,-0.256067,2.08315,-0.0553684,-0.505173,-1.6462,0.0902725,-0.120706,-0.267211,-0.238763,-0.704333,-0.462695,-1.56849,-0.286806,-0.579639
-9.02108,0.771511,0.68138,3,7,0,17.2999,1.10688,-0.988524,0.546982,-2.13263,1.33848,0.756714,2.11488,0.0125503,0.363917,0.557177,0.23466,0.71183,0.248998,1.51868,0.419655,0.778679
-8.60303,1,0.68138,3,7,0,12.4088,-1.26491,1.00459,-0.568096,2.08537,-1.4128,-0.71555,-1.61471,-0.478477,0.0819057,-0.274498,0.586208,-0.737466,-0.453634,-1.6231,-0.281957,-0.831753
-8.54914,0.995218,0.68138,3,7,0,15.8712,1.42145,-1.06799,0.613192,-2.32434,0.88324,0.874708,1.66832,-0.458354,-0.119299,0.246539,-0.589832,0.736655,-0.0578845,1.60419,0.138994,0.241511
-9.20715,0.85385,0.68138,3,7,0,18.7759,1.85217,-0.490881,-1.32754,-0.229789,-0.132122,-0.298743,-0.486876,-0.37733,0.909436,-1.56372,0.151763,-1.12622,-0.751729,-1.84804,-1.97314,-0.0646665
-6.56198,0.99955,0.68138,3,7,0,12.6102,-0.69405,0.294232,1.50113,0.253941,0.285581,-0.0840817,0.312679,0.289409,-0.678938,1.49526,-0.501436,0.923784,0.192741,1.24958,2.13598,-0.0712667
-9.48092,0.897978,0.68138,3,7,0,14.4963,-0.250163,-0.786878,-0.524523,-0.172301,1.30164,-1.20736,-0.280174,-0.627993,-1.93549,-0.607461,-0.483794,1.6072,0.596914,-0.50676,2.60759,-0.0741369
-6.57843,0.804187,0.68138,3,7,0,18.2718,0.305858,1.31044,1.12943,0.301795,-1.44255,0.932209,0.275361,0.927841,1.19071,0.35704,0.159703,-1.25102,-0.273978,0.401657,-1.59416,-0.423256
-11.2051,0.692582,0.68138,2,3,0,15.8538,-0.922967,2.73901,1.93395,1.54304,-1.05564,1.17947,0.402063,1.82296,0.295787,-0.323978,0.165408,0.440439,-0.737611,0.163398,-0.978455,-0.0519976
-6.70145,0.967161,0.68138,3,7,0,17.6866,0.00372692,-0.807608,1.54624,1.27416,-1.45242,0.210091,0.0436631,-1.49181,-0.582772,-0.147632,-0.860647,0.29067,0.598789,-1.04925,1.28506,0.24035
-7.48689,0.700539,0.68138,3,7,0,18.9516,-0.0513504,0.810664,-1.79847,-1.2637,0.76194,-0.222132,-0.596199,1.5275,1.46281,0.137411,0.850757,-0.310602,-0.645311,1.27474,-0.900687,-0.576496
-4.29759,0.86353,0.68138,3,7,0,14.3923,0.269079,0.387911,0.171224,-1.34238,0.522094,0.294114,0.600026,0.0778087,-1.16397,-1.88428,-0.674124,0.17821,-0.163295,0.418038,-0.427364,-0.200507
