# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = brian_tuples_model
# start_datetime = 2023-11-21 14:19:35 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4184457688 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_brian_tuple_data/../../data/brian_tuples/brian_tuples_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,base,base_i,pair:1,pair:2,nested:1,nested:2:1,nested:2:2.real,nested:2:2.imag,arr_pair.1:1,arr_pair.1:2,arr_pair.2:1,arr_pair.2:2,arr_very_nested.1:1:1,arr_very_nested.1:1:2:1,arr_very_nested.1:1:2:2.real,arr_very_nested.1:1:2:2.imag,arr_very_nested.1:2,arr_very_nested.2:1:1,arr_very_nested.2:1:2:1,arr_very_nested.2:1:2:2.real,arr_very_nested.2:1:2:2.imag,arr_very_nested.2:2,arr_very_nested.3:1:1,arr_very_nested.3:1:2:1,arr_very_nested.3:1:2:2.real,arr_very_nested.3:1:2:2.imag,arr_very_nested.3:2,arr_2d_pair.1.1:1,arr_2d_pair.1.1:2,arr_2d_pair.2.1:1,arr_2d_pair.2.1:2,arr_2d_pair.3.1:1,arr_2d_pair.3.1:2,arr_2d_pair.1.2:1,arr_2d_pair.1.2:2,arr_2d_pair.2.2:1,arr_2d_pair.2.2:2,arr_2d_pair.3.2:1,arr_2d_pair.3.2:2
0,0,0.462504,17,0.462504,0.925008,1.38751,17,0,1.85002,0.462504,0.925008,2.31252,2.77502,1.38751,17,0,1.85002,3.23753,3.70003,34,0,4.16253,4.62504,1.38751,17,0,1.85002,5.08754,5.55005,6.01255,7.40006,7.86257,9.25008,9.71258,6.47505,6.93756,8.32507,8.78757,10.1751,10.6376
0,0,0.611303,8,0.611303,1.22261,1.83391,8,0,2.44521,0.611303,1.22261,3.05651,3.66782,1.83391,8,0,2.44521,4.27912,4.89042,16,0,5.50173,6.11303,1.83391,8,0,2.44521,6.72433,7.33563,7.94694,9.78085,10.3921,12.2261,12.8374,8.55824,9.16954,11.0035,11.6148,13.4487,14.06
0,0,-0.254775,3,-0.254775,-0.50955,-0.764325,3,-0,-1.0191,-0.254775,-0.50955,-1.27388,-1.52865,-0.764325,3,-0,-1.0191,-1.78343,-2.0382,6,-0,-2.29298,-2.54775,-0.764325,3,-0,-1.0191,-2.80253,-3.0573,-3.31208,-4.0764,-4.33118,-5.0955,-5.35028,-3.56685,-3.82163,-4.58595,-4.84073,-5.60505,-5.85983
0,0,0.924663,22,0.924663,1.84933,2.77399,22,0,3.69865,0.924663,1.84933,4.62331,5.54798,2.77399,22,0,3.69865,6.47264,7.3973,44,0,8.32196,9.24663,2.77399,22,0,3.69865,10.1713,11.096,12.0206,14.7946,15.7193,18.4933,19.4179,12.9453,13.8699,16.6439,17.5686,20.3426,21.2672
0,0,-0.828098,9,-0.828098,-1.6562,-2.48429,9,-0,-3.31239,-0.828098,-1.6562,-4.14049,-4.96859,-2.48429,9,-0,-3.31239,-5.79669,-6.62478,18,-0,-7.45288,-8.28098,-2.48429,9,-0,-3.31239,-9.10908,-9.93717,-10.7653,-13.2496,-14.0777,-16.562,-17.3901,-11.5934,-12.4215,-14.9058,-15.7339,-18.2182,-19.0463
0,0,0.957064,8,0.957064,1.91413,2.87119,8,0,3.82825,0.957064,1.91413,4.78532,5.74238,2.87119,8,0,3.82825,6.69944,7.65651,16,0,8.61357,9.57064,2.87119,8,0,3.82825,10.5277,11.4848,12.4418,15.313,16.2701,19.1413,20.0983,13.3989,14.356,17.2271,18.1842,21.0554,22.0125
0,0,-0.373111,26,-0.373111,-0.746222,-1.11933,26,-0,-1.49244,-0.373111,-0.746222,-1.86555,-2.23866,-1.11933,26,-0,-1.49244,-2.61178,-2.98489,52,-0,-3.358,-3.73111,-1.11933,26,-0,-1.49244,-4.10422,-4.47733,-4.85044,-5.96977,-6.34288,-7.46222,-7.83533,-5.22355,-5.59666,-6.71599,-7.0891,-8.20844,-8.58155
0,0,-0.175254,8,-0.175254,-0.350507,-0.525761,8,-0,-0.701015,-0.175254,-0.350507,-0.876269,-1.05152,-0.525761,8,-0,-0.701015,-1.22678,-1.40203,16,-0,-1.57728,-1.75254,-0.525761,8,-0,-0.701015,-1.92779,-2.10304,-2.2783,-2.80406,-2.97931,-3.50507,-3.68033,-2.45355,-2.62881,-3.15457,-3.32982,-3.85558,-4.03084
0,0,0.334089,17,0.334089,0.668177,1.00227,17,0,1.33635,0.334089,0.668177,1.67044,2.00453,1.00227,17,0,1.33635,2.33862,2.67271,34,0,3.0068,3.34089,1.00227,17,0,1.33635,3.67497,4.00906,4.34315,5.34542,5.67951,6.68177,7.01586,4.67724,5.01133,6.01359,6.34768,7.34995,7.68404
0,0,-1.08295,22,-1.08295,-2.1659,-3.24884,22,-0,-4.33179,-1.08295,-2.1659,-5.41474,-6.49769,-3.24884,22,-0,-4.33179,-7.58063,-8.66358,44,-0,-9.74653,-10.8295,-3.24884,22,-0,-4.33179,-11.9124,-12.9954,-14.0783,-17.3272,-18.4101,-21.659,-22.7419,-15.1613,-16.2442,-19.4931,-20.576,-23.8248,-24.9078
0,0,-1.34968,0,-1.34968,-2.69937,-4.04905,0,-0,-5.39874,-1.34968,-2.69937,-6.74842,-8.0981,-4.04905,0,-0,-5.39874,-9.44779,-10.7975,0,-0,-12.1472,-13.4968,-4.04905,0,-0,-5.39874,-14.8465,-16.1962,-17.5459,-21.5949,-22.9446,-26.9937,-28.3434,-18.8956,-20.2453,-24.2943,-25.644,-29.693,-31.0427
0,0,-0.41125,-7,-0.41125,-0.822501,-1.23375,-7,-0,-1.645,-0.41125,-0.822501,-2.05625,-2.4675,-1.23375,-7,-0,-1.645,-2.87875,-3.29,-14,-0,-3.70125,-4.1125,-1.23375,-7,-0,-1.645,-4.52375,-4.93501,-5.34626,-6.58001,-6.99126,-8.22501,-8.63626,-5.75751,-6.16876,-7.40251,-7.81376,-9.04751,-9.45876
0,0,0.612988,15,0.612988,1.22598,1.83896,15,0,2.45195,0.612988,1.22598,3.06494,3.67793,1.83896,15,0,2.45195,4.29092,4.9039,30,0,5.51689,6.12988,1.83896,15,0,2.45195,6.74287,7.35586,7.96884,9.80781,10.4208,12.2598,12.8727,8.58183,9.19482,11.0338,11.6468,13.4857,14.0987
0,0,-0.300695,12,-0.300695,-0.601391,-0.902086,12,-0,-1.20278,-0.300695,-0.601391,-1.50348,-1.80417,-0.902086,12,-0,-1.20278,-2.10487,-2.40556,24,-0,-2.70626,-3.00695,-0.902086,12,-0,-1.20278,-3.30765,-3.60834,-3.90904,-4.81112,-5.11182,-6.01391,-6.3146,-4.20973,-4.51043,-5.41251,-5.71321,-6.6153,-6.91599
0,0,0.993,4,0.993,1.986,2.979,4,0,3.972,0.993,1.986,4.965,5.958,2.979,4,0,3.972,6.951,7.944,8,0,8.937,9.93,2.979,4,0,3.972,10.923,11.916,12.909,15.888,16.881,19.86,20.853,13.902,14.895,17.874,18.867,21.846,22.839
0,0,-0.559895,25,-0.559895,-1.11979,-1.67969,25,-0,-2.23958,-0.559895,-1.11979,-2.79948,-3.35937,-1.67969,25,-0,-2.23958,-3.91927,-4.47916,50,-0,-5.03906,-5.59895,-1.67969,25,-0,-2.23958,-6.15885,-6.71874,-7.27864,-8.95832,-9.51822,-11.1979,-11.7578,-7.83853,-8.39843,-10.0781,-10.638,-12.3177,-12.8776
0,0,-1.06769,10,-1.06769,-2.13538,-3.20307,10,-0,-4.27075,-1.06769,-2.13538,-5.33844,-6.40613,-3.20307,10,-0,-4.27075,-7.47382,-8.54151,20,-0,-9.6092,-10.6769,-3.20307,10,-0,-4.27075,-11.7446,-12.8123,-13.8799,-17.083,-18.1507,-21.3538,-22.4215,-14.9476,-16.0153,-19.2184,-20.2861,-23.4891,-24.5568
0,0,0.136957,10,0.136957,0.273914,0.410871,10,0,0.547828,0.136957,0.273914,0.684786,0.821743,0.410871,10,0,0.547828,0.9587,1.09566,20,0,1.23261,1.36957,0.410871,10,0,0.547828,1.50653,1.64349,1.78044,2.19131,2.32827,2.73914,2.8761,1.9174,2.05436,2.46523,2.60219,3.01306,3.15001
0,0,1.37901,3,1.37901,2.75801,4.13702,3,0,5.51602,1.37901,2.75801,6.89503,8.27403,4.13702,3,0,5.51602,9.65304,11.032,6,0,12.411,13.7901,4.13702,3,0,5.51602,15.1691,16.5481,17.9271,22.0641,23.4431,27.5801,28.9591,19.3061,20.6851,24.8221,26.2011,30.3381,31.7171
0,0,-1.1985,-7,-1.1985,-2.39699,-3.59549,-7,-0,-4.79399,-1.1985,-2.39699,-5.99249,-7.19098,-3.59549,-7,-0,-4.79399,-8.38948,-9.58798,-14,-0,-10.7865,-11.985,-3.59549,-7,-0,-4.79399,-13.1835,-14.382,-15.5805,-19.176,-20.3745,-23.9699,-25.1684,-16.779,-17.9775,-21.5729,-22.7714,-26.3669,-27.5654
0,0,1.47306,2,1.47306,2.94612,4.41918,2,0,5.89224,1.47306,2.94612,7.36529,8.83835,4.41918,2,0,5.89224,10.3114,11.7845,4,0,13.2575,14.7306,4.41918,2,0,5.89224,16.2036,17.6767,19.1498,23.5689,25.042,29.4612,30.9342,20.6228,22.0959,26.5151,27.9881,32.4073,33.8804
0,0,-0.851085,12,-0.851085,-1.70217,-2.55325,12,-0,-3.40434,-0.851085,-1.70217,-4.25542,-5.10651,-2.55325,12,-0,-3.40434,-5.95759,-6.80868,24,-0,-7.65976,-8.51085,-2.55325,12,-0,-3.40434,-9.36193,-10.213,-11.0641,-13.6174,-14.4684,-17.0217,-17.8728,-11.9152,-12.7663,-15.3195,-16.1706,-18.7239,-19.575
0,0,-0.0313182,11,-0.0313182,-0.0626365,-0.0939547,11,-0,-0.125273,-0.0313182,-0.0626365,-0.156591,-0.187909,-0.0939547,11,-0,-0.125273,-0.219228,-0.250546,22,-0,-0.281864,-0.313182,-0.0939547,11,-0,-0.125273,-0.344501,-0.375819,-0.407137,-0.501092,-0.53241,-0.626365,-0.657683,-0.438455,-0.469773,-0.563728,-0.595046,-0.689001,-0.720319
0,0,1.30958,23,1.30958,2.61916,3.92873,23,0,5.23831,1.30958,2.61916,6.54789,7.85747,3.92873,23,0,5.23831,9.16705,10.4766,46,0,11.7862,13.0958,3.92873,23,0,5.23831,14.4054,15.7149,17.0245,20.9533,22.2628,26.1916,27.5011,18.3341,19.6437,23.5724,24.882,28.8107,30.1203
0,0,-2.50406,28,-2.50406,-5.00813,-7.51219,28,-0,-10.0163,-2.50406,-5.00813,-12.5203,-15.0244,-7.51219,28,-0,-10.0163,-17.5284,-20.0325,56,-0,-22.5366,-25.0406,-7.51219,28,-0,-10.0163,-27.5447,-30.0488,-32.5528,-40.065,-42.5691,-50.0813,-52.5853,-35.0569,-37.5609,-45.0731,-47.5772,-55.0894,-57.5935
0,0,1.07245,3,1.07245,2.1449,3.21735,3,0,4.2898,1.07245,2.1449,5.36225,6.4347,3.21735,3,0,4.2898,7.50715,8.5796,6,0,9.65205,10.7245,3.21735,3,0,4.2898,11.7969,12.8694,13.9418,17.1592,18.2316,21.449,22.5214,15.0143,16.0867,19.3041,20.3765,23.5939,24.6663
0,0,0.116498,2,0.116498,0.232995,0.349493,2,0,0.46599,0.116498,0.232995,0.582488,0.698986,0.349493,2,0,0.46599,0.815483,0.931981,4,0,1.04848,1.16498,0.349493,2,0,0.46599,1.28147,1.39797,1.51447,1.86396,1.98046,2.32995,2.44645,1.63097,1.74746,2.09696,2.21345,2.56295,2.67945
0,0,0.338544,7,0.338544,0.677088,1.01563,7,0,1.35418,0.338544,0.677088,1.69272,2.03126,1.01563,7,0,1.35418,2.36981,2.70835,14,0,3.0469,3.38544,1.01563,7,0,1.35418,3.72398,4.06253,4.40107,5.4167,5.75525,6.77088,7.10942,4.73962,5.07816,6.09379,6.43234,7.44797,7.78651
0,0,-1.92755,-2,-1.92755,-3.85511,-5.78266,-2,-0,-7.71021,-1.92755,-3.85511,-9.63777,-11.5653,-5.78266,-2,-0,-7.71021,-13.4929,-15.4204,-4,-0,-17.348,-19.2755,-5.78266,-2,-0,-7.71021,-21.2031,-23.1306,-25.0582,-30.8408,-32.7684,-38.5511,-40.4786,-26.9857,-28.9133,-34.696,-36.6235,-42.4062,-44.3337
0,0,0.569969,18,0.569969,1.13994,1.70991,18,0,2.27988,0.569969,1.13994,2.84984,3.41981,1.70991,18,0,2.27988,3.98978,4.55975,36,0,5.12972,5.69969,1.70991,18,0,2.27988,6.26966,6.83963,7.4096,9.1195,9.68947,11.3994,11.9693,7.97956,8.54953,10.2594,10.8294,12.5393,13.1093
0,0,1.68198,11,1.68198,3.36396,5.04594,11,0,6.72792,1.68198,3.36396,8.4099,10.0919,5.04594,11,0,6.72792,11.7739,13.4558,22,0,15.1378,16.8198,5.04594,11,0,6.72792,18.5018,20.1837,21.8657,26.9117,28.5936,33.6396,35.3216,23.5477,25.2297,30.2756,31.9576,37.0035,38.6855
0,0,0.355734,18,0.355734,0.711468,1.0672,18,0,1.42294,0.355734,0.711468,1.77867,2.1344,1.0672,18,0,1.42294,2.49014,2.84587,36,0,3.20161,3.55734,1.0672,18,0,1.42294,3.91307,4.26881,4.62454,5.69174,6.04748,7.11468,7.47041,4.98028,5.33601,6.40321,6.75895,7.82615,8.18188
0,0,0.191544,10,0.191544,0.383088,0.574633,10,0,0.766177,0.191544,0.383088,0.957721,1.14927,0.574633,10,0,0.766177,1.34081,1.53235,20,0,1.7239,1.91544,0.574633,10,0,0.766177,2.10699,2.29853,2.49008,3.06471,3.25625,3.83088,4.02243,2.68162,2.87316,3.4478,3.63934,4.21397,4.40552
