# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = brian_tuples_model
# start_datetime = 2023-11-21 14:19:35 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4184457688 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_brian_tuple_data/../../data/brian_tuples/brian_tuples_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,base,base_i,pair:1,pair:2,nested:1,nested:2:1,nested:2:2.real,nested:2:2.imag,arr_pair.1:1,arr_pair.1:2,arr_pair.2:1,arr_pair.2:2,arr_very_nested.1:1:1,arr_very_nested.1:1:2:1,arr_very_nested.1:1:2:2.real,arr_very_nested.1:1:2:2.imag,arr_very_nested.1:2,arr_very_nested.2:1:1,arr_very_nested.2:1:2:1,arr_very_nested.2:1:2:2.real,arr_very_nested.2:1:2:2.imag,arr_very_nested.2:2,arr_very_nested.3:1:1,arr_very_nested.3:1:2:1,arr_very_nested.3:1:2:2.real,arr_very_nested.3:1:2:2.imag,arr_very_nested.3:2,arr_2d_pair.1.1:1,arr_2d_pair.1.1:2,arr_2d_pair.2.1:1,arr_2d_pair.2.1:2,arr_2d_pair.3.1:1,arr_2d_pair.3.1:2,arr_2d_pair.1.2:1,arr_2d_pair.1.2:2,arr_2d_pair.2.2:1,arr_2d_pair.2.2:2,arr_2d_pair.3.2:1,arr_2d_pair.3.2:2
0,0,-0.490928,9,-0.490928,-0.981856,-1.47278,9,-0,-1.96371,-0.490928,-0.981856,-2.45464,-2.94557,-1.47278,9,-0,-1.96371,-3.4365,-3.92742,18,-0,-4.41835,-4.90928,-1.47278,9,-0,-1.96371,-5.40021,-5.89113,-6.38206,-7.85485,-8.34577,-9.81856,-10.3095,-6.87299,-7.36392,-8.8367,-9.32763,-10.8004,-11.2913
0,0,2.84489,3,2.84489,5.68977,8.53466,3,0,11.3795,2.84489,5.68977,14.2244,17.0693,8.53466,3,0,11.3795,19.9142,22.7591,6,0,25.604,28.4489,8.53466,3,0,11.3795,31.2937,34.1386,36.9835,45.5182,48.3631,56.8977,59.7426,39.8284,42.6733,51.2079,54.0528,62.5875,65.4324
0,0,0.689165,5,0.689165,1.37833,2.0675,5,0,2.75666,0.689165,1.37833,3.44583,4.13499,2.0675,5,0,2.75666,4.82416,5.51332,10,0,6.20249,6.89165,2.0675,5,0,2.75666,7.58082,8.26998,8.95915,11.0266,11.7158,13.7833,14.4725,9.64831,10.3375,12.405,13.0941,15.1616,15.8508
0,0,-0.454146,13,-0.454146,-0.908292,-1.36244,13,-0,-1.81658,-0.454146,-0.908292,-2.27073,-2.72487,-1.36244,13,-0,-1.81658,-3.17902,-3.63317,26,-0,-4.08731,-4.54146,-1.36244,13,-0,-1.81658,-4.9956,-5.44975,-5.9039,-7.26633,-7.72048,-9.08292,-9.53706,-6.35804,-6.81219,-8.17462,-8.62877,-9.99121,-10.4454
0,0,-0.716209,-2,-0.716209,-1.43242,-2.14863,-2,-0,-2.86484,-0.716209,-1.43242,-3.58105,-4.29726,-2.14863,-2,-0,-2.86484,-5.01346,-5.72967,-4,-0,-6.44588,-7.16209,-2.14863,-2,-0,-2.86484,-7.8783,-8.59451,-9.31072,-11.4593,-12.1756,-14.3242,-15.0404,-10.0269,-10.7431,-12.8918,-13.608,-15.7566,-16.4728
0,0,1.70777,12,1.70777,3.41555,5.12332,12,0,6.8311,1.70777,3.41555,8.53887,10.2466,5.12332,12,0,6.8311,11.9544,13.6622,24,0,15.37,17.0777,5.12332,12,0,6.8311,18.7855,20.4933,22.2011,27.3244,29.0322,34.1555,35.8633,23.9088,25.6166,30.7399,32.4477,37.571,39.2788
0,0,0.437515,14,0.437515,0.875031,1.31255,14,0,1.75006,0.437515,0.875031,2.18758,2.62509,1.31255,14,0,1.75006,3.06261,3.50012,28,0,3.93764,4.37515,1.31255,14,0,1.75006,4.81267,5.25018,5.6877,7.00025,7.43776,8.75031,9.18782,6.12522,6.56273,7.87528,8.31279,9.62534,10.0629
0,0,-0.51092,3,-0.51092,-1.02184,-1.53276,3,-0,-2.04368,-0.51092,-1.02184,-2.5546,-3.06552,-1.53276,3,-0,-2.04368,-3.57644,-4.08736,6,-0,-4.59828,-5.1092,-1.53276,3,-0,-2.04368,-5.62012,-6.13104,-6.64195,-8.17471,-8.68563,-10.2184,-10.7293,-7.15287,-7.66379,-9.19655,-9.70747,-11.2402,-11.7512
0,0,-0.0116556,9,-0.0116556,-0.0233112,-0.0349668,9,-0,-0.0466224,-0.0116556,-0.0233112,-0.058278,-0.0699336,-0.0349668,9,-0,-0.0466224,-0.0815892,-0.0932448,18,-0,-0.1049,-0.116556,-0.0349668,9,-0,-0.0466224,-0.128212,-0.139867,-0.151523,-0.18649,-0.198145,-0.233112,-0.244768,-0.163178,-0.174834,-0.209801,-0.221457,-0.256423,-0.268079
0,0,-0.402488,-3,-0.402488,-0.804975,-1.20746,-3,-0,-1.60995,-0.402488,-0.804975,-2.01244,-2.41493,-1.20746,-3,-0,-1.60995,-2.81741,-3.2199,-6,-0,-3.62239,-4.02488,-1.20746,-3,-0,-1.60995,-4.42736,-4.82985,-5.23234,-6.4398,-6.84229,-8.04975,-8.45224,-5.63483,-6.03731,-7.24478,-7.64726,-8.85473,-9.25721
0,0,-0.344968,0,-0.344968,-0.689936,-1.0349,0,-0,-1.37987,-0.344968,-0.689936,-1.72484,-2.06981,-1.0349,0,-0,-1.37987,-2.41478,-2.75974,0,-0,-3.10471,-3.44968,-1.0349,0,-0,-1.37987,-3.79465,-4.13961,-4.48458,-5.51949,-5.86445,-6.89936,-7.24433,-4.82955,-5.17452,-6.20942,-6.55439,-7.58929,-7.93426
0,0,0.55122,24,0.55122,1.10244,1.65366,24,0,2.20488,0.55122,1.10244,2.7561,3.30732,1.65366,24,0,2.20488,3.85854,4.40976,48,0,4.96098,5.5122,1.65366,24,0,2.20488,6.06342,6.61464,7.16586,8.81952,9.37074,11.0244,11.5756,7.71708,8.2683,9.92196,10.4732,12.1268,12.6781
0,0,-1.01273,10,-1.01273,-2.02547,-3.0382,10,-0,-4.05094,-1.01273,-2.02547,-5.06367,-6.07641,-3.0382,10,-0,-4.05094,-7.08914,-8.10188,20,-0,-9.11461,-10.1273,-3.0382,10,-0,-4.05094,-11.1401,-12.1528,-13.1656,-16.2038,-17.2165,-20.2547,-21.2674,-14.1783,-15.191,-18.2292,-19.242,-22.2802,-23.2929
0,0,-0.186352,0,-0.186352,-0.372705,-0.559057,0,-0,-0.745409,-0.186352,-0.372705,-0.931761,-1.11811,-0.559057,0,-0,-0.745409,-1.30447,-1.49082,0,-0,-1.67717,-1.86352,-0.559057,0,-0,-0.745409,-2.04988,-2.23623,-2.42258,-2.98164,-3.16799,-3.72705,-3.9134,-2.60893,-2.79528,-3.35434,-3.54069,-4.09975,-4.2861
0,0,-0.566362,25,-0.566362,-1.13272,-1.69909,25,-0,-2.26545,-0.566362,-1.13272,-2.83181,-3.39817,-1.69909,25,-0,-2.26545,-3.96454,-4.5309,50,-0,-5.09726,-5.66362,-1.69909,25,-0,-2.26545,-6.22998,-6.79635,-7.36271,-9.0618,-9.62816,-11.3272,-11.8936,-7.92907,-8.49543,-10.1945,-10.7609,-12.46,-13.0263
0,0,-0.0930282,7,-0.0930282,-0.186056,-0.279085,7,-0,-0.372113,-0.0930282,-0.186056,-0.465141,-0.558169,-0.279085,7,-0,-0.372113,-0.651198,-0.744226,14,-0,-0.837254,-0.930282,-0.279085,7,-0,-0.372113,-1.02331,-1.11634,-1.20937,-1.48845,-1.58148,-1.86056,-1.95359,-1.3024,-1.39542,-1.67451,-1.76754,-2.04662,-2.13965
0,0,1.49465,9,1.49465,2.9893,4.48395,9,0,5.97859,1.49465,2.9893,7.47324,8.96789,4.48395,9,0,5.97859,10.4625,11.9572,18,0,13.4518,14.9465,4.48395,9,0,5.97859,16.4411,17.9358,19.4304,23.9144,25.409,29.893,31.3876,20.9251,22.4197,26.9037,28.3983,32.8823,34.3769
0,0,0.257749,-4,0.257749,0.515499,0.773248,-4,0,1.031,0.257749,0.515499,1.28875,1.5465,0.773248,-4,0,1.031,1.80425,2.06199,-8,0,2.31974,2.57749,0.773248,-4,0,1.031,2.83524,3.09299,3.35074,4.12399,4.38174,5.15499,5.41274,3.60849,3.86624,4.63949,4.89724,5.67048,5.92823
0,0,-0.855058,-4,-0.855058,-1.71012,-2.56517,-4,-0,-3.42023,-0.855058,-1.71012,-4.27529,-5.13035,-2.56517,-4,-0,-3.42023,-5.9854,-6.84046,-8,-0,-7.69552,-8.55058,-2.56517,-4,-0,-3.42023,-9.40564,-10.2607,-11.1158,-13.6809,-14.536,-17.1012,-17.9562,-11.9708,-12.8259,-15.391,-16.2461,-18.8113,-19.6663
0,0,1.44281,13,1.44281,2.88562,4.32843,13,0,5.77124,1.44281,2.88562,7.21404,8.65685,4.32843,13,0,5.77124,10.0997,11.5425,26,0,12.9853,14.4281,4.32843,13,0,5.77124,15.8709,17.3137,18.7565,23.0849,24.5278,28.8562,30.299,20.1993,21.6421,25.9706,27.4134,31.7418,33.1846
0,0,0.00585256,20,0.00585256,0.0117051,0.0175577,20,0,0.0234102,0.00585256,0.0117051,0.0292628,0.0351153,0.0175577,20,0,0.0234102,0.0409679,0.0468205,40,0,0.052673,0.0585256,0.0175577,20,0,0.0234102,0.0643781,0.0702307,0.0760833,0.0936409,0.0994935,0.117051,0.122904,0.0819358,0.0877884,0.105346,0.111199,0.128756,0.134609
0,0,0.156745,3,0.156745,0.31349,0.470234,3,0,0.626979,0.156745,0.31349,0.783724,0.940469,0.470234,3,0,0.626979,1.09721,1.25396,6,0,1.4107,1.56745,0.470234,3,0,0.626979,1.72419,1.88094,2.03768,2.50792,2.66466,3.1349,3.29164,2.19443,2.35117,2.82141,2.97815,3.44838,3.60513
0,0,0.6761,15,0.6761,1.3522,2.0283,15,0,2.7044,0.6761,1.3522,3.3805,4.0566,2.0283,15,0,2.7044,4.7327,5.4088,30,0,6.0849,6.761,2.0283,15,0,2.7044,7.4371,8.1132,8.7893,10.8176,11.4937,13.522,14.1981,9.4654,10.1415,12.1698,12.8459,14.8742,15.5503
0,0,-0.721411,7,-0.721411,-1.44282,-2.16423,7,-0,-2.88565,-0.721411,-1.44282,-3.60706,-4.32847,-2.16423,7,-0,-2.88565,-5.04988,-5.77129,14,-0,-6.4927,-7.21411,-2.16423,7,-0,-2.88565,-7.93553,-8.65694,-9.37835,-11.5426,-12.264,-14.4282,-15.1496,-10.0998,-10.8212,-12.9854,-13.7068,-15.8711,-16.5925
0,0,0.115252,10,0.115252,0.230505,0.345757,10,0,0.461009,0.115252,0.230505,0.576261,0.691514,0.345757,10,0,0.461009,0.806766,0.922018,20,0,1.03727,1.15252,0.345757,10,0,0.461009,1.26778,1.38303,1.49828,1.84404,1.95929,2.30505,2.4203,1.61353,1.72878,2.07454,2.18979,2.53555,2.6508
0,0,1.02089,4,1.02089,2.04177,3.06266,4,0,4.08354,1.02089,2.04177,5.10443,6.12531,3.06266,4,0,4.08354,7.1462,8.16708,8,0,9.18797,10.2089,3.06266,4,0,4.08354,11.2297,12.2506,13.2715,16.3342,17.355,20.4177,21.4386,14.2924,15.3133,18.3759,19.3968,22.4595,23.4804
0,0,-0.920074,21,-0.920074,-1.84015,-2.76022,21,-0,-3.68029,-0.920074,-1.84015,-4.60037,-5.52044,-2.76022,21,-0,-3.68029,-6.44052,-7.36059,42,-0,-8.28066,-9.20074,-2.76022,21,-0,-3.68029,-10.1208,-11.0409,-11.961,-14.7212,-15.6413,-18.4015,-19.3215,-12.881,-13.8011,-16.5613,-17.4814,-20.2416,-21.1617
0,0,-1.80513,27,-1.80513,-3.61027,-5.4154,27,-0,-7.22053,-1.80513,-3.61027,-9.02567,-10.8308,-5.4154,27,-0,-7.22053,-12.6359,-14.4411,54,-0,-16.2462,-18.0513,-5.4154,27,-0,-7.22053,-19.8565,-21.6616,-23.4667,-28.8821,-30.6873,-36.1027,-37.9078,-25.2719,-27.077,-32.4924,-34.2975,-39.7129,-41.5181
0,0,-0.96215,-2,-0.96215,-1.9243,-2.88645,-2,-0,-3.8486,-0.96215,-1.9243,-4.81075,-5.7729,-2.88645,-2,-0,-3.8486,-6.73505,-7.6972,-4,-0,-8.65935,-9.6215,-2.88645,-2,-0,-3.8486,-10.5837,-11.5458,-12.508,-15.3944,-16.3566,-19.243,-20.2052,-13.4701,-14.4323,-17.3187,-18.2809,-21.1673,-22.1295
0,0,-0.522262,10,-0.522262,-1.04452,-1.56678,10,-0,-2.08905,-0.522262,-1.04452,-2.61131,-3.13357,-1.56678,10,-0,-2.08905,-3.65583,-4.17809,20,-0,-4.70035,-5.22262,-1.56678,10,-0,-2.08905,-5.74488,-6.26714,-6.7894,-8.35618,-8.87845,-10.4452,-10.9675,-7.31166,-7.83392,-9.40071,-9.92297,-11.4898,-12.012
0,0,0.281378,20,0.281378,0.562757,0.844135,20,0,1.12551,0.281378,0.562757,1.40689,1.68827,0.844135,20,0,1.12551,1.96965,2.25103,40,0,2.53241,2.81378,0.844135,20,0,1.12551,3.09516,3.37654,3.65792,4.50206,4.78343,5.62757,5.90895,3.9393,4.22068,5.06481,5.34619,6.19033,6.47171
0,0,1.10232,2,1.10232,2.20464,3.30696,2,0,4.40928,1.10232,2.20464,5.5116,6.61392,3.30696,2,0,4.40928,7.71624,8.81856,4,0,9.92089,11.0232,3.30696,2,0,4.40928,12.1255,13.2278,14.3302,17.6371,18.7394,22.0464,23.1487,15.4325,16.5348,19.8418,20.9441,24.2511,25.3534
0,0,-1.97822,-8,-1.97822,-3.95643,-5.93465,-8,-0,-7.91286,-1.97822,-3.95643,-9.89108,-11.8693,-5.93465,-8,-0,-7.91286,-13.8475,-15.8257,-16,-0,-17.8039,-19.7822,-5.93465,-8,-0,-7.91286,-21.7604,-23.7386,-25.7168,-31.6514,-33.6297,-39.5643,-41.5425,-27.695,-29.6732,-35.6079,-37.5861,-43.5207,-45.499
0,0,-1.48153,-6,-1.48153,-2.96307,-4.4446,-6,-0,-5.92614,-1.48153,-2.96307,-7.40767,-8.8892,-4.4446,-6,-0,-5.92614,-10.3707,-11.8523,-12,-0,-13.3338,-14.8153,-4.4446,-6,-0,-5.92614,-16.2969,-17.7784,-19.2599,-23.7045,-25.1861,-29.6307,-31.1122,-20.7415,-22.223,-26.6676,-28.1491,-32.5938,-34.0753
0,0,-1.01903,11,-1.01903,-2.03806,-3.0571,11,-0,-4.07613,-1.01903,-2.03806,-5.09516,-6.11419,-3.0571,11,-0,-4.07613,-7.13322,-8.15226,22,-0,-9.17129,-10.1903,-3.0571,11,-0,-4.07613,-11.2094,-12.2284,-13.2474,-16.3045,-17.3235,-20.3806,-21.3997,-14.2664,-15.2855,-18.3426,-19.3616,-22.4187,-23.4377
0,0,0.738299,15,0.738299,1.4766,2.2149,15,0,2.9532,0.738299,1.4766,3.6915,4.42979,2.2149,15,0,2.9532,5.16809,5.90639,30,0,6.64469,7.38299,2.2149,15,0,2.9532,8.12129,8.85959,9.59789,11.8128,12.5511,14.766,15.5043,10.3362,11.0745,13.2894,14.0277,16.2426,16.9809
0,0,-1.05226,31,-1.05226,-2.10451,-3.15677,31,-0,-4.20903,-1.05226,-2.10451,-5.26129,-6.31354,-3.15677,31,-0,-4.20903,-7.3658,-8.41806,62,-0,-9.47032,-10.5226,-3.15677,31,-0,-4.20903,-11.5748,-12.6271,-13.6793,-16.8361,-17.8884,-21.0451,-22.0974,-14.7316,-15.7839,-18.9406,-19.9929,-23.1497,-24.2019
0,0,-0.143404,8,-0.143404,-0.286809,-0.430213,8,-0,-0.573618,-0.143404,-0.286809,-0.717022,-0.860426,-0.430213,8,-0,-0.573618,-1.00383,-1.14724,16,-0,-1.29064,-1.43404,-0.430213,8,-0,-0.573618,-1.57745,-1.72085,-1.86426,-2.29447,-2.43787,-2.86809,-3.01149,-2.00766,-2.15107,-2.58128,-2.72468,-3.1549,-3.2983
0,0,0.56218,37,0.56218,1.12436,1.68654,37,0,2.24872,0.56218,1.12436,2.8109,3.37308,1.68654,37,0,2.24872,3.93526,4.49744,74,0,5.05962,5.6218,1.68654,37,0,2.24872,6.18398,6.74616,7.30834,8.99488,9.55706,11.2436,11.8058,7.87052,8.4327,10.1192,10.6814,12.368,12.9301
0,0,-0.529168,21,-0.529168,-1.05834,-1.5875,21,-0,-2.11667,-0.529168,-1.05834,-2.64584,-3.17501,-1.5875,21,-0,-2.11667,-3.70418,-4.23334,42,-0,-4.76251,-5.29168,-1.5875,21,-0,-2.11667,-5.82085,-6.35002,-6.87918,-8.46669,-8.99586,-10.5834,-11.1125,-7.40835,-7.93752,-9.52502,-10.0542,-11.6417,-12.1709
0,0,1.48436,15,1.48436,2.96871,4.45307,15,0,5.93742,1.48436,2.96871,7.42178,8.90613,4.45307,15,0,5.93742,10.3905,11.8748,30,0,13.3592,14.8436,4.45307,15,0,5.93742,16.3279,17.8123,19.2966,23.7497,25.234,29.6871,31.1715,20.781,22.2653,26.7184,28.2027,32.6558,34.1402
0,0,-1.05584,-4,-1.05584,-2.11169,-3.16753,-4,-0,-4.22338,-1.05584,-2.11169,-5.27922,-6.33507,-3.16753,-4,-0,-4.22338,-7.39091,-8.44676,-8,-0,-9.5026,-10.5584,-3.16753,-4,-0,-4.22338,-11.6143,-12.6701,-13.726,-16.8935,-17.9494,-21.1169,-22.1727,-14.7818,-15.8377,-19.0052,-20.0611,-23.2286,-24.2844
0,0,1.3033,33,1.3033,2.60659,3.90989,33,0,5.21319,1.3033,2.60659,6.51648,7.81978,3.90989,33,0,5.21319,9.12308,10.4264,66,0,11.7297,13.033,3.90989,33,0,5.21319,14.3363,15.6396,16.9429,20.8527,22.156,26.0659,27.3692,18.2462,19.5494,23.4593,24.7626,28.6725,29.9758
0,0,-0.88309,12,-0.88309,-1.76618,-2.64927,12,-0,-3.53236,-0.88309,-1.76618,-4.41545,-5.29854,-2.64927,12,-0,-3.53236,-6.18163,-7.06472,24,-0,-7.94781,-8.8309,-2.64927,12,-0,-3.53236,-9.71399,-10.5971,-11.4802,-14.1294,-15.0125,-17.6618,-18.5449,-12.3633,-13.2463,-15.8956,-16.7787,-19.428,-20.3111
0,0,-0.510956,3,-0.510956,-1.02191,-1.53287,3,-0,-2.04382,-0.510956,-1.02191,-2.55478,-3.06573,-1.53287,3,-0,-2.04382,-3.57669,-4.08764,6,-0,-4.5986,-5.10956,-1.53287,3,-0,-2.04382,-5.62051,-6.13147,-6.64242,-8.17529,-8.68625,-10.2191,-10.7301,-7.15338,-7.66433,-9.1972,-9.70816,-11.241,-11.752
0,0,-0.485155,-2,-0.485155,-0.97031,-1.45547,-2,-0,-1.94062,-0.485155,-0.97031,-2.42578,-2.91093,-1.45547,-2,-0,-1.94062,-3.39609,-3.88124,-4,-0,-4.3664,-4.85155,-1.45547,-2,-0,-1.94062,-5.33671,-5.82186,-6.30702,-7.76248,-8.24764,-9.7031,-10.1883,-6.79217,-7.27733,-8.73279,-9.21795,-10.6734,-11.1586
0,0,-0.177536,0,-0.177536,-0.355072,-0.532609,0,-0,-0.710145,-0.177536,-0.355072,-0.887681,-1.06522,-0.532609,0,-0,-0.710145,-1.24275,-1.42029,0,-0,-1.59783,-1.77536,-0.532609,0,-0,-0.710145,-1.9529,-2.13043,-2.30797,-2.84058,-3.01812,-3.55072,-3.72826,-2.48551,-2.66304,-3.19565,-3.37319,-3.9058,-4.08333
0,0,-0.700997,-8,-0.700997,-1.40199,-2.10299,-8,-0,-2.80399,-0.700997,-1.40199,-3.50499,-4.20598,-2.10299,-8,-0,-2.80399,-4.90698,-5.60798,-16,-0,-6.30898,-7.00997,-2.10299,-8,-0,-2.80399,-7.71097,-8.41197,-9.11297,-11.216,-11.917,-14.0199,-14.7209,-9.81396,-10.515,-12.618,-13.319,-15.4219,-16.1229
0,0,-0.247391,7,-0.247391,-0.494783,-0.742174,7,-0,-0.989566,-0.247391,-0.494783,-1.23696,-1.48435,-0.742174,7,-0,-0.989566,-1.73174,-1.97913,14,-0,-2.22652,-2.47391,-0.742174,7,-0,-0.989566,-2.72131,-2.9687,-3.21609,-3.95826,-4.20566,-4.94783,-5.19522,-3.46348,-3.71087,-4.45305,-4.70044,-5.44261,-5.69
0,0,0.840083,7,0.840083,1.68017,2.52025,7,0,3.36033,0.840083,1.68017,4.20041,5.0405,2.52025,7,0,3.36033,5.88058,6.72066,14,0,7.56075,8.40083,2.52025,7,0,3.36033,9.24091,10.081,10.9211,13.4413,14.2814,16.8017,17.6417,11.7612,12.6012,15.1215,15.9616,18.4818,19.3219
